
Intensity Max Ch=4 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
175,,Surface,4,Image 1,1,3116,
211,,Surface,4,Image 1,1,3117,
180,,Surface,4,Image 1,1,3118,
199,,Surface,4,Image 1,1,3119,
186,,Surface,4,Image 1,1,3120,
181,,Surface,4,Image 1,1,3121,
176,,Surface,4,Image 1,1,3122,
182,,Surface,4,Image 1,1,3123,
183,,Surface,4,Image 1,1,3124,
173,,Surface,4,Image 1,1,3125,
166,,Surface,4,Image 1,1,3126,
168,,Surface,4,Image 1,1,3127,
176,,Surface,4,Image 1,1,3128,
184,,Surface,4,Image 1,1,3129,
176,,Surface,4,Image 1,1,3130,
181,,Surface,4,Image 1,1,3131,
185,,Surface,4,Image 1,1,3132,
165,,Surface,4,Image 1,1,3133,
164,,Surface,4,Image 1,1,3134,
185,,Surface,4,Image 1,1,3135,
194,,Surface,4,Image 1,1,3136,
186,,Surface,4,Image 1,1,3137,
193,,Surface,4,Image 1,1,3138,
168,,Surface,4,Image 1,1,3139,
179,,Surface,4,Image 1,1,3140,
170,,Surface,4,Image 1,1,3141,
187,,Surface,4,Image 1,1,3142,
180,,Surface,4,Image 1,1,3143,
179,,Surface,4,Image 1,1,3144,
202,,Surface,4,Image 1,1,3145,
186,,Surface,4,Image 1,1,3146,
173,,Surface,4,Image 1,1,3147,
199,,Surface,4,Image 1,1,3148,
175,,Surface,4,Image 1,1,3149,
166,,Surface,4,Image 1,1,3150,
184,,Surface,4,Image 1,1,3151,
198,,Surface,4,Image 1,1,3152,
193,,Surface,4,Image 1,1,3153,
180,,Surface,4,Image 1,1,3154,
175,,Surface,4,Image 1,1,3155,
181,,Surface,4,Image 1,1,3156,
208,,Surface,4,Image 1,1,3157,
179,,Surface,4,Image 1,1,3158,
188,,Surface,4,Image 1,1,3159,
197,,Surface,4,Image 1,1,3160,
179,,Surface,4,Image 1,1,3161,
203,,Surface,4,Image 1,1,3162,
183,,Surface,4,Image 1,1,3163,
195,,Surface,4,Image 1,1,3164,
181,,Surface,4,Image 1,1,3165,
181,,Surface,4,Image 1,1,3166,
207,,Surface,4,Image 1,1,3167,
199,,Surface,4,Image 1,1,3168,
188,,Surface,4,Image 1,1,3169,
182,,Surface,4,Image 1,1,3170,
204,,Surface,4,Image 1,1,3171,
177,,Surface,4,Image 1,1,3172,
205,,Surface,4,Image 1,1,3173,
160,,Surface,4,Image 1,1,3174,
175,,Surface,4,Image 1,1,3175,
186,,Surface,4,Image 1,1,3176,
169,,Surface,4,Image 1,1,3177,
179,,Surface,4,Image 1,1,3178,
195,,Surface,4,Image 1,1,3179,
182,,Surface,4,Image 1,1,3180,
175,,Surface,4,Image 1,1,3181,
180,,Surface,4,Image 1,1,3182,
221,,Surface,4,Image 1,1,3183,
193,,Surface,4,Image 1,1,3184,
187,,Surface,4,Image 1,1,3185,
198,,Surface,4,Image 1,1,3186,
177,,Surface,4,Image 1,1,3187,
177,,Surface,4,Image 1,1,3188,
188,,Surface,4,Image 1,1,3189,
163,,Surface,4,Image 1,1,3190,
196,,Surface,4,Image 1,1,3191,
202,,Surface,4,Image 1,1,3192,
183,,Surface,4,Image 1,1,3193,
180,,Surface,4,Image 1,1,3194,
185,,Surface,4,Image 1,1,3195,
200,,Surface,4,Image 1,1,3196,
203,,Surface,4,Image 1,1,3197,
182,,Surface,4,Image 1,1,3198,
186,,Surface,4,Image 1,1,3199,
198,,Surface,4,Image 1,1,3200,
180,,Surface,4,Image 1,1,3201,
177,,Surface,4,Image 1,1,3202,
187,,Surface,4,Image 1,1,3203,
181,,Surface,4,Image 1,1,3204,
195,,Surface,4,Image 1,1,3205,
178,,Surface,4,Image 1,1,3206,
177,,Surface,4,Image 1,1,3207,
195,,Surface,4,Image 1,1,3208,
181,,Surface,4,Image 1,1,3209,
170,,Surface,4,Image 1,1,3210,
167,,Surface,4,Image 1,1,3211,
162,,Surface,4,Image 1,1,3212,
177,,Surface,4,Image 1,1,3213,
174,,Surface,4,Image 1,1,3214,
188,,Surface,4,Image 1,1,3215,
178,,Surface,4,Image 1,1,3216,
182,,Surface,4,Image 1,1,3217,
178,,Surface,4,Image 1,1,3218,
177,,Surface,4,Image 1,1,3219,
187,,Surface,4,Image 1,1,3220,
176,,Surface,4,Image 1,1,3221,
178,,Surface,4,Image 1,1,3222,
166,,Surface,4,Image 1,1,3223,
171,,Surface,4,Image 1,1,3224,
177,,Surface,4,Image 1,1,3225,
