
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
54.0882,,Surface,3,Image 1,1,3029,
53.6667,,Surface,3,Image 1,1,3030,
25.4073,,Surface,3,Image 1,1,3031,
21.475,,Surface,3,Image 1,1,3032,
28.7283,,Surface,3,Image 1,1,3033,
41.1974,,Surface,3,Image 1,1,3034,
50.7228,,Surface,3,Image 1,1,3035,
62.6422,,Surface,3,Image 1,1,3036,
30.9962,,Surface,3,Image 1,1,3037,
58.75,,Surface,3,Image 1,1,3038,
17.2864,,Surface,3,Image 1,1,3039,
68.1364,,Surface,3,Image 1,1,3040,
38.764,,Surface,3,Image 1,1,3041,
25.835,,Surface,3,Image 1,1,3042,
12.103,,Surface,3,Image 1,1,3043,
38.9009,,Surface,3,Image 1,1,3044,
74.119,,Surface,3,Image 1,1,3045,
17.0282,,Surface,3,Image 1,1,3046,
91.1229,,Surface,3,Image 1,1,3047,
10.4559,,Surface,3,Image 1,1,3048,
12.2315,,Surface,3,Image 1,1,3049,
67.3219,,Surface,3,Image 1,1,3050,
36.1328,,Surface,3,Image 1,1,3051,
15.8591,,Surface,3,Image 1,1,3052,
52.4695,,Surface,3,Image 1,1,3053,
39.5632,,Surface,3,Image 1,1,3054,
19.8577,,Surface,3,Image 1,1,3055,
13.256,,Surface,3,Image 1,1,3056,
73.9429,,Surface,3,Image 1,1,3057,
57.9734,,Surface,3,Image 1,1,3058,
17.0464,,Surface,3,Image 1,1,3059,
51.8214,,Surface,3,Image 1,1,3060,
166.204,,Surface,3,Image 1,1,3061,
55.9842,,Surface,3,Image 1,1,3062,
65.9183,,Surface,3,Image 1,1,3063,
26.8225,,Surface,3,Image 1,1,3064,
39.3889,,Surface,3,Image 1,1,3065,
17.8438,,Surface,3,Image 1,1,3066,
17.2012,,Surface,3,Image 1,1,3067,
44.386,,Surface,3,Image 1,1,3068,
22.8326,,Surface,3,Image 1,1,3069,
34.4773,,Surface,3,Image 1,1,3070,
34.7969,,Surface,3,Image 1,1,3071,
25.39,,Surface,3,Image 1,1,3072,
15.4804,,Surface,3,Image 1,1,3073,
13.9111,,Surface,3,Image 1,1,3074,
40.0724,,Surface,3,Image 1,1,3075,
41.0714,,Surface,3,Image 1,1,3076,
38.7659,,Surface,3,Image 1,1,3077,
6.9016,,Surface,3,Image 1,1,3078,
19.1095,,Surface,3,Image 1,1,3079,
30.3241,,Surface,3,Image 1,1,3080,
25.5118,,Surface,3,Image 1,1,3081,
6.56667,,Surface,3,Image 1,1,3082,
56.0677,,Surface,3,Image 1,1,3083,
22.8774,,Surface,3,Image 1,1,3084,
15.4574,,Surface,3,Image 1,1,3085,
7.95652,,Surface,3,Image 1,1,3086,
49.9767,,Surface,3,Image 1,1,3087,
19.6436,,Surface,3,Image 1,1,3088,
19.721,,Surface,3,Image 1,1,3089,
20.9611,,Surface,3,Image 1,1,3090,
67.8824,,Surface,3,Image 1,1,3091,
88.6419,,Surface,3,Image 1,1,3092,
6.75,,Surface,3,Image 1,1,3093,
53.4318,,Surface,3,Image 1,1,3094,
13.3962,,Surface,3,Image 1,1,3095,
29.4679,,Surface,3,Image 1,1,3096,
54.5033,,Surface,3,Image 1,1,3097,
47.5667,,Surface,3,Image 1,1,3098,
60.0253,,Surface,3,Image 1,1,3099,
58.9575,,Surface,3,Image 1,1,3100,
15.7203,,Surface,3,Image 1,1,3101,
45.2577,,Surface,3,Image 1,1,3102,
80.7826,,Surface,3,Image 1,1,3103,
68.7466,,Surface,3,Image 1,1,3104,
75.9912,,Surface,3,Image 1,1,3105,
64.6085,,Surface,3,Image 1,1,3106,
61.0819,,Surface,3,Image 1,1,3107,
35.0604,,Surface,3,Image 1,1,3108,
46.4457,,Surface,3,Image 1,1,3109,
71.9957,,Surface,3,Image 1,1,3110,
74.695,,Surface,3,Image 1,1,3111,
18.4414,,Surface,3,Image 1,1,3112,
62.2317,,Surface,3,Image 1,1,3113,
47.0417,,Surface,3,Image 1,1,3114,
80.4304,,Surface,3,Image 1,1,3115,
52.7025,,Surface,3,Image 1,1,3116,
24.5795,,Surface,3,Image 1,1,3117,
17.1841,,Surface,3,Image 1,1,3118,
12.125,,Surface,3,Image 1,1,3119,
86.7607,,Surface,3,Image 1,1,3120,
90.1776,,Surface,3,Image 1,1,3121,
58.7164,,Surface,3,Image 1,1,3122,
72.7625,,Surface,3,Image 1,1,3123,
49.0593,,Surface,3,Image 1,1,3124,
32.8963,,Surface,3,Image 1,1,3125,
79.0861,,Surface,3,Image 1,1,3126,
50.2917,,Surface,3,Image 1,1,3127,
44.0315,,Surface,3,Image 1,1,3128,
40.7375,,Surface,3,Image 1,1,3129,
39.625,,Surface,3,Image 1,1,3130,
96.1912,,Surface,3,Image 1,1,3131,
67.3247,,Surface,3,Image 1,1,3132,
32.7685,,Surface,3,Image 1,1,3133,
26.8654,,Surface,3,Image 1,1,3134,
60.5862,,Surface,3,Image 1,1,3135,
76.7132,,Surface,3,Image 1,1,3136,
65.7543,,Surface,3,Image 1,1,3137,
62.8494,,Surface,3,Image 1,1,3138,
64.3554,,Surface,3,Image 1,1,3139,
141.951,,Surface,3,Image 1,1,3140,
63.1845,,Surface,3,Image 1,1,3141,
73.6299,,Surface,3,Image 1,1,3142,
74.4383,,Surface,3,Image 1,1,3143,
99.3063,,Surface,3,Image 1,1,3144,
44.1048,,Surface,3,Image 1,1,3145,
103.552,,Surface,3,Image 1,1,3146,
71.0931,,Surface,3,Image 1,1,3147,
34.1072,,Surface,3,Image 1,1,3148,
68.2059,,Surface,3,Image 1,1,3149,
33.8466,,Surface,3,Image 1,1,3150,
126.466,,Surface,3,Image 1,1,3151,
75.657,,Surface,3,Image 1,1,3152,
72.0469,,Surface,3,Image 1,1,3153,
53.9853,,Surface,3,Image 1,1,3154,
84.31,,Surface,3,Image 1,1,3155,
69.3289,,Surface,3,Image 1,1,3156,
16.9718,,Surface,3,Image 1,1,3157,
105.841,,Surface,3,Image 1,1,3158,
91.1704,,Surface,3,Image 1,1,3159,
41.7913,,Surface,3,Image 1,1,3160,
55.0645,,Surface,3,Image 1,1,3161,
26.9876,,Surface,3,Image 1,1,3162,
50.624,,Surface,3,Image 1,1,3163,
27.4544,,Surface,3,Image 1,1,3164,
67.3032,,Surface,3,Image 1,1,3165,
43.3881,,Surface,3,Image 1,1,3166,
35.9739,,Surface,3,Image 1,1,3167,
58.5899,,Surface,3,Image 1,1,3168,
14.0959,,Surface,3,Image 1,1,3169,
89.8397,,Surface,3,Image 1,1,3170,
119.27,,Surface,3,Image 1,1,3171,
55.5625,,Surface,3,Image 1,1,3172,
15.0399,,Surface,3,Image 1,1,3173,
85.4474,,Surface,3,Image 1,1,3174,
53.9055,,Surface,3,Image 1,1,3175,
96.4069,,Surface,3,Image 1,1,3176,
75.6058,,Surface,3,Image 1,1,3177,
118.53,,Surface,3,Image 1,1,3178,
15.9158,,Surface,3,Image 1,1,3179,
33.6864,,Surface,3,Image 1,1,3180,
42.9556,,Surface,3,Image 1,1,3181,
60.8017,,Surface,3,Image 1,1,3182,
14.9046,,Surface,3,Image 1,1,3183,
56.79,,Surface,3,Image 1,1,3184,
37.936,,Surface,3,Image 1,1,3185,
62.8286,,Surface,3,Image 1,1,3186,
35.6147,,Surface,3,Image 1,1,3187,
54.6066,,Surface,3,Image 1,1,3188,
36.7051,,Surface,3,Image 1,1,3189,
88.4552,,Surface,3,Image 1,1,3190,
42.6503,,Surface,3,Image 1,1,3191,
16.0073,,Surface,3,Image 1,1,3192,
119.294,,Surface,3,Image 1,1,3193,
28.0487,,Surface,3,Image 1,1,3194,
16.75,,Surface,3,Image 1,1,3195,
33.8721,,Surface,3,Image 1,1,3196,
30.9368,,Surface,3,Image 1,1,3197,
64.5451,,Surface,3,Image 1,1,3198,
55.453,,Surface,3,Image 1,1,3199,
51.4446,,Surface,3,Image 1,1,3200,
72.626,,Surface,3,Image 1,1,3201,
104.646,,Surface,3,Image 1,1,3202,
79.2581,,Surface,3,Image 1,1,3203,
25.456,,Surface,3,Image 1,1,3204,
32.1217,,Surface,3,Image 1,1,3205,
53.8091,,Surface,3,Image 1,1,3206,
96.7188,,Surface,3,Image 1,1,3207,
46.2421,,Surface,3,Image 1,1,3208,
13.5235,,Surface,3,Image 1,1,3209,
19.6774,,Surface,3,Image 1,1,3210,
50.6204,,Surface,3,Image 1,1,3211,
25.375,,Surface,3,Image 1,1,3212,
56.5217,,Surface,3,Image 1,1,3213,
17.2075,,Surface,3,Image 1,1,3214,
98.2308,,Surface,3,Image 1,1,3215,
112.718,,Surface,3,Image 1,1,3216,
30.8597,,Surface,3,Image 1,1,3217,
66.8553,,Surface,3,Image 1,1,3218,
49.8922,,Surface,3,Image 1,1,3219,
30.7367,,Surface,3,Image 1,1,3220,
90.7109,,Surface,3,Image 1,1,3221,
46.9274,,Surface,3,Image 1,1,3222,
110,,Surface,3,Image 1,1,3223,
106.303,,Surface,3,Image 1,1,3224,
66.1833,,Surface,3,Image 1,1,3225,
