
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
143,,Surface,3,Image 1,1,3116,
64,,Surface,3,Image 1,1,3117,
58,,Surface,3,Image 1,1,3118,
31,,Surface,3,Image 1,1,3119,
176,,Surface,3,Image 1,1,3120,
159,,Surface,3,Image 1,1,3121,
152,,Surface,3,Image 1,1,3122,
154,,Surface,3,Image 1,1,3123,
131,,Surface,3,Image 1,1,3124,
123,,Surface,3,Image 1,1,3125,
165,,Surface,3,Image 1,1,3126,
112,,Surface,3,Image 1,1,3127,
120,,Surface,3,Image 1,1,3128,
142,,Surface,3,Image 1,1,3129,
120,,Surface,3,Image 1,1,3130,
180,,Surface,3,Image 1,1,3131,
146,,Surface,3,Image 1,1,3132,
156,,Surface,3,Image 1,1,3133,
41,,Surface,3,Image 1,1,3134,
176,,Surface,3,Image 1,1,3135,
198,,Surface,3,Image 1,1,3136,
207,,Surface,3,Image 1,1,3137,
168,,Surface,3,Image 1,1,3138,
173,,Surface,3,Image 1,1,3139,
221,,Surface,3,Image 1,1,3140,
134,,Surface,3,Image 1,1,3141,
168,,Surface,3,Image 1,1,3142,
211,,Surface,3,Image 1,1,3143,
182,,Surface,3,Image 1,1,3144,
184,,Surface,3,Image 1,1,3145,
211,,Surface,3,Image 1,1,3146,
151,,Surface,3,Image 1,1,3147,
177,,Surface,3,Image 1,1,3148,
166,,Surface,3,Image 1,1,3149,
100,,Surface,3,Image 1,1,3150,
236,,Surface,3,Image 1,1,3151,
202,,Surface,3,Image 1,1,3152,
131,,Surface,3,Image 1,1,3153,
122,,Surface,3,Image 1,1,3154,
182,,Surface,3,Image 1,1,3155,
128,,Surface,3,Image 1,1,3156,
224,,Surface,3,Image 1,1,3157,
169,,Surface,3,Image 1,1,3158,
212,,Surface,3,Image 1,1,3159,
165,,Surface,3,Image 1,1,3160,
139,,Surface,3,Image 1,1,3161,
141,,Surface,3,Image 1,1,3162,
194,,Surface,3,Image 1,1,3163,
115,,Surface,3,Image 1,1,3164,
195,,Surface,3,Image 1,1,3165,
155,,Surface,3,Image 1,1,3166,
219,,Surface,3,Image 1,1,3167,
190,,Surface,3,Image 1,1,3168,
35,,Surface,3,Image 1,1,3169,
208,,Surface,3,Image 1,1,3170,
193,,Surface,3,Image 1,1,3171,
145,,Surface,3,Image 1,1,3172,
108,,Surface,3,Image 1,1,3173,
140,,Surface,3,Image 1,1,3174,
159,,Surface,3,Image 1,1,3175,
187,,Surface,3,Image 1,1,3176,
151,,Surface,3,Image 1,1,3177,
218,,Surface,3,Image 1,1,3178,
133,,Surface,3,Image 1,1,3179,
106,,Surface,3,Image 1,1,3180,
135,,Surface,3,Image 1,1,3181,
145,,Surface,3,Image 1,1,3182,
136,,Surface,3,Image 1,1,3183,
122,,Surface,3,Image 1,1,3184,
92,,Surface,3,Image 1,1,3185,
134,,Surface,3,Image 1,1,3186,
120,,Surface,3,Image 1,1,3187,
166,,Surface,3,Image 1,1,3188,
197,,Surface,3,Image 1,1,3189,
182,,Surface,3,Image 1,1,3190,
181,,Surface,3,Image 1,1,3191,
121,,Surface,3,Image 1,1,3192,
206,,Surface,3,Image 1,1,3193,
155,,Surface,3,Image 1,1,3194,
45,,Surface,3,Image 1,1,3195,
197,,Surface,3,Image 1,1,3196,
149,,Surface,3,Image 1,1,3197,
151,,Surface,3,Image 1,1,3198,
159,,Surface,3,Image 1,1,3199,
154,,Surface,3,Image 1,1,3200,
210,,Surface,3,Image 1,1,3201,
184,,Surface,3,Image 1,1,3202,
175,,Surface,3,Image 1,1,3203,
98,,Surface,3,Image 1,1,3204,
95,,Surface,3,Image 1,1,3205,
123,,Surface,3,Image 1,1,3206,
166,,Surface,3,Image 1,1,3207,
131,,Surface,3,Image 1,1,3208,
46,,Surface,3,Image 1,1,3209,
44,,Surface,3,Image 1,1,3210,
113,,Surface,3,Image 1,1,3211,
59,,Surface,3,Image 1,1,3212,
136,,Surface,3,Image 1,1,3213,
75,,Surface,3,Image 1,1,3214,
157,,Surface,3,Image 1,1,3215,
176,,Surface,3,Image 1,1,3216,
113,,Surface,3,Image 1,1,3217,
129,,Surface,3,Image 1,1,3218,
143,,Surface,3,Image 1,1,3219,
116,,Surface,3,Image 1,1,3220,
158,,Surface,3,Image 1,1,3221,
146,,Surface,3,Image 1,1,3222,
166,,Surface,3,Image 1,1,3223,
167,,Surface,3,Image 1,1,3224,
168,,Surface,3,Image 1,1,3225,
