
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
22.2619,,Surface,5,Image 1,1,2688,
14.9014,,Surface,5,Image 1,1,2689,
16.7611,,Surface,5,Image 1,1,2690,
14.6728,,Surface,5,Image 1,1,2691,
12.8757,,Surface,5,Image 1,1,2692,
28.6237,,Surface,5,Image 1,1,2693,
13.2562,,Surface,5,Image 1,1,2694,
14.9726,,Surface,5,Image 1,1,2695,
29.8525,,Surface,5,Image 1,1,2696,
14.9429,,Surface,5,Image 1,1,2697,
28.9918,,Surface,5,Image 1,1,2698,
16.743,,Surface,5,Image 1,1,2699,
16.1944,,Surface,5,Image 1,1,2700,
13.4649,,Surface,5,Image 1,1,2701,
18.1097,,Surface,5,Image 1,1,2702,
16.6059,,Surface,5,Image 1,1,2703,
13.9685,,Surface,5,Image 1,1,2704,
15.3641,,Surface,5,Image 1,1,2705,
17.3092,,Surface,5,Image 1,1,2706,
24.2859,,Surface,5,Image 1,1,2707,
17.8495,,Surface,5,Image 1,1,2708,
16.1528,,Surface,5,Image 1,1,2709,
16.3854,,Surface,5,Image 1,1,2710,
12.0451,,Surface,5,Image 1,1,2711,
17.4715,,Surface,5,Image 1,1,2712,
14.5105,,Surface,5,Image 1,1,2713,
7.16473,,Surface,5,Image 1,1,2714,
14.8612,,Surface,5,Image 1,1,2715,
20.8689,,Surface,5,Image 1,1,2716,
16.703,,Surface,5,Image 1,1,2717,
16.0242,,Surface,5,Image 1,1,2718,
23.377,,Surface,5,Image 1,1,2719,
20.1841,,Surface,5,Image 1,1,2720,
21.6776,,Surface,5,Image 1,1,2721,
24.122,,Surface,5,Image 1,1,2722,
16.7154,,Surface,5,Image 1,1,2723,
13.6019,,Surface,5,Image 1,1,2724,
13.2666,,Surface,5,Image 1,1,2725,
13.9757,,Surface,5,Image 1,1,2726,
19.904,,Surface,5,Image 1,1,2727,
16.2321,,Surface,5,Image 1,1,2728,
17.9838,,Surface,5,Image 1,1,2729,
18.5013,,Surface,5,Image 1,1,2730,
15.6609,,Surface,5,Image 1,1,2731,
15.0373,,Surface,5,Image 1,1,2732,
10.859,,Surface,5,Image 1,1,2733,
12.4963,,Surface,5,Image 1,1,2734,
15.4005,,Surface,5,Image 1,1,2735,
17.5764,,Surface,5,Image 1,1,2736,
17.093,,Surface,5,Image 1,1,2737,
14.4765,,Surface,5,Image 1,1,2738,
18.0796,,Surface,5,Image 1,1,2739,
12.0185,,Surface,5,Image 1,1,2740,
13.5111,,Surface,5,Image 1,1,2741,
18.2195,,Surface,5,Image 1,1,2742,
16.3623,,Surface,5,Image 1,1,2743,
20.3428,,Surface,5,Image 1,1,2744,
16.2438,,Surface,5,Image 1,1,2745,
16.2502,,Surface,5,Image 1,1,2746,
15.503,,Surface,5,Image 1,1,2747,
14.6022,,Surface,5,Image 1,1,2748,
15.5933,,Surface,5,Image 1,1,2749,
20.0805,,Surface,5,Image 1,1,2750,
15.6069,,Surface,5,Image 1,1,2751,
16.9054,,Surface,5,Image 1,1,2752,
20.6937,,Surface,5,Image 1,1,2753,
25.896,,Surface,5,Image 1,1,2754,
15.3235,,Surface,5,Image 1,1,2755,
16.1432,,Surface,5,Image 1,1,2756,
20.8093,,Surface,5,Image 1,1,2757,
15.9563,,Surface,5,Image 1,1,2758,
14.9562,,Surface,5,Image 1,1,2759,
18.0901,,Surface,5,Image 1,1,2760,
16.3248,,Surface,5,Image 1,1,2761,
20.1419,,Surface,5,Image 1,1,2762,
16.038,,Surface,5,Image 1,1,2763,
17.222,,Surface,5,Image 1,1,2764,
12.0309,,Surface,5,Image 1,1,2765,
18.7905,,Surface,5,Image 1,1,2766,
17.3824,,Surface,5,Image 1,1,2767,
18.8737,,Surface,5,Image 1,1,2768,
17.6096,,Surface,5,Image 1,1,2769,
15.6839,,Surface,5,Image 1,1,2770,
12.8621,,Surface,5,Image 1,1,2771,
16.3017,,Surface,5,Image 1,1,2772,
17.617,,Surface,5,Image 1,1,2773,
21.7171,,Surface,5,Image 1,1,2774,
12.6385,,Surface,5,Image 1,1,2775,
13.5019,,Surface,5,Image 1,1,2776,
18.5656,,Surface,5,Image 1,1,2777,
14.5501,,Surface,5,Image 1,1,2778,
15.339,,Surface,5,Image 1,1,2779,
24.8425,,Surface,5,Image 1,1,2780,
20.216,,Surface,5,Image 1,1,2781,
15.1925,,Surface,5,Image 1,1,2782,
14.5864,,Surface,5,Image 1,1,2783,
19.5538,,Surface,5,Image 1,1,2784,
19.7388,,Surface,5,Image 1,1,2785,
15.5441,,Surface,5,Image 1,1,2786,
14.4506,,Surface,5,Image 1,1,2787,
14.239,,Surface,5,Image 1,1,2788,
13.3818,,Surface,5,Image 1,1,2789,
13.4906,,Surface,5,Image 1,1,2790,
16.7519,,Surface,5,Image 1,1,2791,
15.6728,,Surface,5,Image 1,1,2792,
18.0188,,Surface,5,Image 1,1,2793,
18.4495,,Surface,5,Image 1,1,2794,
20.6715,,Surface,5,Image 1,1,2795,
16.695,,Surface,5,Image 1,1,2796,
13.9945,,Surface,5,Image 1,1,2797,
15.0908,,Surface,5,Image 1,1,2798,
21.6112,,Surface,5,Image 1,1,2799,
17.8542,,Surface,5,Image 1,1,2800,
15.0044,,Surface,5,Image 1,1,2801,
12.7483,,Surface,5,Image 1,1,2802,
11.0821,,Surface,5,Image 1,1,2803,
20.2524,,Surface,5,Image 1,1,2804,
13.8164,,Surface,5,Image 1,1,2805,
20.504,,Surface,5,Image 1,1,2806,
16.5487,,Surface,5,Image 1,1,2807,
13.3281,,Surface,5,Image 1,1,2808,
19.1916,,Surface,5,Image 1,1,2809,
17.844,,Surface,5,Image 1,1,2810,
17.3448,,Surface,5,Image 1,1,2811,
19.8478,,Surface,5,Image 1,1,2812,
18.2268,,Surface,5,Image 1,1,2813,
14.0865,,Surface,5,Image 1,1,2814,
14.1678,,Surface,5,Image 1,1,2815,
16.8313,,Surface,5,Image 1,1,2816,
14.6388,,Surface,5,Image 1,1,2817,
16.239,,Surface,5,Image 1,1,2818,
17.3166,,Surface,5,Image 1,1,2819,
11.274,,Surface,5,Image 1,1,2820,
19.1508,,Surface,5,Image 1,1,2821,
24.1322,,Surface,5,Image 1,1,2822,
12.5823,,Surface,5,Image 1,1,2823,
16.485,,Surface,5,Image 1,1,2824,
13.7063,,Surface,5,Image 1,1,2825,
13.6681,,Surface,5,Image 1,1,2826,
12.5142,,Surface,5,Image 1,1,2827,
14.8246,,Surface,5,Image 1,1,2828,
13.3195,,Surface,5,Image 1,1,2829,
16.8254,,Surface,5,Image 1,1,2830,
16.3585,,Surface,5,Image 1,1,2831,
8.10958,,Surface,5,Image 1,1,2832,
14.2192,,Surface,5,Image 1,1,2833,
16.0857,,Surface,5,Image 1,1,2834,
11.9249,,Surface,5,Image 1,1,2835,
15.5092,,Surface,5,Image 1,1,2836,
14.6215,,Surface,5,Image 1,1,2837,
14.1353,,Surface,5,Image 1,1,2838,
13.234,,Surface,5,Image 1,1,2839,
17.7564,,Surface,5,Image 1,1,2840,
11.845,,Surface,5,Image 1,1,2841,
13.3794,,Surface,5,Image 1,1,2842,
16.1301,,Surface,5,Image 1,1,2843,
14.2967,,Surface,5,Image 1,1,2844,
11.845,,Surface,5,Image 1,1,2845,
12.9265,,Surface,5,Image 1,1,2846,
15.7937,,Surface,5,Image 1,1,2847,
19.8467,,Surface,5,Image 1,1,2848,
18.0708,,Surface,5,Image 1,1,2849,
22.5199,,Surface,5,Image 1,1,2850,
25.2019,,Surface,5,Image 1,1,2851,
17.2836,,Surface,5,Image 1,1,2852,
13.9193,,Surface,5,Image 1,1,2853,
10.8856,,Surface,5,Image 1,1,2854,
22.3345,,Surface,5,Image 1,1,2855,
19.4631,,Surface,5,Image 1,1,2856,
11.4322,,Surface,5,Image 1,1,2857,
13.7174,,Surface,5,Image 1,1,2858,
14.4972,,Surface,5,Image 1,1,2859,
9.3299,,Surface,5,Image 1,1,2860,
16.2607,,Surface,5,Image 1,1,2861,
16.0847,,Surface,5,Image 1,1,2862,
19.089,,Surface,5,Image 1,1,2863,
14.4813,,Surface,5,Image 1,1,2864,
15.3258,,Surface,5,Image 1,1,2865,
16.2276,,Surface,5,Image 1,1,2866,
20.2884,,Surface,5,Image 1,1,2867,
16.3789,,Surface,5,Image 1,1,2868,
16.2526,,Surface,5,Image 1,1,2869,
19.0207,,Surface,5,Image 1,1,2870,
9.63897,,Surface,5,Image 1,1,2871,
21.1631,,Surface,5,Image 1,1,2872,
15.8128,,Surface,5,Image 1,1,2873,
17.357,,Surface,5,Image 1,1,2874,
12.9196,,Surface,5,Image 1,1,2875,
17.6272,,Surface,5,Image 1,1,2876,
14.3588,,Surface,5,Image 1,1,2877,
12.3083,,Surface,5,Image 1,1,2878,
15.286,,Surface,5,Image 1,1,2879,
26.3653,,Surface,5,Image 1,1,2880,
10.6554,,Surface,5,Image 1,1,2881,
11.5933,,Surface,5,Image 1,1,2882,
17.1504,,Surface,5,Image 1,1,2883,
13.4288,,Surface,5,Image 1,1,2884,
13.7814,,Surface,5,Image 1,1,2885,
13.5866,,Surface,5,Image 1,1,2886,
14.207,,Surface,5,Image 1,1,2887,
15.2163,,Surface,5,Image 1,1,2888,
18.9079,,Surface,5,Image 1,1,2889,
13.093,,Surface,5,Image 1,1,2890,
14.9611,,Surface,5,Image 1,1,2891,
15.1812,,Surface,5,Image 1,1,2892,
11.8,,Surface,5,Image 1,1,2893,
13.5716,,Surface,5,Image 1,1,2894,
17.3043,,Surface,5,Image 1,1,2895,
14.2452,,Surface,5,Image 1,1,2896,
14.5417,,Surface,5,Image 1,1,2897,
13.701,,Surface,5,Image 1,1,2898,
17.2861,,Surface,5,Image 1,1,2899,
15.9619,,Surface,5,Image 1,1,2900,
14.9534,,Surface,5,Image 1,1,2901,
13.3732,,Surface,5,Image 1,1,2902,
13.2635,,Surface,5,Image 1,1,2903,
13.1045,,Surface,5,Image 1,1,2904,
13.2318,,Surface,5,Image 1,1,2905,
17.016,,Surface,5,Image 1,1,2906,
16.2293,,Surface,5,Image 1,1,2907,
15.0012,,Surface,5,Image 1,1,2908,
15.605,,Surface,5,Image 1,1,2909,
15.6884,,Surface,5,Image 1,1,2910,
11.9044,,Surface,5,Image 1,1,2911,
11.5025,,Surface,5,Image 1,1,2912,
15.0214,,Surface,5,Image 1,1,2913,
14.8513,,Surface,5,Image 1,1,2914,
13.566,,Surface,5,Image 1,1,2915,
13.4227,,Surface,5,Image 1,1,2916,
16.0972,,Surface,5,Image 1,1,2917,
12.5315,,Surface,5,Image 1,1,2918,
6.93232,,Surface,5,Image 1,1,2919,
14.9546,,Surface,5,Image 1,1,2920,
16.1813,,Surface,5,Image 1,1,2921,
15.075,,Surface,5,Image 1,1,2922,
15.8499,,Surface,5,Image 1,1,2923,
23.3626,,Surface,5,Image 1,1,2924,
18.4287,,Surface,5,Image 1,1,2925,
16.1199,,Surface,5,Image 1,1,2926,
16.8315,,Surface,5,Image 1,1,2927,
14.4706,,Surface,5,Image 1,1,2928,
13.791,,Surface,5,Image 1,1,2929,
12.4189,,Surface,5,Image 1,1,2930,
16.5399,,Surface,5,Image 1,1,2931,
15.2668,,Surface,5,Image 1,1,2932,
17.5887,,Surface,5,Image 1,1,2933,
18.708,,Surface,5,Image 1,1,2934,
14.1839,,Surface,5,Image 1,1,2935,
17.8704,,Surface,5,Image 1,1,2936,
14.0716,,Surface,5,Image 1,1,2937,
13.17,,Surface,5,Image 1,1,2938,
16.7531,,Surface,5,Image 1,1,2939,
12.6104,,Surface,5,Image 1,1,2940,
11.077,,Surface,5,Image 1,1,2941,
14.5229,,Surface,5,Image 1,1,2942,
15.9164,,Surface,5,Image 1,1,2943,
17.3118,,Surface,5,Image 1,1,2944,
17.3577,,Surface,5,Image 1,1,2945,
12.1565,,Surface,5,Image 1,1,2946,
22.1183,,Surface,5,Image 1,1,2947,
10.8902,,Surface,5,Image 1,1,2948,
16.604,,Surface,5,Image 1,1,2949,
17.0516,,Surface,5,Image 1,1,2950,
14.2901,,Surface,5,Image 1,1,2951,
17.0509,,Surface,5,Image 1,1,2952,
12.0384,,Surface,5,Image 1,1,2953,
17.1109,,Surface,5,Image 1,1,2954,
18.5618,,Surface,5,Image 1,1,2955,
17.8417,,Surface,5,Image 1,1,2956,
15.8464,,Surface,5,Image 1,1,2957,
14.782,,Surface,5,Image 1,1,2958,
17.7758,,Surface,5,Image 1,1,2959,
18.0504,,Surface,5,Image 1,1,2960,
12.0262,,Surface,5,Image 1,1,2961,
14.6836,,Surface,5,Image 1,1,2962,
17.5121,,Surface,5,Image 1,1,2963,
11.8122,,Surface,5,Image 1,1,2964,
21.753,,Surface,5,Image 1,1,2965,
14.1607,,Surface,5,Image 1,1,2966,
14.5115,,Surface,5,Image 1,1,2967,
15.5413,,Surface,5,Image 1,1,2968,
20.1308,,Surface,5,Image 1,1,2969,
18.8937,,Surface,5,Image 1,1,2970,
15.7795,,Surface,5,Image 1,1,2971,
15.0289,,Surface,5,Image 1,1,2972,
13.9277,,Surface,5,Image 1,1,2973,
14.0969,,Surface,5,Image 1,1,2974,
11.2351,,Surface,5,Image 1,1,2975,
18.2604,,Surface,5,Image 1,1,2976,
16.0213,,Surface,5,Image 1,1,2977,
14.1125,,Surface,5,Image 1,1,2978,
16.4544,,Surface,5,Image 1,1,2979,
16.7701,,Surface,5,Image 1,1,2980,
20.2155,,Surface,5,Image 1,1,2981,
13.4244,,Surface,5,Image 1,1,2982,
17.5766,,Surface,5,Image 1,1,2983,
24.4532,,Surface,5,Image 1,1,2984,
16.2176,,Surface,5,Image 1,1,2985,
15.5384,,Surface,5,Image 1,1,2986,
20.2729,,Surface,5,Image 1,1,2987,
12.8224,,Surface,5,Image 1,1,2988,
20.3695,,Surface,5,Image 1,1,2989,
15.4045,,Surface,5,Image 1,1,2990,
15.7394,,Surface,5,Image 1,1,2991,
17.216,,Surface,5,Image 1,1,2992,
19.0295,,Surface,5,Image 1,1,2993,
18.8426,,Surface,5,Image 1,1,2994,
19.4405,,Surface,5,Image 1,1,2995,
17.4214,,Surface,5,Image 1,1,2996,
15.8395,,Surface,5,Image 1,1,2997,
15.6634,,Surface,5,Image 1,1,2998,
11.7262,,Surface,5,Image 1,1,2999,
22.2444,,Surface,5,Image 1,1,3000,
17.0626,,Surface,5,Image 1,1,3001,
16.8979,,Surface,5,Image 1,1,3002,
18.9727,,Surface,5,Image 1,1,3003,
11.7856,,Surface,5,Image 1,1,3004,
16.4278,,Surface,5,Image 1,1,3005,
16.7481,,Surface,5,Image 1,1,3006,
16.3591,,Surface,5,Image 1,1,3007,
17.1591,,Surface,5,Image 1,1,3008,
17.7838,,Surface,5,Image 1,1,3009,
19.0937,,Surface,5,Image 1,1,3010,
16.6435,,Surface,5,Image 1,1,3011,
13.3827,,Surface,5,Image 1,1,3012,
18.3914,,Surface,5,Image 1,1,3013,
17.9055,,Surface,5,Image 1,1,3014,
14.9036,,Surface,5,Image 1,1,3015,
17.39,,Surface,5,Image 1,1,3016,
16.819,,Surface,5,Image 1,1,3017,
16.3721,,Surface,5,Image 1,1,3018,
18.876,,Surface,5,Image 1,1,3019,
16.1405,,Surface,5,Image 1,1,3020,
13.0977,,Surface,5,Image 1,1,3021,
15.4447,,Surface,5,Image 1,1,3022,
14.5664,,Surface,5,Image 1,1,3023,
14.8208,,Surface,5,Image 1,1,3024,
14.6528,,Surface,5,Image 1,1,3025,
20.2811,,Surface,5,Image 1,1,3026,
19.0059,,Surface,5,Image 1,1,3027,
