
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
28088,,Surface,5,Image 1,1,2733,
26237,,Surface,5,Image 1,1,2734,
11733,,Surface,5,Image 1,1,2735,
33105,,Surface,5,Image 1,1,2736,
209625,,Surface,5,Image 1,1,2737,
47221,,Surface,5,Image 1,1,2738,
30908,,Surface,5,Image 1,1,2739,
6600,,Surface,5,Image 1,1,2740,
44896,,Surface,5,Image 1,1,2741,
86631,,Surface,5,Image 1,1,2742,
123031,,Surface,5,Image 1,1,2743,
98178,,Surface,5,Image 1,1,2744,
33701,,Surface,5,Image 1,1,2745,
25436,,Surface,5,Image 1,1,2746,
91285,,Surface,5,Image 1,1,2747,
62708,,Surface,5,Image 1,1,2748,
69427,,Surface,5,Image 1,1,2749,
40135,,Surface,5,Image 1,1,2750,
49532,,Surface,5,Image 1,1,2751,
53211,,Surface,5,Image 1,1,2752,
18657,,Surface,5,Image 1,1,2753,
17227,,Surface,5,Image 1,1,2754,
30939,,Surface,5,Image 1,1,2755,
33709,,Surface,5,Image 1,1,2756,
82963,,Surface,5,Image 1,1,2757,
18085,,Surface,5,Image 1,1,2758,
9286,,Surface,5,Image 1,1,2759,
49302,,Surface,5,Image 1,1,2760,
231994,,Surface,5,Image 1,1,2761,
17335,,Surface,5,Image 1,1,2762,
26926,,Surface,5,Image 1,1,2763,
29027,,Surface,5,Image 1,1,2764,
11714,,Surface,5,Image 1,1,2765,
73566,,Surface,5,Image 1,1,2766,
9204,,Surface,5,Image 1,1,2767,
116494,,Surface,5,Image 1,1,2768,
39008,,Surface,5,Image 1,1,2769,
12357,,Surface,5,Image 1,1,2770,
9310,,Surface,5,Image 1,1,2771,
30406,,Surface,5,Image 1,1,2772,
73301,,Surface,5,Image 1,1,2773,
32230,,Surface,5,Image 1,1,2774,
102638,,Surface,5,Image 1,1,2775,
38152,,Surface,5,Image 1,1,2776,
6813,,Surface,5,Image 1,1,2777,
20316,,Surface,5,Image 1,1,2778,
33480,,Surface,5,Image 1,1,2779,
17418,,Surface,5,Image 1,1,2780,
85943,,Surface,5,Image 1,1,2781,
33933,,Surface,5,Image 1,1,2782,
31245,,Surface,5,Image 1,1,2783,
34462,,Surface,5,Image 1,1,2784,
7543,,Surface,5,Image 1,1,2785,
26757,,Surface,5,Image 1,1,2786,
62864,,Surface,5,Image 1,1,2787,
8163,,Surface,5,Image 1,1,2788,
39056,,Surface,5,Image 1,1,2789,
18811,,Surface,5,Image 1,1,2790,
8092,,Surface,5,Image 1,1,2791,
65655,,Surface,5,Image 1,1,2792,
42081,,Surface,5,Image 1,1,2793,
35249,,Surface,5,Image 1,1,2794,
12048,,Surface,5,Image 1,1,2795,
108622,,Surface,5,Image 1,1,2796,
22916,,Surface,5,Image 1,1,2797,
26029,,Surface,5,Image 1,1,2798,
29212,,Surface,5,Image 1,1,2799,
7654,,Surface,5,Image 1,1,2800,
123456,,Surface,5,Image 1,1,2801,
10609,,Surface,5,Image 1,1,2802,
17528,,Surface,5,Image 1,1,2803,
18049,,Surface,5,Image 1,1,2804,
16175,,Surface,5,Image 1,1,2805,
18757,,Surface,5,Image 1,1,2806,
4662,,Surface,5,Image 1,1,2807,
35017,,Surface,5,Image 1,1,2808,
12067,,Surface,5,Image 1,1,2809,
19847,,Surface,5,Image 1,1,2810,
31933,,Surface,5,Image 1,1,2811,
23194,,Surface,5,Image 1,1,2812,
13284,,Surface,5,Image 1,1,2813,
35134,,Surface,5,Image 1,1,2814,
57858,,Surface,5,Image 1,1,2815,
14499,,Surface,5,Image 1,1,2816,
15686,,Surface,5,Image 1,1,2817,
16928,,Surface,5,Image 1,1,2818,
13152,,Surface,5,Image 1,1,2819,
7123,,Surface,5,Image 1,1,2820,
14983,,Surface,5,Image 1,1,2821,
56626,,Surface,5,Image 1,1,2822,
19824,,Surface,5,Image 1,1,2823,
21337,,Surface,5,Image 1,1,2824,
33410,,Surface,5,Image 1,1,2825,
114822,,Surface,5,Image 1,1,2826,
28158,,Surface,5,Image 1,1,2827,
16285,,Surface,5,Image 1,1,2828,
7662,,Surface,5,Image 1,1,2829,
6108,,Surface,5,Image 1,1,2830,
35049,,Surface,5,Image 1,1,2831,
16782,,Surface,5,Image 1,1,2832,
17271,,Surface,5,Image 1,1,2833,
18888,,Surface,5,Image 1,1,2834,
10233,,Surface,5,Image 1,1,2835,
15415,,Surface,5,Image 1,1,2836,
9561,,Surface,5,Image 1,1,2837,
60757,,Surface,5,Image 1,1,2838,
11912,,Surface,5,Image 1,1,2839,
17915,,Surface,5,Image 1,1,2840,
4303,,Surface,5,Image 1,1,2841,
25599,,Surface,5,Image 1,1,2842,
23395,,Surface,5,Image 1,1,2843,
7919,,Surface,5,Image 1,1,2844,
17450,,Surface,5,Image 1,1,2845,
12440,,Surface,5,Image 1,1,2846,
38788,,Surface,5,Image 1,1,2847,
30952,,Surface,5,Image 1,1,2848,
16317,,Surface,5,Image 1,1,2849,
14128,,Surface,5,Image 1,1,2850,
28922,,Surface,5,Image 1,1,2851,
13369,,Surface,5,Image 1,1,2852,
20589,,Surface,5,Image 1,1,2853,
9906,,Surface,5,Image 1,1,2854,
12246,,Surface,5,Image 1,1,2855,
46766,,Surface,5,Image 1,1,2856,
15608,,Surface,5,Image 1,1,2857,
19357,,Surface,5,Image 1,1,2858,
18553,,Surface,5,Image 1,1,2859,
10414,,Surface,5,Image 1,1,2860,
6942,,Surface,5,Image 1,1,2861,
21200,,Surface,5,Image 1,1,2862,
9214,,Surface,5,Image 1,1,2863,
11029,,Surface,5,Image 1,1,2864,
14344,,Surface,5,Image 1,1,2865,
11631,,Surface,5,Image 1,1,2866,
54181,,Surface,5,Image 1,1,2867,
23732,,Surface,5,Image 1,1,2868,
7377,,Surface,5,Image 1,1,2869,
14781,,Surface,5,Image 1,1,2870,
5284,,Surface,5,Image 1,1,2871,
17808,,Surface,5,Image 1,1,2872,
