
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
224,,Surface,2,Image 1,1,3116,
251,,Surface,2,Image 1,1,3117,
181,,Surface,2,Image 1,1,3118,
179,,Surface,2,Image 1,1,3119,
255,,Surface,2,Image 1,1,3120,
236,,Surface,2,Image 1,1,3121,
236,,Surface,2,Image 1,1,3122,
251,,Surface,2,Image 1,1,3123,
233,,Surface,2,Image 1,1,3124,
182,,Surface,2,Image 1,1,3125,
255,,Surface,2,Image 1,1,3126,
252,,Surface,2,Image 1,1,3127,
234,,Surface,2,Image 1,1,3128,
249,,Surface,2,Image 1,1,3129,
224,,Surface,2,Image 1,1,3130,
230,,Surface,2,Image 1,1,3131,
228,,Surface,2,Image 1,1,3132,
226,,Surface,2,Image 1,1,3133,
229,,Surface,2,Image 1,1,3134,
229,,Surface,2,Image 1,1,3135,
255,,Surface,2,Image 1,1,3136,
157,,Surface,2,Image 1,1,3137,
240,,Surface,2,Image 1,1,3138,
229,,Surface,2,Image 1,1,3139,
121,,Surface,2,Image 1,1,3140,
160,,Surface,2,Image 1,1,3141,
224,,Surface,2,Image 1,1,3142,
255,,Surface,2,Image 1,1,3143,
191,,Surface,2,Image 1,1,3144,
255,,Surface,2,Image 1,1,3145,
190,,Surface,2,Image 1,1,3146,
108,,Surface,2,Image 1,1,3147,
255,,Surface,2,Image 1,1,3148,
166,,Surface,2,Image 1,1,3149,
253,,Surface,2,Image 1,1,3150,
111,,Surface,2,Image 1,1,3151,
246,,Surface,2,Image 1,1,3152,
232,,Surface,2,Image 1,1,3153,
242,,Surface,2,Image 1,1,3154,
208,,Surface,2,Image 1,1,3155,
255,,Surface,2,Image 1,1,3156,
231,,Surface,2,Image 1,1,3157,
134,,Surface,2,Image 1,1,3158,
247,,Surface,2,Image 1,1,3159,
234,,Surface,2,Image 1,1,3160,
76,,Surface,2,Image 1,1,3161,
156,,Surface,2,Image 1,1,3162,
255,,Surface,2,Image 1,1,3163,
243,,Surface,2,Image 1,1,3164,
255,,Surface,2,Image 1,1,3165,
134,,Surface,2,Image 1,1,3166,
227,,Surface,2,Image 1,1,3167,
217,,Surface,2,Image 1,1,3168,
154,,Surface,2,Image 1,1,3169,
251,,Surface,2,Image 1,1,3170,
131,,Surface,2,Image 1,1,3171,
185,,Surface,2,Image 1,1,3172,
235,,Surface,2,Image 1,1,3173,
83,,Surface,2,Image 1,1,3174,
248,,Surface,2,Image 1,1,3175,
169,,Surface,2,Image 1,1,3176,
127,,Surface,2,Image 1,1,3177,
153,,Surface,2,Image 1,1,3178,
219,,Surface,2,Image 1,1,3179,
192,,Surface,2,Image 1,1,3180,
218,,Surface,2,Image 1,1,3181,
115,,Surface,2,Image 1,1,3182,
192,,Surface,2,Image 1,1,3183,
158,,Surface,2,Image 1,1,3184,
100,,Surface,2,Image 1,1,3185,
203,,Surface,2,Image 1,1,3186,
255,,Surface,2,Image 1,1,3187,
255,,Surface,2,Image 1,1,3188,
148,,Surface,2,Image 1,1,3189,
250,,Surface,2,Image 1,1,3190,
158,,Surface,2,Image 1,1,3191,
167,,Surface,2,Image 1,1,3192,
126,,Surface,2,Image 1,1,3193,
247,,Surface,2,Image 1,1,3194,
252,,Surface,2,Image 1,1,3195,
217,,Surface,2,Image 1,1,3196,
194,,Surface,2,Image 1,1,3197,
235,,Surface,2,Image 1,1,3198,
255,,Surface,2,Image 1,1,3199,
255,,Surface,2,Image 1,1,3200,
255,,Surface,2,Image 1,1,3201,
215,,Surface,2,Image 1,1,3202,
253,,Surface,2,Image 1,1,3203,
188,,Surface,2,Image 1,1,3204,
122,,Surface,2,Image 1,1,3205,
255,,Surface,2,Image 1,1,3206,
95,,Surface,2,Image 1,1,3207,
255,,Surface,2,Image 1,1,3208,
201,,Surface,2,Image 1,1,3209,
207,,Surface,2,Image 1,1,3210,
101,,Surface,2,Image 1,1,3211,
193,,Surface,2,Image 1,1,3212,
113,,Surface,2,Image 1,1,3213,
255,,Surface,2,Image 1,1,3214,
81,,Surface,2,Image 1,1,3215,
154,,Surface,2,Image 1,1,3216,
209,,Surface,2,Image 1,1,3217,
183,,Surface,2,Image 1,1,3218,
130,,Surface,2,Image 1,1,3219,
155,,Surface,2,Image 1,1,3220,
255,,Surface,2,Image 1,1,3221,
243,,Surface,2,Image 1,1,3222,
82,,Surface,2,Image 1,1,3223,
106,,Surface,2,Image 1,1,3224,
221,,Surface,2,Image 1,1,3225,
