
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
171,,Surface,6,Image 1,1,3116,
179,,Surface,6,Image 1,1,3117,
113,,Surface,6,Image 1,1,3118,
136,,Surface,6,Image 1,1,3119,
194,,Surface,6,Image 1,1,3120,
138,,Surface,6,Image 1,1,3121,
154,,Surface,6,Image 1,1,3122,
143,,Surface,6,Image 1,1,3123,
147,,Surface,6,Image 1,1,3124,
111,,Surface,6,Image 1,1,3125,
185,,Surface,6,Image 1,1,3126,
224,,Surface,6,Image 1,1,3127,
179,,Surface,6,Image 1,1,3128,
202,,Surface,6,Image 1,1,3129,
135,,Surface,6,Image 1,1,3130,
225,,Surface,6,Image 1,1,3131,
151,,Surface,6,Image 1,1,3132,
131,,Surface,6,Image 1,1,3133,
115,,Surface,6,Image 1,1,3134,
212,,Surface,6,Image 1,1,3135,
219,,Surface,6,Image 1,1,3136,
159,,Surface,6,Image 1,1,3137,
138,,Surface,6,Image 1,1,3138,
164,,Surface,6,Image 1,1,3139,
218,,Surface,6,Image 1,1,3140,
241,,Surface,6,Image 1,1,3141,
202,,Surface,6,Image 1,1,3142,
255,,Surface,6,Image 1,1,3143,
249,,Surface,6,Image 1,1,3144,
201,,Surface,6,Image 1,1,3145,
162,,Surface,6,Image 1,1,3146,
186,,Surface,6,Image 1,1,3147,
156,,Surface,6,Image 1,1,3148,
216,,Surface,6,Image 1,1,3149,
225,,Surface,6,Image 1,1,3150,
255,,Surface,6,Image 1,1,3151,
174,,Surface,6,Image 1,1,3152,
166,,Surface,6,Image 1,1,3153,
175,,Surface,6,Image 1,1,3154,
185,,Surface,6,Image 1,1,3155,
180,,Surface,6,Image 1,1,3156,
226,,Surface,6,Image 1,1,3157,
229,,Surface,6,Image 1,1,3158,
229,,Surface,6,Image 1,1,3159,
147,,Surface,6,Image 1,1,3160,
183,,Surface,6,Image 1,1,3161,
213,,Surface,6,Image 1,1,3162,
180,,Surface,6,Image 1,1,3163,
227,,Surface,6,Image 1,1,3164,
224,,Surface,6,Image 1,1,3165,
159,,Surface,6,Image 1,1,3166,
166,,Surface,6,Image 1,1,3167,
202,,Surface,6,Image 1,1,3168,
104,,Surface,6,Image 1,1,3169,
169,,Surface,6,Image 1,1,3170,
249,,Surface,6,Image 1,1,3171,
218,,Surface,6,Image 1,1,3172,
135,,Surface,6,Image 1,1,3173,
184,,Surface,6,Image 1,1,3174,
239,,Surface,6,Image 1,1,3175,
227,,Surface,6,Image 1,1,3176,
241,,Surface,6,Image 1,1,3177,
239,,Surface,6,Image 1,1,3178,
133,,Surface,6,Image 1,1,3179,
148,,Surface,6,Image 1,1,3180,
148,,Surface,6,Image 1,1,3181,
233,,Surface,6,Image 1,1,3182,
194,,Surface,6,Image 1,1,3183,
255,,Surface,6,Image 1,1,3184,
246,,Surface,6,Image 1,1,3185,
128,,Surface,6,Image 1,1,3186,
186,,Surface,6,Image 1,1,3187,
218,,Surface,6,Image 1,1,3188,
214,,Surface,6,Image 1,1,3189,
175,,Surface,6,Image 1,1,3190,
255,,Surface,6,Image 1,1,3191,
146,,Surface,6,Image 1,1,3192,
203,,Surface,6,Image 1,1,3193,
212,,Surface,6,Image 1,1,3194,
164,,Surface,6,Image 1,1,3195,
203,,Surface,6,Image 1,1,3196,
255,,Surface,6,Image 1,1,3197,
169,,Surface,6,Image 1,1,3198,
255,,Surface,6,Image 1,1,3199,
200,,Surface,6,Image 1,1,3200,
239,,Surface,6,Image 1,1,3201,
151,,Surface,6,Image 1,1,3202,
196,,Surface,6,Image 1,1,3203,
246,,Surface,6,Image 1,1,3204,
255,,Surface,6,Image 1,1,3205,
161,,Surface,6,Image 1,1,3206,
183,,Surface,6,Image 1,1,3207,
177,,Surface,6,Image 1,1,3208,
114,,Surface,6,Image 1,1,3209,
151,,Surface,6,Image 1,1,3210,
242,,Surface,6,Image 1,1,3211,
121,,Surface,6,Image 1,1,3212,
176,,Surface,6,Image 1,1,3213,
174,,Surface,6,Image 1,1,3214,
212,,Surface,6,Image 1,1,3215,
109,,Surface,6,Image 1,1,3216,
164,,Surface,6,Image 1,1,3217,
255,,Surface,6,Image 1,1,3218,
111,,Surface,6,Image 1,1,3219,
176,,Surface,6,Image 1,1,3220,
168,,Surface,6,Image 1,1,3221,
165,,Surface,6,Image 1,1,3222,
220,,Surface,6,Image 1,1,3223,
136,,Surface,6,Image 1,1,3224,
255,,Surface,6,Image 1,1,3225,
