
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
53867,,Surface,4,Image 1,1,3083,
25375,,Surface,4,Image 1,1,3084,
19993,,Surface,4,Image 1,1,3085,
34167,,Surface,4,Image 1,1,3086,
23617,,Surface,4,Image 1,1,3087,
51813,,Surface,4,Image 1,1,3088,
519980,,Surface,4,Image 1,1,3089,
61103,,Surface,4,Image 1,1,3090,
18780,,Surface,4,Image 1,1,3091,
20776,,Surface,4,Image 1,1,3092,
7013,,Surface,4,Image 1,1,3093,
53161,,Surface,4,Image 1,1,3094,
109958,,Surface,4,Image 1,1,3095,
39557,,Surface,4,Image 1,1,3096,
41232,,Surface,4,Image 1,1,3097,
16401,,Surface,4,Image 1,1,3098,
76470,,Surface,4,Image 1,1,3099,
81578,,Surface,4,Image 1,1,3100,
31477,,Surface,4,Image 1,1,3101,
47517,,Surface,4,Image 1,1,3102,
12708,,Surface,4,Image 1,1,3103,
198645,,Surface,4,Image 1,1,3104,
62508,,Surface,4,Image 1,1,3105,
111456,,Surface,4,Image 1,1,3106,
31806,,Surface,4,Image 1,1,3107,
81996,,Surface,4,Image 1,1,3108,
71814,,Surface,4,Image 1,1,3109,
32071,,Surface,4,Image 1,1,3110,
26730,,Surface,4,Image 1,1,3111,
35073,,Surface,4,Image 1,1,3112,
152445,,Surface,4,Image 1,1,3113,
26233,,Surface,4,Image 1,1,3114,
44078,,Surface,4,Image 1,1,3115,
76471,,Surface,4,Image 1,1,3116,
12483,,Surface,4,Image 1,1,3117,
47274,,Surface,4,Image 1,1,3118,
13847,,Surface,4,Image 1,1,3119,
85742,,Surface,4,Image 1,1,3120,
20826,,Surface,4,Image 1,1,3121,
65456,,Surface,4,Image 1,1,3122,
20505,,Surface,4,Image 1,1,3123,
52101,,Surface,4,Image 1,1,3124,
21266,,Surface,4,Image 1,1,3125,
33769,,Surface,4,Image 1,1,3126,
26177,,Surface,4,Image 1,1,3127,
67978,,Surface,4,Image 1,1,3128,
52094,,Surface,4,Image 1,1,3129,
38121,,Surface,4,Image 1,1,3130,
28636,,Surface,4,Image 1,1,3131,
45048,,Surface,4,Image 1,1,3132,
27653,,Surface,4,Image 1,1,3133,
6583,,Surface,4,Image 1,1,3134,
60605,,Surface,4,Image 1,1,3135,
124184,,Surface,4,Image 1,1,3136,
31144,,Surface,4,Image 1,1,3137,
45130,,Surface,4,Image 1,1,3138,
50877,,Surface,4,Image 1,1,3139,
19728,,Surface,4,Image 1,1,3140,
23792,,Surface,4,Image 1,1,3141,
41807,,Surface,4,Image 1,1,3142,
178904,,Surface,4,Image 1,1,3143,
22452,,Surface,4,Image 1,1,3144,
441809,,Surface,4,Image 1,1,3145,
47675,,Surface,4,Image 1,1,3146,
27804,,Surface,4,Image 1,1,3147,
509982,,Surface,4,Image 1,1,3148,
18286,,Surface,4,Image 1,1,3149,
23317,,Surface,4,Image 1,1,3150,
37847,,Surface,4,Image 1,1,3151,
91395,,Surface,4,Image 1,1,3152,
8729,,Surface,4,Image 1,1,3153,
55108,,Surface,4,Image 1,1,3154,
41273,,Surface,4,Image 1,1,3155,
30732,,Surface,4,Image 1,1,3156,
2.54631e+06,,Surface,4,Image 1,1,3157,
12396,,Surface,4,Image 1,1,3158,
59014,,Surface,4,Image 1,1,3159,
59182,,Surface,4,Image 1,1,3160,
17147,,Surface,4,Image 1,1,3161,
107545,,Surface,4,Image 1,1,3162,
137366,,Surface,4,Image 1,1,3163,
190105,,Surface,4,Image 1,1,3164,
140693,,Surface,4,Image 1,1,3165,
37595,,Surface,4,Image 1,1,3166,
244397,,Surface,4,Image 1,1,3167,
48931,,Surface,4,Image 1,1,3168,
105983,,Surface,4,Image 1,1,3169,
41988,,Surface,4,Image 1,1,3170,
20895,,Surface,4,Image 1,1,3171,
30716,,Surface,4,Image 1,1,3172,
445635,,Surface,4,Image 1,1,3173,
10360,,Surface,4,Image 1,1,3174,
44446,,Surface,4,Image 1,1,3175,
28906,,Surface,4,Image 1,1,3176,
27998,,Surface,4,Image 1,1,3177,
22777,,Surface,4,Image 1,1,3178,
238701,,Surface,4,Image 1,1,3179,
30998,,Surface,4,Image 1,1,3180,
81344,,Surface,4,Image 1,1,3181,
47940,,Surface,4,Image 1,1,3182,
808906,,Surface,4,Image 1,1,3183,
28531,,Surface,4,Image 1,1,3184,
24361,,Surface,4,Image 1,1,3185,
18477,,Surface,4,Image 1,1,3186,
44970,,Surface,4,Image 1,1,3187,
75791,,Surface,4,Image 1,1,3188,
111683,,Surface,4,Image 1,1,3189,
35517,,Surface,4,Image 1,1,3190,
85696,,Surface,4,Image 1,1,3191,
560237,,Surface,4,Image 1,1,3192,
24587,,Surface,4,Image 1,1,3193,
101673,,Surface,4,Image 1,1,3194,
102571,,Surface,4,Image 1,1,3195,
537034,,Surface,4,Image 1,1,3196,
377857,,Surface,4,Image 1,1,3197,
65995,,Surface,4,Image 1,1,3198,
110135,,Surface,4,Image 1,1,3199,
95688,,Surface,4,Image 1,1,3200,
67477,,Surface,4,Image 1,1,3201,
26479,,Surface,4,Image 1,1,3202,
115607,,Surface,4,Image 1,1,3203,
65530,,Surface,4,Image 1,1,3204,
42414,,Surface,4,Image 1,1,3205,
58636,,Surface,4,Image 1,1,3206,
12976,,Surface,4,Image 1,1,3207,
34511,,Surface,4,Image 1,1,3208,
43757,,Surface,4,Image 1,1,3209,
15663,,Surface,4,Image 1,1,3210,
15025,,Surface,4,Image 1,1,3211,
13724,,Surface,4,Image 1,1,3212,
13153,,Surface,4,Image 1,1,3213,
103699,,Surface,4,Image 1,1,3214,
14517,,Surface,4,Image 1,1,3215,
43412,,Surface,4,Image 1,1,3216,
80217,,Surface,4,Image 1,1,3217,
20904,,Surface,4,Image 1,1,3218,
27517,,Surface,4,Image 1,1,3219,
39087,,Surface,4,Image 1,1,3220,
52625,,Surface,4,Image 1,1,3221,
51796,,Surface,4,Image 1,1,3222,
9172,,Surface,4,Image 1,1,3223,
10331,,Surface,4,Image 1,1,3224,
40895,,Surface,4,Image 1,1,3225,
