
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
50334.6,36008.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3088,
50295.1,36086,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3089,
50347.7,36007.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3090,
50402.3,35950,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3091,
50108.6,36248.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3092,
50457.6,35898.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3093,
50444.6,35923.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3094,
50252.4,36122,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3095,
49877.3,36494,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3096,
49847.6,36529.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3097,
49888.3,36481.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3098,
50350.3,36030.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3099,
50145.3,36169.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3100,
49820.5,36489.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3101,
49967.6,36347.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3102,
50175.8,36136.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3103,
49842.2,36494.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3104,
50080.7,36243,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3105,
50107.4,36220.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3106,
49852.5,36469.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3107,
50033.2,36295.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3108,
50429.6,35904.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3109,
49985.4,36344.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3110,
50001.5,36327.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3111,
50024.1,36307.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3112,
50325.5,36021.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3113,
50369.3,35961.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3114,
50140.5,36196,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3115,
49853.4,36494.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3116,
49969,36303.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3117,
50379.6,35901.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3118,
49856.3,36418,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3119,
50099.1,36186.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3120,
50081.6,36196.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3121,
50190.2,36101.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3122,
49978.6,36303.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3123,
49919.2,36372.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3124,
50136.8,36149.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3125,
50108.5,36187,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3126,
50008.3,36293.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3127,
50209.2,36100.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3128,
49989.6,36317.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3129,
50384.5,35924,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3130,
50291.4,36015,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3131,
49833.6,36475.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3132,
49875.9,36363,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3133,
50356.6,35879.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3134,
50347.6,35902.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3135,
50080.4,36174.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3136,
49868.6,36374.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3137,
50049.2,36206.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3138,
50357,35898.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3139,
49882.1,36369.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3140,
50158.4,36094.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3141,
49848.6,36409.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3142,
50099.8,36173.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3143,
50192,36074.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3144,
50046.6,36249,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3145,
49893.9,36377.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3146,
49845,36366.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3147,
50022.1,36232.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3148,
49853.3,36358,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3149,
49909.2,36303.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3150,
50154.6,36061.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3151,
49997.5,36229.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3152,
49827.8,36387.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3153,
50136.1,36087.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3154,
50183.2,36040.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3155,
50055.7,36167.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3156,
50249.8,36058.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3157,
49827.7,36395.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3158,
49890.2,36344.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3159,
49978.8,36251.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3160,
49814.2,36410.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3161,
49990.1,36248.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3162,
49974.2,36272.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3163,
50168.7,36022.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3164,
50050.2,36140.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3165,
50010.8,36164.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3166,
49955.5,36248.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3167,
50130.8,36053.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3168,
50282.3,35917.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3169,
49872.7,36319.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3170,
49885.6,36305.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3171,
49899.4,36297.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3172,
50229.5,36004,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3173,
50048.6,36088,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3174,
50123.5,36020,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3175,
49863.4,36280.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3176,
49816.8,36333.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3177,
49945.7,36207.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3178,
50260.7,35913.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3179,
49956.5,36202.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3180,
50217.2,35957,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3181,
49984.1,36184.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3182,
50198.4,36012.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3183,
50150.2,36016.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3184,
49937.2,36229.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3185,
49851.3,36255.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3186,
49894.8,36218.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3187,
50001.9,36116.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3188,
50010.9,36123.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3189,
50111.6,36007.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3190,
49984.2,36151.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3191,
50236,35924.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3192,
49852,36280.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3193,
50149.8,35994.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3194,
50120.7,35955.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3195,
50189.8,35923.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3196,
50163.9,35947.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3197,
50089.3,35989.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3198,
49974.5,36108.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3199,
49964,36117.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3200,
50061,36021.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3201,
50083.4,35996,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3202,
50091.9,36002.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3203,
49967.5,36132.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3204,
49913.7,36188.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3205,
49980.9,36120.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3206,
49843.6,36255,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3207,
49991.2,36114.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3208,
49957.2,36038.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3209,
50068.9,35926.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3210,
50025,35974.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3211,
49876.4,36124.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3212,
50025.9,35985.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3213,
49997.1,36024.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3214,
49885.9,36148.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3215,
50061.7,35978.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3216,
50109.6,35939.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3217,
50102.6,35938.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3218,
50140.9,35900.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3219,
50152.7,35898.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3220,
50055.7,35999,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3221,
49888,36175.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3222,
49855.2,36200.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3223,
49848,36210.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3224,
49896,36167.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3225,
