
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
8,,Surface,3,Image 1,1,3116,
15,,Surface,3,Image 1,1,3117,
9,,Surface,3,Image 1,1,3118,
10,,Surface,3,Image 1,1,3119,
75,,Surface,3,Image 1,1,3120,
55,,Surface,3,Image 1,1,3121,
76,,Surface,3,Image 1,1,3122,
43,,Surface,3,Image 1,1,3123,
47,,Surface,3,Image 1,1,3124,
24,,Surface,3,Image 1,1,3125,
104,,Surface,3,Image 1,1,3126,
48,,Surface,3,Image 1,1,3127,
39,,Surface,3,Image 1,1,3128,
46,,Surface,3,Image 1,1,3129,
35,,Surface,3,Image 1,1,3130,
69,,Surface,3,Image 1,1,3131,
28,,Surface,3,Image 1,1,3132,
22,,Surface,3,Image 1,1,3133,
23,,Surface,3,Image 1,1,3134,
58,,Surface,3,Image 1,1,3135,
103,,Surface,3,Image 1,1,3136,
46,,Surface,3,Image 1,1,3137,
146,,Surface,3,Image 1,1,3138,
35,,Surface,3,Image 1,1,3139,
213,,Surface,3,Image 1,1,3140,
67,,Surface,3,Image 1,1,3141,
52,,Surface,3,Image 1,1,3142,
72,,Surface,3,Image 1,1,3143,
121,,Surface,3,Image 1,1,3144,
12,,Surface,3,Image 1,1,3145,
143,,Surface,3,Image 1,1,3146,
65,,Surface,3,Image 1,1,3147,
11,,Surface,3,Image 1,1,3148,
64,,Surface,3,Image 1,1,3149,
47,,Surface,3,Image 1,1,3150,
179,,Surface,3,Image 1,1,3151,
11,,Surface,3,Image 1,1,3152,
58,,Surface,3,Image 1,1,3153,
58,,Surface,3,Image 1,1,3154,
58,,Surface,3,Image 1,1,3155,
73,,Surface,3,Image 1,1,3156,
13,,Surface,3,Image 1,1,3157,
129,,Surface,3,Image 1,1,3158,
103,,Surface,3,Image 1,1,3159,
22,,Surface,3,Image 1,1,3160,
33,,Surface,3,Image 1,1,3161,
10,,Surface,3,Image 1,1,3162,
27,,Surface,3,Image 1,1,3163,
13,,Surface,3,Image 1,1,3164,
35,,Surface,3,Image 1,1,3165,
83,,Surface,3,Image 1,1,3166,
12,,Surface,3,Image 1,1,3167,
67,,Surface,3,Image 1,1,3168,
23,,Surface,3,Image 1,1,3169,
99,,Surface,3,Image 1,1,3170,
151,,Surface,3,Image 1,1,3171,
39,,Surface,3,Image 1,1,3172,
13,,Surface,3,Image 1,1,3173,
125,,Surface,3,Image 1,1,3174,
13,,Surface,3,Image 1,1,3175,
128,,Surface,3,Image 1,1,3176,
110,,Surface,3,Image 1,1,3177,
128,,Surface,3,Image 1,1,3178,
17,,Surface,3,Image 1,1,3179,
26,,Surface,3,Image 1,1,3180,
28,,Surface,3,Image 1,1,3181,
24,,Surface,3,Image 1,1,3182,
19,,Surface,3,Image 1,1,3183,
91,,Surface,3,Image 1,1,3184,
45,,Surface,3,Image 1,1,3185,
55,,Surface,3,Image 1,1,3186,
41,,Surface,3,Image 1,1,3187,
32,,Surface,3,Image 1,1,3188,
62,,Surface,3,Image 1,1,3189,
141,,Surface,3,Image 1,1,3190,
141,,Surface,3,Image 1,1,3191,
11,,Surface,3,Image 1,1,3192,
155,,Surface,3,Image 1,1,3193,
18,,Surface,3,Image 1,1,3194,
19,,Surface,3,Image 1,1,3195,
15,,Surface,3,Image 1,1,3196,
69,,Surface,3,Image 1,1,3197,
46,,Surface,3,Image 1,1,3198,
55,,Surface,3,Image 1,1,3199,
22,,Surface,3,Image 1,1,3200,
26,,Surface,3,Image 1,1,3201,
50,,Surface,3,Image 1,1,3202,
91,,Surface,3,Image 1,1,3203,
59,,Surface,3,Image 1,1,3204,
37,,Surface,3,Image 1,1,3205,
107,,Surface,3,Image 1,1,3206,
71,,Surface,3,Image 1,1,3207,
45,,Surface,3,Image 1,1,3208,
15,,Surface,3,Image 1,1,3209,
24,,Surface,3,Image 1,1,3210,
80,,Surface,3,Image 1,1,3211,
23,,Surface,3,Image 1,1,3212,
107,,Surface,3,Image 1,1,3213,
11,,Surface,3,Image 1,1,3214,
126,,Surface,3,Image 1,1,3215,
142,,Surface,3,Image 1,1,3216,
61,,Surface,3,Image 1,1,3217,
110,,Surface,3,Image 1,1,3218,
45,,Surface,3,Image 1,1,3219,
36,,Surface,3,Image 1,1,3220,
88,,Surface,3,Image 1,1,3221,
54,,Surface,3,Image 1,1,3222,
119,,Surface,3,Image 1,1,3223,
98,,Surface,3,Image 1,1,3224,
105,,Surface,3,Image 1,1,3225,
