
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2906,,Surface,3,Image 1,1,3085,
2196,,Surface,3,Image 1,1,3086,
8596,,Surface,3,Image 1,1,3087,
7936,,Surface,3,Image 1,1,3088,
77464,,Surface,3,Image 1,1,3089,
10229,,Surface,3,Image 1,1,3090,
9232,,Surface,3,Image 1,1,3091,
13119,,Surface,3,Image 1,1,3092,
378,,Surface,3,Image 1,1,3093,
21159,,Surface,3,Image 1,1,3094,
11360,,Surface,3,Image 1,1,3095,
9194,,Surface,3,Image 1,1,3096,
16351,,Surface,3,Image 1,1,3097,
5708,,Surface,3,Image 1,1,3098,
35535,,Surface,3,Image 1,1,3099,
36082,,Surface,3,Image 1,1,3100,
3710,,Surface,3,Image 1,1,3101,
17560,,Surface,3,Image 1,1,3102,
7432,,Surface,3,Image 1,1,3103,
100920,,Surface,3,Image 1,1,3104,
34652,,Surface,3,Image 1,1,3105,
54788,,Surface,3,Image 1,1,3106,
14171,,Surface,3,Image 1,1,3107,
20896,,Surface,3,Image 1,1,3108,
25638,,Surface,3,Image 1,1,3109,
16703,,Surface,3,Image 1,1,3110,
14939,,Surface,3,Image 1,1,3111,
4721,,Surface,3,Image 1,1,3112,
71442,,Surface,3,Image 1,1,3113,
9032,,Surface,3,Image 1,1,3114,
25416,,Surface,3,Image 1,1,3115,
29935,,Surface,3,Image 1,1,3116,
2163,,Surface,3,Image 1,1,3117,
6255,,Surface,3,Image 1,1,3118,
1358,,Surface,3,Image 1,1,3119,
56568,,Surface,3,Image 1,1,3120,
13707,,Surface,3,Image 1,1,3121,
27949,,Surface,3,Image 1,1,3122,
11642,,Surface,3,Image 1,1,3123,
19035,,Surface,3,Image 1,1,3124,
5395,,Surface,3,Image 1,1,3125,
19297,,Surface,3,Image 1,1,3126,
9656,,Surface,3,Image 1,1,3127,
22368,,Surface,3,Image 1,1,3128,
16295,,Surface,3,Image 1,1,3129,
11095,,Surface,3,Image 1,1,3130,
19623,,Surface,3,Image 1,1,3131,
23429,,Surface,3,Image 1,1,3132,
7078,,Surface,3,Image 1,1,3133,
1397,,Surface,3,Image 1,1,3134,
28112,,Surface,3,Image 1,1,3135,
68735,,Surface,3,Image 1,1,3136,
15255,,Surface,3,Image 1,1,3137,
20866,,Surface,3,Image 1,1,3138,
26257,,Surface,3,Image 1,1,3139,
20441,,Surface,3,Image 1,1,3140,
10615,,Surface,3,Image 1,1,3141,
22678,,Surface,3,Image 1,1,3142,
97663,,Surface,3,Image 1,1,3143,
15889,,Surface,3,Image 1,1,3144,
142723,,Surface,3,Image 1,1,3145,
36036,,Surface,3,Image 1,1,3146,
14503,,Surface,3,Image 1,1,3147,
129198,,Surface,3,Image 1,1,3148,
9276,,Surface,3,Image 1,1,3149,
5957,,Surface,3,Image 1,1,3150,
33893,,Surface,3,Image 1,1,3151,
49631,,Surface,3,Image 1,1,3152,
4611,,Surface,3,Image 1,1,3153,
22026,,Surface,3,Image 1,1,3154,
25293,,Surface,3,Image 1,1,3155,
15807,,Surface,3,Image 1,1,3156,
327556,,Surface,3,Image 1,1,3157,
9314,,Surface,3,Image 1,1,3158,
41209,,Surface,3,Image 1,1,3159,
18221,,Surface,3,Image 1,1,3160,
6828,,Surface,3,Image 1,1,3161,
21806,,Surface,3,Image 1,1,3162,
52244,,Surface,3,Image 1,1,3163,
39095,,Surface,3,Image 1,1,3164,
70803,,Surface,3,Image 1,1,3165,
11628,,Surface,3,Image 1,1,3166,
66048,,Surface,3,Image 1,1,3167,
20858,,Surface,3,Image 1,1,3168,
11615,,Surface,3,Image 1,1,3169,
28030,,Surface,3,Image 1,1,3170,
18129,,Surface,3,Image 1,1,3171,
12446,,Surface,3,Image 1,1,3172,
51617,,Surface,3,Image 1,1,3173,
6494,,Surface,3,Image 1,1,3174,
17681,,Surface,3,Image 1,1,3175,
19667,,Surface,3,Image 1,1,3176,
15726,,Surface,3,Image 1,1,3177,
19913,,Surface,3,Image 1,1,3178,
29858,,Surface,3,Image 1,1,3179,
7950,,Surface,3,Image 1,1,3180,
26117,,Surface,3,Image 1,1,3181,
21159,,Surface,3,Image 1,1,3182,
91574,,Surface,3,Image 1,1,3183,
11358,,Surface,3,Image 1,1,3184,
6525,,Surface,3,Image 1,1,3185,
8796,,Surface,3,Image 1,1,3186,
12109,,Surface,3,Image 1,1,3187,
31235,,Surface,3,Image 1,1,3188,
30245,,Surface,3,Image 1,1,3189,
23706,,Surface,3,Image 1,1,3190,
26955,,Surface,3,Image 1,1,3191,
69792,,Surface,3,Image 1,1,3192,
21473,,Surface,3,Image 1,1,3193,
21317,,Surface,3,Image 1,1,3194,
13668,,Surface,3,Image 1,1,3195,
139553,,Surface,3,Image 1,1,3196,
88108,,Surface,3,Image 1,1,3197,
31498,,Surface,3,Image 1,1,3198,
44806,,Surface,3,Image 1,1,3199,
36217,,Surface,3,Image 1,1,3200,
36894,,Surface,3,Image 1,1,3201,
20092,,Surface,3,Image 1,1,3202,
68162,,Surface,3,Image 1,1,3203,
12728,,Surface,3,Image 1,1,3204,
9765,,Surface,3,Image 1,1,3205,
23676,,Surface,3,Image 1,1,3206,
9285,,Surface,3,Image 1,1,3207,
11653,,Surface,3,Image 1,1,3208,
4598,,Surface,3,Image 1,1,3209,
2440,,Surface,3,Image 1,1,3210,
5467,,Surface,3,Image 1,1,3211,
2639,,Surface,3,Image 1,1,3212,
5200,,Surface,3,Image 1,1,3213,
13353,,Surface,3,Image 1,1,3214,
10216,,Surface,3,Image 1,1,3215,
35168,,Surface,3,Image 1,1,3216,
19133,,Surface,3,Image 1,1,3217,
10162,,Surface,3,Image 1,1,3218,
10178,,Surface,3,Image 1,1,3219,
9221,,Surface,3,Image 1,1,3220,
34833,,Surface,3,Image 1,1,3221,
17457,,Surface,3,Image 1,1,3222,
7480,,Surface,3,Image 1,1,3223,
8079,,Surface,3,Image 1,1,3224,
19855,,Surface,3,Image 1,1,3225,
