
Intensity Min Ch=5 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
80,,Surface,5,Image 1,1,3116,
44,,Surface,5,Image 1,1,3117,
75,,Surface,5,Image 1,1,3118,
56,,Surface,5,Image 1,1,3119,
69,,Surface,5,Image 1,1,3120,
74,,Surface,5,Image 1,1,3121,
79,,Surface,5,Image 1,1,3122,
73,,Surface,5,Image 1,1,3123,
72,,Surface,5,Image 1,1,3124,
82,,Surface,5,Image 1,1,3125,
89,,Surface,5,Image 1,1,3126,
87,,Surface,5,Image 1,1,3127,
79,,Surface,5,Image 1,1,3128,
71,,Surface,5,Image 1,1,3129,
79,,Surface,5,Image 1,1,3130,
74,,Surface,5,Image 1,1,3131,
70,,Surface,5,Image 1,1,3132,
90,,Surface,5,Image 1,1,3133,
91,,Surface,5,Image 1,1,3134,
70,,Surface,5,Image 1,1,3135,
61,,Surface,5,Image 1,1,3136,
69,,Surface,5,Image 1,1,3137,
62,,Surface,5,Image 1,1,3138,
87,,Surface,5,Image 1,1,3139,
76,,Surface,5,Image 1,1,3140,
85,,Surface,5,Image 1,1,3141,
68,,Surface,5,Image 1,1,3142,
75,,Surface,5,Image 1,1,3143,
76,,Surface,5,Image 1,1,3144,
53,,Surface,5,Image 1,1,3145,
69,,Surface,5,Image 1,1,3146,
82,,Surface,5,Image 1,1,3147,
56,,Surface,5,Image 1,1,3148,
80,,Surface,5,Image 1,1,3149,
89,,Surface,5,Image 1,1,3150,
71,,Surface,5,Image 1,1,3151,
57,,Surface,5,Image 1,1,3152,
62,,Surface,5,Image 1,1,3153,
75,,Surface,5,Image 1,1,3154,
80,,Surface,5,Image 1,1,3155,
74,,Surface,5,Image 1,1,3156,
47,,Surface,5,Image 1,1,3157,
76,,Surface,5,Image 1,1,3158,
67,,Surface,5,Image 1,1,3159,
58,,Surface,5,Image 1,1,3160,
76,,Surface,5,Image 1,1,3161,
52,,Surface,5,Image 1,1,3162,
72,,Surface,5,Image 1,1,3163,
60,,Surface,5,Image 1,1,3164,
74,,Surface,5,Image 1,1,3165,
74,,Surface,5,Image 1,1,3166,
48,,Surface,5,Image 1,1,3167,
56,,Surface,5,Image 1,1,3168,
67,,Surface,5,Image 1,1,3169,
73,,Surface,5,Image 1,1,3170,
51,,Surface,5,Image 1,1,3171,
78,,Surface,5,Image 1,1,3172,
50,,Surface,5,Image 1,1,3173,
95,,Surface,5,Image 1,1,3174,
80,,Surface,5,Image 1,1,3175,
69,,Surface,5,Image 1,1,3176,
86,,Surface,5,Image 1,1,3177,
76,,Surface,5,Image 1,1,3178,
60,,Surface,5,Image 1,1,3179,
73,,Surface,5,Image 1,1,3180,
80,,Surface,5,Image 1,1,3181,
75,,Surface,5,Image 1,1,3182,
34,,Surface,5,Image 1,1,3183,
62,,Surface,5,Image 1,1,3184,
68,,Surface,5,Image 1,1,3185,
57,,Surface,5,Image 1,1,3186,
78,,Surface,5,Image 1,1,3187,
78,,Surface,5,Image 1,1,3188,
67,,Surface,5,Image 1,1,3189,
92,,Surface,5,Image 1,1,3190,
59,,Surface,5,Image 1,1,3191,
53,,Surface,5,Image 1,1,3192,
72,,Surface,5,Image 1,1,3193,
75,,Surface,5,Image 1,1,3194,
70,,Surface,5,Image 1,1,3195,
55,,Surface,5,Image 1,1,3196,
52,,Surface,5,Image 1,1,3197,
73,,Surface,5,Image 1,1,3198,
69,,Surface,5,Image 1,1,3199,
57,,Surface,5,Image 1,1,3200,
75,,Surface,5,Image 1,1,3201,
78,,Surface,5,Image 1,1,3202,
68,,Surface,5,Image 1,1,3203,
74,,Surface,5,Image 1,1,3204,
60,,Surface,5,Image 1,1,3205,
77,,Surface,5,Image 1,1,3206,
78,,Surface,5,Image 1,1,3207,
60,,Surface,5,Image 1,1,3208,
74,,Surface,5,Image 1,1,3209,
85,,Surface,5,Image 1,1,3210,
88,,Surface,5,Image 1,1,3211,
93,,Surface,5,Image 1,1,3212,
78,,Surface,5,Image 1,1,3213,
81,,Surface,5,Image 1,1,3214,
67,,Surface,5,Image 1,1,3215,
77,,Surface,5,Image 1,1,3216,
73,,Surface,5,Image 1,1,3217,
77,,Surface,5,Image 1,1,3218,
78,,Surface,5,Image 1,1,3219,
68,,Surface,5,Image 1,1,3220,
79,,Surface,5,Image 1,1,3221,
77,,Surface,5,Image 1,1,3222,
89,,Surface,5,Image 1,1,3223,
84,,Surface,5,Image 1,1,3224,
78,,Surface,5,Image 1,1,3225,
