
Center of Image Mass Ch=4 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
50522.6,37414.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2754,
50390,37565.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2755,
50383.2,37590.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2756,
50214.1,37566.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2757,
50449.8,37323.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2758,
50437.7,37344.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2759,
50418.2,37374.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2760,
50416.1,37388.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2761,
50234.2,37557.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2762,
50307.3,37485.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2763,
50106.6,37688.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2764,
50486.1,37314.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2765,
50478.9,37335.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2766,
50557.2,37253.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2767,
50450.1,37373.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2768,
50475.4,37347.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2769,
50542.6,37277.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2770,
50537.9,37282.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2771,
50539.1,37301.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2772,
50483.7,37367.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2773,
50051.2,37627.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2774,
50407.4,37281.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2775,
50379.3,37315.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2776,
50236.8,37454.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2777,
50309.8,37384.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2778,
50317.1,37382.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2779,
50057.7,37641.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2780,
50067.9,37641.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2781,
50330.3,37375.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2782,
50347.6,37360.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2783,
50477.1,37234,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2784,
50519.3,37184.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2785,
50409.4,37312.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2786,
50401.8,37324.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2787,
50493.4,37227.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2788,
50417.1,37309.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2789,
50365,37359.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2790,
50529.4,37194.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2791,
50436.3,37303,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2792,
50480.2,37259.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2793,
50372.8,37380.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2794,
50500.4,37252.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2795,
50468.4,37294.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2796,
50427.6,37331.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2797,
50287.6,37473,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2798,
50196.5,37566.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2799,
50452.3,37127.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2800,
50262.8,37341.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2801,
50312.6,37278.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2802,
50277.1,37316.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2803,
50511.9,37083.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2804,
50308.8,37288.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2805,
50516.1,37095.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2806,
50542.7,37067.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2807,
50318.4,37303.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2808,
50474.8,37144.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2809,
50526.3,37095.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2810,
50423.9,37203.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2811,
50503.2,37123.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2812,
50490.9,37135.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2813,
50329.9,37306.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2814,
50299.5,37337.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2815,
50455.2,37176.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2816,
50350.1,37283.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2817,
50438.7,37198.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2818,
50448.9,37185.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2819,
50523.7,37110.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2820,
50455.8,37185.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2821,
50043,37613.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2822,
50308.9,37343.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2823,
50271.1,37384.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2824,
50407.8,37250.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2825,
50390,37276.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2826,
50357.4,37302.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2827,
50415.1,37247.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2828,
50326.3,37337.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2829,
50538.8,37128.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2830,
50349.7,37326.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2831,
50105.3,37287.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2832,
50275.1,37170.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2833,
50436.2,37055.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2834,
50259.9,37233.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2835,
50414.9,37116.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2836,
50078.9,37452,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2837,
50259.7,37290.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2838,
50289.7,37274.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2839,
50510.5,37062.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2840,
50028.1,37547.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2841,
50317,36895,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2842,
50417.8,36796.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2843,
50240.1,36975.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2844,
50278.3,36944.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2845,
50334.9,36900.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2846,
49885.3,37360.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2847,
50456.4,36792.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2848,
50425.8,36837.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2849,
49918.9,37348.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2850,
50060,37228.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2851,
50080.3,37207,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2852,
50222.8,36939.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2853,
50243.2,36921,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2854,
49966.3,37210.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2855,
50455.9,36728.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2856,
49879.3,37311.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2857,
50335,36864.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2858,
49887.2,37312.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2859,
50189.2,36857.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2860,
49864.5,37187.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2861,
50378.8,36682.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2862,
50437.7,36627.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2863,
49941.1,37142.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2864,
50257.2,36827,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2865,
50218.6,36868.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2866,
50338.7,36760.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2867,
50391.1,36714.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2868,
50458.2,36643.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2869,
50257.4,36847.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2870,
50240.4,36880.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2871,
50448.2,36678.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2872,
50328.9,36803.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2873,
50447.9,36688.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2874,
50205.2,36933.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2875,
50220.9,36921.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2876,
50215.3,36930.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2877,
50303.9,36849.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2878,
50208.8,36705.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2879,
50381.7,36537.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2880,
50202.5,36717.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2881,
50025.7,36896.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2882,
50304.9,36622,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2883,
50070.4,36861.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2884,
50326.4,36621.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2885,
50178.7,36763.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2886,
50386,36559.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2887,
50342.2,36617.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2888,
49877.2,37077.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2889,
50356.6,36600.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2890,
50394.3,36571.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2891,
50371.9,36602.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2892,
50322.9,36670.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2893,
50200.7,36802.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2894,
50411.6,36615.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2895,
50199.4,36830.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2896,
50212.7,36830.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2897,
50157.1,36884.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2898,
50421.3,36628.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2899,
50247,36591.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2900,
50314.7,36522.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2901,
50549.8,36292.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2902,
50073.8,36761.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2903,
50297.3,36545.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2904,
50627.3,36215,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2905,
50356.8,36479.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2906,
50336.7,36510.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2907,
50284.5,36554.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2908,
50596.4,36249.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2909,
50325.9,36522.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2910,
50183.7,36667.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2911,
50320.9,36529,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2912,
50635,36229.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2913,
50618.2,36253.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2914,
49933.5,36920.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2915,
50243.3,36614.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2916,
50584.4,36281.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2917,
50569.8,36293.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2918,
50123.7,36741.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2919,
50592.5,36286.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2920,
50602,36282,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2921,
50330.5,36550.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2922,
50274.9,36605.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2923,
50648.4,36252.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2924,
50299.4,36597.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2925,
50181.1,36714.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2926,
50668.5,36122.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2927,
50223.2,36569.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2928,
50261.6,36525.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2929,
50107.3,36682,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2930,
50540.8,36252.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2931,
50330.1,36463.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2932,
50571.4,36228.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2933,
50345.9,36450,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2934,
50550.1,36247.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2935,
50185.8,36613.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2936,
50232.8,36571.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2937,
50111.3,36707.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2938,
50278.8,36539.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2939,
50214.9,36617.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2940,
50619.4,36204.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2941,
50117.4,36711.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2942,
50498.8,36246.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2943,
50204.8,36541.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2944,
49927.1,36816.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2945,
50196.8,36552.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2946,
50565.8,36183.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2947,
50083.3,36667.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2948,
49942.2,36812.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2949,
49923.3,36832.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2950,
50208.6,36549.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2951,
50346.4,36418.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2952,
50254.4,36508.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2953,
50533.3,36245.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2954,
50593.5,36197.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2955,
50330.3,36442.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2956,
49911.2,36862.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2957,
50637.1,36147.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2958,
50586.4,36132.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2959,
50437.3,36271.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2960,
50410.7,36298.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2961,
50244,36466.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2962,
50552.3,36168.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2963,
50036.5,36673.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2964,
50515.1,36225.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2965,
50299.5,36416.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2966,
49911.8,36803.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2967,
49934.5,36779.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2968,
50332.5,36378.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2969,
50485.8,36242.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2970,
50322.1,36395.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2971,
50321.4,36402.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2972,
50468.4,36259.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2973,
50617.6,36117.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2974,
50061.8,36669.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2975,
50579.9,36160.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2976,
50445.4,36299.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2977,
50465.6,36274.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2978,
50285.2,36387.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2979,
50565.8,36129.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2980,
49863.9,36818.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2981,
49891.1,36796.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2982,
50487.7,36223.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2983,
50528.5,36180.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2984,
50496.4,36202.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2985,
50447.8,36252.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2986,
50556.5,36145.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2987,
50056.7,36639.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2988,
50354.3,36290,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2989,
50505.4,36136.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2990,
50217.5,36428.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2991,
50443.8,36228.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2992,
50247.2,36414.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2993,
50222.4,36436.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2994,
50371.6,36295.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2995,
50359.2,36310.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2996,
49911.1,36749.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2997,
49909.9,36756.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2998,
50617.8,36051,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2999,
50353.8,36271.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3000,
50514,36129.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3001,
50583,36048.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3002,
50456.9,36203.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3003,
50591.5,35982.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3004,
50331,36261.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3005,
49878.4,36700.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3006,
50519.8,36105.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3007,
50574.1,36015.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3008,
50451,36154.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3009,
50543.2,36062.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3010,
50200.8,36385.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3011,
50305.5,36289.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3012,
50467.4,36126.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3013,
50554.6,36047.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3014,
50298.8,36299.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3015,
50356.8,36247.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3016,
50072.1,36521.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3017,
49881.3,36715.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3018,
50242.4,36377.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3019,
50279.5,36326.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3020,
49889.1,36719.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3021,
50476.5,36101.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3022,
50455,36104.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3023,
49938.2,36611.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3024,
50065.7,36492.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3025,
50387,36200.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3026,
50339,36234,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3027,
50353.3,36204.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3028,
50558.5,35958.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3029,
50172.3,36347.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3030,
50232.3,36304.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3031,
50244.2,36291.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3032,
50239.3,36299.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3033,
50567.8,35969.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3034,
50514.6,36033.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3035,
50218.8,36328.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3036,
50330.2,36224,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3037,
50523.8,35975,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3038,
49976.6,36525.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3039,
50312.6,36197.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3040,
50404.3,36108.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3041,
50532.7,35988.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3042,
50356,36170.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3043,
49905.7,36606.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3044,
49927.4,36586,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3045,
50297.6,36244.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3046,
50535.8,35942.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3047,
50123,36348.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3048,
50063,36435.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3049,
50486.5,36008.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3050,
50196.9,36287.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3051,
50387.5,36144.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3052,
50305.7,36184.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3053,
50521.2,35935.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3054,
50338.6,36143.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3055,
50269.6,36196.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3056,
50454,36016.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3057,
50231.4,36234.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3058,
50276,36195.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3059,
49837.2,36583.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3060,
50409.5,36010.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3061,
50287.4,36140.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3062,
49865,36561.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3063,
50207.2,36223.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3064,
50274.6,36154.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3065,
50401.2,36028.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3066,
50253.1,36183.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3067,
50020.1,36409.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3068,
50324.8,36112.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3069,
49835.3,36595.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3070,
49930.3,36501,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3071,
50183.2,36253.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3072,
50261.1,36189.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3073,
50252.1,36199.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3074,
50289,36168.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3075,
50463.2,35920.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3076,
49885.7,36502,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3077,
50263.5,36130,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3078,
50234.6,36162.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3079,
50051.7,36337.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3080,
50358.8,36057.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3081,
50099.1,36303.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3082,
49850.9,36559.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3083,
50246.3,36162.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3084,
50090.1,36319.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3085,
49933.6,36481,0.5,um,Surface,4,Center of Image Mass,Image 1,1,3086,
