
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
18966,,Surface,2,Image 1,1,3083,
32100,,Surface,2,Image 1,1,3084,
25283,,Surface,2,Image 1,1,3085,
24551,,Surface,2,Image 1,1,3086,
8578,,Surface,2,Image 1,1,3087,
61237,,Surface,2,Image 1,1,3088,
345055,,Surface,2,Image 1,1,3089,
71857,,Surface,2,Image 1,1,3090,
8402,,Surface,2,Image 1,1,3091,
15561,,Surface,2,Image 1,1,3092,
5048,,Surface,2,Image 1,1,3093,
29808,,Surface,2,Image 1,1,3094,
82152,,Surface,2,Image 1,1,3095,
41785,,Surface,2,Image 1,1,3096,
18422,,Surface,2,Image 1,1,3097,
13505,,Surface,2,Image 1,1,3098,
77186,,Surface,2,Image 1,1,3099,
57689,,Surface,2,Image 1,1,3100,
22916,,Surface,2,Image 1,1,3101,
58903,,Surface,2,Image 1,1,3102,
6922,,Surface,2,Image 1,1,3103,
117964,,Surface,2,Image 1,1,3104,
45469,,Surface,2,Image 1,1,3105,
112041,,Surface,2,Image 1,1,3106,
22263,,Surface,2,Image 1,1,3107,
88706,,Surface,2,Image 1,1,3108,
66601,,Surface,2,Image 1,1,3109,
25911,,Surface,2,Image 1,1,3110,
26803,,Surface,2,Image 1,1,3111,
31288,,Surface,2,Image 1,1,3112,
138586,,Surface,2,Image 1,1,3113,
26432,,Surface,2,Image 1,1,3114,
22586,,Surface,2,Image 1,1,3115,
58168,,Surface,2,Image 1,1,3116,
10459,,Surface,2,Image 1,1,3117,
28951,,Surface,2,Image 1,1,3118,
12600,,Surface,2,Image 1,1,3119,
82377,,Surface,2,Image 1,1,3120,
15757,,Surface,2,Image 1,1,3121,
43554,,Surface,2,Image 1,1,3122,
20945,,Surface,2,Image 1,1,3123,
30681,,Surface,2,Image 1,1,3124,
16215,,Surface,2,Image 1,1,3125,
28083,,Surface,2,Image 1,1,3126,
23362,,Surface,2,Image 1,1,3127,
56790,,Surface,2,Image 1,1,3128,
56705,,Surface,2,Image 1,1,3129,
27150,,Surface,2,Image 1,1,3130,
15338,,Surface,2,Image 1,1,3131,
35833,,Surface,2,Image 1,1,3132,
23037,,Surface,2,Image 1,1,3133,
6514,,Surface,2,Image 1,1,3134,
57155,,Surface,2,Image 1,1,3135,
98138,,Surface,2,Image 1,1,3136,
18644,,Surface,2,Image 1,1,3137,
33771,,Surface,2,Image 1,1,3138,
53274,,Surface,2,Image 1,1,3139,
7645,,Surface,2,Image 1,1,3140,
10598,,Surface,2,Image 1,1,3141,
23740,,Surface,2,Image 1,1,3142,
157988,,Surface,2,Image 1,1,3143,
10626,,Surface,2,Image 1,1,3144,
311398,,Surface,2,Image 1,1,3145,
27368,,Surface,2,Image 1,1,3146,
10657,,Surface,2,Image 1,1,3147,
336503,,Surface,2,Image 1,1,3148,
7996,,Surface,2,Image 1,1,3149,
20662,,Surface,2,Image 1,1,3150,
14875,,Surface,2,Image 1,1,3151,
59191,,Surface,2,Image 1,1,3152,
6531,,Surface,2,Image 1,1,3153,
48495,,Surface,2,Image 1,1,3154,
28280,,Surface,2,Image 1,1,3155,
26325,,Surface,2,Image 1,1,3156,
1.72527e+06,,Surface,2,Image 1,1,3157,
5598,,Surface,2,Image 1,1,3158,
52860,,Surface,2,Image 1,1,3159,
41060,,Surface,2,Image 1,1,3160,
4687,,Surface,2,Image 1,1,3161,
69835,,Surface,2,Image 1,1,3162,
107682,,Surface,2,Image 1,1,3163,
158629,,Surface,2,Image 1,1,3164,
140351,,Surface,2,Image 1,1,3165,
17499,,Surface,2,Image 1,1,3166,
172695,,Surface,2,Image 1,1,3167,
25953,,Surface,2,Image 1,1,3168,
74737,,Surface,2,Image 1,1,3169,
29739,,Surface,2,Image 1,1,3170,
8904,,Surface,2,Image 1,1,3171,
17574,,Surface,2,Image 1,1,3172,
312436,,Surface,2,Image 1,1,3173,
3682,,Surface,2,Image 1,1,3174,
34107,,Surface,2,Image 1,1,3175,
12208,,Surface,2,Image 1,1,3176,
10937,,Surface,2,Image 1,1,3177,
15059,,Surface,2,Image 1,1,3178,
162805,,Surface,2,Image 1,1,3179,
20850,,Surface,2,Image 1,1,3180,
51082,,Surface,2,Image 1,1,3181,
20338,,Surface,2,Image 1,1,3182,
568229,,Surface,2,Image 1,1,3183,
13218,,Surface,2,Image 1,1,3184,
8945,,Surface,2,Image 1,1,3185,
11160,,Surface,2,Image 1,1,3186,
33640,,Surface,2,Image 1,1,3187,
71338,,Surface,2,Image 1,1,3188,
63717,,Surface,2,Image 1,1,3189,
33590,,Surface,2,Image 1,1,3190,
44107,,Surface,2,Image 1,1,3191,
383025,,Surface,2,Image 1,1,3192,
9141,,Surface,2,Image 1,1,3193,
73307,,Surface,2,Image 1,1,3194,
77825,,Surface,2,Image 1,1,3195,
329631,,Surface,2,Image 1,1,3196,
232974,,Surface,2,Image 1,1,3197,
56344,,Surface,2,Image 1,1,3198,
85926,,Surface,2,Image 1,1,3199,
75611,,Surface,2,Image 1,1,3200,
70982,,Surface,2,Image 1,1,3201,
17294,,Surface,2,Image 1,1,3202,
110273,,Surface,2,Image 1,1,3203,
42121,,Surface,2,Image 1,1,3204,
20370,,Surface,2,Image 1,1,3205,
45998,,Surface,2,Image 1,1,3206,
4799,,Surface,2,Image 1,1,3207,
26839,,Surface,2,Image 1,1,3208,
34988,,Surface,2,Image 1,1,3209,
12024,,Surface,2,Image 1,1,3210,
4441,,Surface,2,Image 1,1,3211,
5893,,Surface,2,Image 1,1,3212,
4641,,Surface,2,Image 1,1,3213,
111338,,Surface,2,Image 1,1,3214,
3839,,Surface,2,Image 1,1,3215,
18580,,Surface,2,Image 1,1,3216,
49169,,Surface,2,Image 1,1,3217,
11470,,Surface,2,Image 1,1,3218,
14061,,Surface,2,Image 1,1,3219,
20548,,Surface,2,Image 1,1,3220,
35084,,Surface,2,Image 1,1,3221,
37052,,Surface,2,Image 1,1,3222,
2510,,Surface,2,Image 1,1,3223,
3104,,Surface,2,Image 1,1,3224,
22488,,Surface,2,Image 1,1,3225,
