
Intensity Median Ch=6 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
57.976,,Surface,6,Image 1,1,3057,
59.032,,Surface,6,Image 1,1,3058,
62.952,,Surface,6,Image 1,1,3059,
64.92,,Surface,6,Image 1,1,3060,
63.048,,Surface,6,Image 1,1,3061,
67.944,,Surface,6,Image 1,1,3062,
67.06,,Surface,6,Image 1,1,3063,
55.032,,Surface,6,Image 1,1,3064,
70.048,,Surface,6,Image 1,1,3065,
59.504,,Surface,6,Image 1,1,3066,
73.12,,Surface,6,Image 1,1,3067,
61.992,,Surface,6,Image 1,1,3068,
63.464,,Surface,6,Image 1,1,3069,
64.944,,Surface,6,Image 1,1,3070,
61.998,,Surface,6,Image 1,1,3071,
55.52,,Surface,6,Image 1,1,3072,
77.948,,Surface,6,Image 1,1,3073,
69.012,,Surface,6,Image 1,1,3074,
72.016,,Surface,6,Image 1,1,3075,
61.496,,Surface,6,Image 1,1,3076,
75.864,,Surface,6,Image 1,1,3077,
57.984,,Surface,6,Image 1,1,3078,
68.048,,Surface,6,Image 1,1,3079,
60.984,,Surface,6,Image 1,1,3080,
51.96,,Surface,6,Image 1,1,3081,
59.51,,Surface,6,Image 1,1,3082,
70.536,,Surface,6,Image 1,1,3083,
64.072,,Surface,6,Image 1,1,3084,
54.006,,Surface,6,Image 1,1,3085,
54,,Surface,6,Image 1,1,3086,
60.072,,Surface,6,Image 1,1,3087,
78.576,,Surface,6,Image 1,1,3088,
52.92,,Surface,6,Image 1,1,3089,
81.92,,Surface,6,Image 1,1,3090,
69.912,,Surface,6,Image 1,1,3091,
65.924,,Surface,6,Image 1,1,3092,
54.984,,Surface,6,Image 1,1,3093,
60.92,,Surface,6,Image 1,1,3094,
56.976,,Surface,6,Image 1,1,3095,
76,,Surface,6,Image 1,1,3096,
68.5,,Surface,6,Image 1,1,3097,
67.08,,Surface,6,Image 1,1,3098,
68.98,,Surface,6,Image 1,1,3099,
58.048,,Surface,6,Image 1,1,3100,
56.04,,Surface,6,Image 1,1,3101,
80.98,,Surface,6,Image 1,1,3102,
66.056,,Surface,6,Image 1,1,3103,
61.514,,Surface,6,Image 1,1,3104,
58.936,,Surface,6,Image 1,1,3105,
67.104,,Surface,6,Image 1,1,3106,
60.008,,Surface,6,Image 1,1,3107,
88.12,,Surface,6,Image 1,1,3108,
70.064,,Surface,6,Image 1,1,3109,
71.99,,Surface,6,Image 1,1,3110,
67.48,,Surface,6,Image 1,1,3111,
71.944,,Surface,6,Image 1,1,3112,
66.912,,Surface,6,Image 1,1,3113,
86,,Surface,6,Image 1,1,3114,
57,,Surface,6,Image 1,1,3115,
61.064,,Surface,6,Image 1,1,3116,
73,,Surface,6,Image 1,1,3117,
53.044,,Surface,6,Image 1,1,3118,
76.532,,Surface,6,Image 1,1,3119,
71.952,,Surface,6,Image 1,1,3120,
65.952,,Surface,6,Image 1,1,3121,
61.968,,Surface,6,Image 1,1,3122,
68.04,,Surface,6,Image 1,1,3123,
59.96,,Surface,6,Image 1,1,3124,
65.968,,Surface,6,Image 1,1,3125,
63.6,,Surface,6,Image 1,1,3126,
70.456,,Surface,6,Image 1,1,3127,
63.928,,Surface,6,Image 1,1,3128,
71.912,,Surface,6,Image 1,1,3129,
61.96,,Surface,6,Image 1,1,3130,
68.032,,Surface,6,Image 1,1,3131,
60.012,,Surface,6,Image 1,1,3132,
59.01,,Surface,6,Image 1,1,3133,
67.52,,Surface,6,Image 1,1,3134,
75.888,,Surface,6,Image 1,1,3135,
61.04,,Surface,6,Image 1,1,3136,
57.056,,Surface,6,Image 1,1,3137,
60.996,,Surface,6,Image 1,1,3138,
68.52,,Surface,6,Image 1,1,3139,
60.12,,Surface,6,Image 1,1,3140,
56.024,,Surface,6,Image 1,1,3141,
70.976,,Surface,6,Image 1,1,3142,
65.968,,Surface,6,Image 1,1,3143,
58.576,,Surface,6,Image 1,1,3144,
58.954,,Surface,6,Image 1,1,3145,
59.08,,Surface,6,Image 1,1,3146,
62.024,,Surface,6,Image 1,1,3147,
54.024,,Surface,6,Image 1,1,3148,
65.08,,Surface,6,Image 1,1,3149,
56.952,,Surface,6,Image 1,1,3150,
61.56,,Surface,6,Image 1,1,3151,
58.02,,Surface,6,Image 1,1,3152,
69.012,,Surface,6,Image 1,1,3153,
74.034,,Surface,6,Image 1,1,3154,
59.012,,Surface,6,Image 1,1,3155,
66.08,,Surface,6,Image 1,1,3156,
55.032,,Surface,6,Image 1,1,3157,
66.072,,Surface,6,Image 1,1,3158,
73.952,,Surface,6,Image 1,1,3159,
59.96,,Surface,6,Image 1,1,3160,
67.056,,Surface,6,Image 1,1,3161,
55.944,,Surface,6,Image 1,1,3162,
55.92,,Surface,6,Image 1,1,3163,
62.032,,Surface,6,Image 1,1,3164,
72.408,,Surface,6,Image 1,1,3165,
56.046,,Surface,6,Image 1,1,3166,
55,,Surface,6,Image 1,1,3167,
57.912,,Surface,6,Image 1,1,3168,
55.016,,Surface,6,Image 1,1,3169,
64.538,,Surface,6,Image 1,1,3170,
57.068,,Surface,6,Image 1,1,3171,
58.048,,Surface,6,Image 1,1,3172,
55.936,,Surface,6,Image 1,1,3173,
65.064,,Surface,6,Image 1,1,3174,
62.536,,Surface,6,Image 1,1,3175,
69.112,,Surface,6,Image 1,1,3176,
68.024,,Surface,6,Image 1,1,3177,
79.912,,Surface,6,Image 1,1,3178,
53.02,,Surface,6,Image 1,1,3179,
55,,Surface,6,Image 1,1,3180,
57.008,,Surface,6,Image 1,1,3181,
58.92,,Surface,6,Image 1,1,3182,
57.972,,Surface,6,Image 1,1,3183,
56.52,,Surface,6,Image 1,1,3184,
60.12,,Surface,6,Image 1,1,3185,
62.028,,Surface,6,Image 1,1,3186,
56.48,,Surface,6,Image 1,1,3187,
68.96,,Surface,6,Image 1,1,3188,
53.032,,Surface,6,Image 1,1,3189,
74.528,,Surface,6,Image 1,1,3190,
54.96,,Surface,6,Image 1,1,3191,
54,,Surface,6,Image 1,1,3192,
59.448,,Surface,6,Image 1,1,3193,
53.984,,Surface,6,Image 1,1,3194,
55,,Surface,6,Image 1,1,3195,
54.04,,Surface,6,Image 1,1,3196,
55.12,,Surface,6,Image 1,1,3197,
72.56,,Surface,6,Image 1,1,3198,
73,,Surface,6,Image 1,1,3199,
62.952,,Surface,6,Image 1,1,3200,
92.52,,Surface,6,Image 1,1,3201,
68.536,,Surface,6,Image 1,1,3202,
83.96,,Surface,6,Image 1,1,3203,
52.96,,Surface,6,Image 1,1,3204,
63.936,,Surface,6,Image 1,1,3205,
61.036,,Surface,6,Image 1,1,3206,
63.016,,Surface,6,Image 1,1,3207,
61.08,,Surface,6,Image 1,1,3208,
61.966,,Surface,6,Image 1,1,3209,
70.016,,Surface,6,Image 1,1,3210,
60.008,,Surface,6,Image 1,1,3211,
69.972,,Surface,6,Image 1,1,3212,
76,,Surface,6,Image 1,1,3213,
83.032,,Surface,6,Image 1,1,3214,
72.536,,Surface,6,Image 1,1,3215,
62.976,,Surface,6,Image 1,1,3216,
55.028,,Surface,6,Image 1,1,3217,
77.448,,Surface,6,Image 1,1,3218,
54.016,,Surface,6,Image 1,1,3219,
50.016,,Surface,6,Image 1,1,3220,
67.488,,Surface,6,Image 1,1,3221,
76.968,,Surface,6,Image 1,1,3222,
64.04,,Surface,6,Image 1,1,3223,
55.52,,Surface,6,Image 1,1,3224,
59.448,,Surface,6,Image 1,1,3225,
