
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
71.287,um^3,Surface,1,3172,
1238.67,um^3,Surface,1,3173,
23.5546,um^3,Surface,1,3174,
108.853,um^3,Surface,1,3175,
69.0072,um^3,Surface,1,3176,
68.6572,um^3,Surface,1,3177,
55.6389,um^3,Surface,1,3178,
673.105,um^3,Surface,1,3179,
79.5192,um^3,Surface,1,3180,
207.695,um^3,Surface,1,3181,
117.533,um^3,Surface,1,3182,
2197.14,um^3,Surface,1,3183,
65.9098,um^3,Surface,1,3184,
58.324,um^3,Surface,1,3185,
45.5697,um^3,Surface,1,3186,
112.957,um^3,Surface,1,3187,
207.131,um^3,Surface,1,3188,
285.07,um^3,Surface,1,3189,
92.5723,um^3,Surface,1,3190,
220.738,um^3,Surface,1,3191,
1553.55,um^3,Surface,1,3192,
58.643,um^3,Surface,1,3193,
260.838,um^3,Surface,1,3194,
286.865,um^3,Surface,1,3195,
1448.46,um^3,Surface,1,3196,
999.064,um^3,Surface,1,3197,
173.336,um^3,Surface,1,3198,
287.679,um^3,Surface,1,3199,
253.927,um^3,Surface,1,3200,
181.766,um^3,Surface,1,3201,
68.9888,um^3,Surface,1,3202,
310.509,um^3,Surface,1,3203,
159.859,um^3,Surface,1,3204,
100.479,um^3,Surface,1,3205,
152.959,um^3,Surface,1,3206,
29.5594,um^3,Surface,1,3207,
85.8769,um^3,Surface,1,3208,
113.898,um^3,Surface,1,3209,
42.0362,um^3,Surface,1,3210,
34.0052,um^3,Surface,1,3211,
33.0189,um^3,Surface,1,3212,
29.0907,um^3,Surface,1,3213,
277.194,um^3,Surface,1,3214,
32.7304,um^3,Surface,1,3215,
103.449,um^3,Surface,1,3216,
213.357,um^3,Surface,1,3217,
51.7092,um^3,Surface,1,3218,
67.8161,um^3,Surface,1,3219,
97.8042,um^3,Surface,1,3220,
132.978,um^3,Surface,1,3221,
128.962,um^3,Surface,1,3222,
21.1018,um^3,Surface,1,3223,
21.0659,um^3,Surface,1,3224,
105.841,um^3,Surface,1,3225,
