
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,ID,
0.955416,0.295263,1.84184e-12,um,Surface,Ellipsoid Axis C,1,3062,
-0.695183,-0.718833,-1.59231e-11,um,Surface,Ellipsoid Axis C,1,3063,
-1,-0.000509546,-3.71463e-12,um,Surface,Ellipsoid Axis C,1,3064,
0.958206,-0.286078,5.54109e-12,um,Surface,Ellipsoid Axis C,1,3065,
-0.648791,-0.760967,-3.68408e-13,um,Surface,Ellipsoid Axis C,1,3066,
0.466264,-0.884645,-1.50765e-12,um,Surface,Ellipsoid Axis C,1,3067,
-0.182827,-0.983145,1.23445e-12,um,Surface,Ellipsoid Axis C,1,3068,
-0.957288,0.289137,-1.21565e-12,um,Surface,Ellipsoid Axis C,1,3069,
0.73439,-0.678728,-8.93048e-12,um,Surface,Ellipsoid Axis C,1,3070,
-0.0923664,0.995725,-2.14247e-12,um,Surface,Ellipsoid Axis C,1,3071,
0.876056,-0.48221,1.96682e-12,um,Surface,Ellipsoid Axis C,1,3072,
0.812341,-0.583183,-1.61233e-12,um,Surface,Ellipsoid Axis C,1,3073,
-0.932951,-0.360002,1.62196e-12,um,Surface,Ellipsoid Axis C,1,3074,
0.689798,0.724002,1.8227e-13,um,Surface,Ellipsoid Axis C,1,3075,
0.737737,0.675088,7.60043e-13,um,Surface,Ellipsoid Axis C,1,3076,
0.798992,-0.601341,4.08862e-12,um,Surface,Ellipsoid Axis C,1,3077,
0.872919,-0.487865,-1.02623e-12,um,Surface,Ellipsoid Axis C,1,3078,
-0.929514,0.368787,-3.79701e-12,um,Surface,Ellipsoid Axis C,1,3079,
0.963651,-0.267163,-1.78813e-12,um,Surface,Ellipsoid Axis C,1,3080,
0.533533,0.845779,6.52819e-14,um,Surface,Ellipsoid Axis C,1,3081,
0.887057,-0.46166,1.11872e-11,um,Surface,Ellipsoid Axis C,1,3082,
-0.777489,-0.628896,-3.08831e-12,um,Surface,Ellipsoid Axis C,1,3083,
-0.250638,-0.968081,6.69575e-12,um,Surface,Ellipsoid Axis C,1,3084,
-0.656545,-0.754287,9.19597e-12,um,Surface,Ellipsoid Axis C,1,3085,
0.227087,0.973874,-6.7089e-13,um,Surface,Ellipsoid Axis C,1,3086,
0.96933,-0.245762,-1.67915e-12,um,Surface,Ellipsoid Axis C,1,3087,
0.98678,-0.162065,-1.84628e-12,um,Surface,Ellipsoid Axis C,1,3088,
-0.1769,-0.984229,-8.97016e-13,um,Surface,Ellipsoid Axis C,1,3089,
-0.999187,0.0403047,-1.40918e-12,um,Surface,Ellipsoid Axis C,1,3090,
-0.873383,-0.487033,-3.64322e-12,um,Surface,Ellipsoid Axis C,1,3091,
-0.153728,-0.988113,-1.37408e-13,um,Surface,Ellipsoid Axis C,1,3092,
1,-6.80018e-06,0,um,Surface,Ellipsoid Axis C,1,3093,
0.995612,0.0935729,-5.95265e-12,um,Surface,Ellipsoid Axis C,1,3094,
0.656641,0.754204,5.73623e-13,um,Surface,Ellipsoid Axis C,1,3095,
0.348838,-0.937183,6.79591e-13,um,Surface,Ellipsoid Axis C,1,3096,
-0.996988,0.0775607,-2.54578e-12,um,Surface,Ellipsoid Axis C,1,3097,
0.998695,-0.0510697,-7.50216e-14,um,Surface,Ellipsoid Axis C,1,3098,
0.998176,-0.0603739,-3.39778e-12,um,Surface,Ellipsoid Axis C,1,3099,
0.880309,0.4744,1.02555e-11,um,Surface,Ellipsoid Axis C,1,3100,
-0.021325,-0.999773,-1.07501e-12,um,Surface,Ellipsoid Axis C,1,3101,
0.95322,0.302277,1.41036e-12,um,Surface,Ellipsoid Axis C,1,3102,
0.972352,-0.23352,-2.05192e-12,um,Surface,Ellipsoid Axis C,1,3103,
-0.525474,-0.85081,2.39992e-13,um,Surface,Ellipsoid Axis C,1,3104,
0.500527,0.865721,-1.76387e-13,um,Surface,Ellipsoid Axis C,1,3105,
0.133872,0.990999,-4.31793e-13,um,Surface,Ellipsoid Axis C,1,3106,
0.542351,0.840152,-1.14386e-13,um,Surface,Ellipsoid Axis C,1,3107,
0.947091,-0.320966,6.11549e-12,um,Surface,Ellipsoid Axis C,1,3108,
-0.754988,-0.655738,6.04761e-12,um,Surface,Ellipsoid Axis C,1,3109,
-0.984569,0.174999,-6.25726e-13,um,Surface,Ellipsoid Axis C,1,3110,
0.985866,-0.167535,-1.03296e-12,um,Surface,Ellipsoid Axis C,1,3111,
0.747936,0.663771,3.18698e-14,um,Surface,Ellipsoid Axis C,1,3112,
0.977013,0.213179,-2.04353e-12,um,Surface,Ellipsoid Axis C,1,3113,
-0.707005,0.707208,7.96552e-12,um,Surface,Ellipsoid Axis C,1,3114,
0.98219,0.187891,1.95174e-13,um,Surface,Ellipsoid Axis C,1,3115,
0.61484,0.788652,8.98031e-13,um,Surface,Ellipsoid Axis C,1,3116,
-0.992114,0.125339,-1.6768e-12,um,Surface,Ellipsoid Axis C,1,3117,
0.753095,0.657912,-2.00121e-13,um,Surface,Ellipsoid Axis C,1,3118,
3.83186e-06,-1,2.13988e-12,um,Surface,Ellipsoid Axis C,1,3119,
0.692753,-0.721175,4.3056e-12,um,Surface,Ellipsoid Axis C,1,3120,
0.79489,0.606753,0,um,Surface,Ellipsoid Axis C,1,3121,
0.455815,-0.890074,-2.55932e-12,um,Surface,Ellipsoid Axis C,1,3122,
0.969183,-0.246342,4.24334e-13,um,Surface,Ellipsoid Axis C,1,3123,
0.998651,-0.0519251,-7.68749e-13,um,Surface,Ellipsoid Axis C,1,3124,
0.490544,-0.871417,1.27798e-11,um,Surface,Ellipsoid Axis C,1,3125,
0.93769,-0.347472,-1.77078e-13,um,Surface,Ellipsoid Axis C,1,3126,
-0.995507,-0.094686,6.29339e-12,um,Surface,Ellipsoid Axis C,1,3127,
-0.0817339,-0.996654,-1.7562e-12,um,Surface,Ellipsoid Axis C,1,3128,
0.795996,-0.605302,3.75276e-12,um,Surface,Ellipsoid Axis C,1,3129,
0.531441,-0.847095,-1.02947e-13,um,Surface,Ellipsoid Axis C,1,3130,
1,-1.34228e-07,-5.41317e-13,um,Surface,Ellipsoid Axis C,1,3131,
0.900761,0.434314,2.26041e-12,um,Surface,Ellipsoid Axis C,1,3132,
0.999162,0.0409215,5.95716e-13,um,Surface,Ellipsoid Axis C,1,3133,
1,3.18976e-07,0,um,Surface,Ellipsoid Axis C,1,3134,
0.996244,-0.0865866,-5.60454e-13,um,Surface,Ellipsoid Axis C,1,3135,
0.498892,0.866664,-3.31683e-15,um,Surface,Ellipsoid Axis C,1,3136,
-0.220779,-0.975324,-1.50808e-12,um,Surface,Ellipsoid Axis C,1,3137,
-0.689264,-0.72451,1.98855e-12,um,Surface,Ellipsoid Axis C,1,3138,
-0.0650021,-0.997885,-6.42926e-12,um,Surface,Ellipsoid Axis C,1,3139,
-0.722433,-0.691441,2.59596e-12,um,Surface,Ellipsoid Axis C,1,3140,
0.419734,-0.907647,2.17742e-12,um,Surface,Ellipsoid Axis C,1,3141,
0.423695,-0.905805,9.22471e-13,um,Surface,Ellipsoid Axis C,1,3142,
0.953596,-0.301089,1.6377e-12,um,Surface,Ellipsoid Axis C,1,3143,
0.578623,0.815595,-9.33012e-13,um,Surface,Ellipsoid Axis C,1,3144,
0.974187,0.225744,-8.07099e-14,um,Surface,Ellipsoid Axis C,1,3145,
-0.0333073,-0.999445,2.59454e-12,um,Surface,Ellipsoid Axis C,1,3146,
0.342525,0.939509,2.36614e-12,um,Surface,Ellipsoid Axis C,1,3147,
0.245401,-0.969422,2.43623e-14,um,Surface,Ellipsoid Axis C,1,3148,
-0.0128834,-0.999917,1.37979e-12,um,Surface,Ellipsoid Axis C,1,3149,
-0.882122,-0.471021,-2.18673e-12,um,Surface,Ellipsoid Axis C,1,3150,
-0.794864,-0.606788,-4.69535e-12,um,Surface,Ellipsoid Axis C,1,3151,
0.684471,0.72904,-3.47828e-12,um,Surface,Ellipsoid Axis C,1,3152,
-2.49653e-06,-1,-3.22143e-12,um,Surface,Ellipsoid Axis C,1,3153,
-0.466458,0.884543,-3.00643e-12,um,Surface,Ellipsoid Axis C,1,3154,
-0.867164,-0.498023,1.3555e-12,um,Surface,Ellipsoid Axis C,1,3155,
0.79324,0.60891,-2.13437e-13,um,Surface,Ellipsoid Axis C,1,3156,
0.125755,-0.992061,3.78195e-14,um,Surface,Ellipsoid Axis C,1,3157,
0.707493,-0.706721,0,um,Surface,Ellipsoid Axis C,1,3158,
0.275621,-0.961266,-1.03797e-13,um,Surface,Ellipsoid Axis C,1,3159,
0.849377,0.527787,3.74568e-12,um,Surface,Ellipsoid Axis C,1,3160,
0.414148,0.91021,0,um,Surface,Ellipsoid Axis C,1,3161,
-0.57803,-0.816016,6.92255e-12,um,Surface,Ellipsoid Axis C,1,3162,
0.728503,0.685043,1.82162e-13,um,Surface,Ellipsoid Axis C,1,3163,
0.367729,0.929933,1.6597e-13,um,Surface,Ellipsoid Axis C,1,3164,
-0.926071,0.377349,1.84363e-12,um,Surface,Ellipsoid Axis C,1,3165,
0.888676,-0.458536,2.55792e-13,um,Surface,Ellipsoid Axis C,1,3166,
0.780835,-0.624738,-1.20651e-12,um,Surface,Ellipsoid Axis C,1,3167,
0.0972178,0.995263,-8.61276e-14,um,Surface,Ellipsoid Axis C,1,3168,
0.652238,-0.758015,-8.54867e-13,um,Surface,Ellipsoid Axis C,1,3169,
0.75027,-0.661132,1.99005e-12,um,Surface,Ellipsoid Axis C,1,3170,
-0.302519,-0.953143,2.54831e-12,um,Surface,Ellipsoid Axis C,1,3171,
-0.522452,-0.852669,-4.63492e-12,um,Surface,Ellipsoid Axis C,1,3172,
-0.699691,-0.714446,-9.95712e-13,um,Surface,Ellipsoid Axis C,1,3173,
0.997274,-0.0737901,-1.75415e-13,um,Surface,Ellipsoid Axis C,1,3174,
0.994652,0.103288,2.34329e-12,um,Surface,Ellipsoid Axis C,1,3175,
0.96145,0.27498,-4.87912e-12,um,Surface,Ellipsoid Axis C,1,3176,
0.928945,0.370217,-9.53339e-13,um,Surface,Ellipsoid Axis C,1,3177,
0.636015,0.771677,1.89373e-12,um,Surface,Ellipsoid Axis C,1,3178,
0.607814,0.794079,-4.98249e-13,um,Surface,Ellipsoid Axis C,1,3179,
0.747852,-0.663866,1.91529e-13,um,Surface,Ellipsoid Axis C,1,3180,
0.840231,0.542229,-1.26166e-13,um,Surface,Ellipsoid Axis C,1,3181,
0.935074,-0.354452,-9.74814e-14,um,Surface,Ellipsoid Axis C,1,3182,
-0.413635,-0.910443,-1.00015e-13,um,Surface,Ellipsoid Axis C,1,3183,
-0.603181,-0.797605,1.40269e-12,um,Surface,Ellipsoid Axis C,1,3184,
0.740827,-0.671696,3.37116e-12,um,Surface,Ellipsoid Axis C,1,3185,
-0.322249,-0.946655,1.66715e-12,um,Surface,Ellipsoid Axis C,1,3186,
0.777977,-0.628293,8.6482e-13,um,Surface,Ellipsoid Axis C,1,3187,
0.847497,-0.530799,-5.3207e-12,um,Surface,Ellipsoid Axis C,1,3188,
0.990579,-0.136942,7.81548e-14,um,Surface,Ellipsoid Axis C,1,3189,
0.987738,0.156122,3.35834e-12,um,Surface,Ellipsoid Axis C,1,3190,
0.606745,-0.794896,1.15509e-13,um,Surface,Ellipsoid Axis C,1,3191,
0.597252,0.802054,-6.46603e-13,um,Surface,Ellipsoid Axis C,1,3192,
0.614686,0.788772,5.92319e-12,um,Surface,Ellipsoid Axis C,1,3193,
0.998334,-0.0576932,-3.27905e-13,um,Surface,Ellipsoid Axis C,1,3194,
-0.694347,-0.719641,-9.44012e-12,um,Surface,Ellipsoid Axis C,1,3195,
-0.876591,-0.481236,-6.27953e-14,um,Surface,Ellipsoid Axis C,1,3196,
-0.998117,-0.0613462,1.36831e-12,um,Surface,Ellipsoid Axis C,1,3197,
0.999426,0.0338798,-2.90939e-13,um,Surface,Ellipsoid Axis C,1,3198,
0.980412,-0.196957,1.12804e-12,um,Surface,Ellipsoid Axis C,1,3199,
-0.99821,-0.0598068,-5.51189e-13,um,Surface,Ellipsoid Axis C,1,3200,
0.965506,-0.260382,4.38413e-12,um,Surface,Ellipsoid Axis C,1,3201,
0.844412,-0.535694,-3.90178e-12,um,Surface,Ellipsoid Axis C,1,3202,
-0.677122,-0.735871,1.22744e-11,um,Surface,Ellipsoid Axis C,1,3203,
0.873571,-0.486697,9.31387e-13,um,Surface,Ellipsoid Axis C,1,3204,
0.966907,-0.25513,-2.14764e-12,um,Surface,Ellipsoid Axis C,1,3205,
0.985781,-0.168035,-1.18085e-12,um,Surface,Ellipsoid Axis C,1,3206,
0.120663,0.992694,-3.69499e-13,um,Surface,Ellipsoid Axis C,1,3207,
0.871337,0.490686,5.6378e-13,um,Surface,Ellipsoid Axis C,1,3208,
0.865105,-0.501592,2.88345e-13,um,Surface,Ellipsoid Axis C,1,3209,
-0.96753,0.252758,3.10363e-12,um,Surface,Ellipsoid Axis C,1,3210,
0.838561,-0.544807,-6.48243e-12,um,Surface,Ellipsoid Axis C,1,3211,
0.491445,0.870909,6.31678e-13,um,Surface,Ellipsoid Axis C,1,3212,
0.985671,0.16868,-3.92233e-12,um,Surface,Ellipsoid Axis C,1,3213,
-0.848939,-0.528491,3.13504e-12,um,Surface,Ellipsoid Axis C,1,3214,
-0.987487,0.157702,-4.16351e-12,um,Surface,Ellipsoid Axis C,1,3215,
0.997625,0.068885,-3.08671e-12,um,Surface,Ellipsoid Axis C,1,3216,
-0.0869499,-0.996213,-1.97794e-13,um,Surface,Ellipsoid Axis C,1,3217,
0.0524549,0.998623,-3.14465e-12,um,Surface,Ellipsoid Axis C,1,3218,
0.735914,-0.677074,3.05779e-12,um,Surface,Ellipsoid Axis C,1,3219,
0.999876,-0.0157676,3.25447e-13,um,Surface,Ellipsoid Axis C,1,3220,
0.978618,0.205685,1.88687e-13,um,Surface,Ellipsoid Axis C,1,3221,
0.569597,-0.821924,-1.88818e-12,um,Surface,Ellipsoid Axis C,1,3222,
0.965361,0.260916,-5.548e-12,um,Surface,Ellipsoid Axis C,1,3223,
0.87537,0.483454,0,um,Surface,Ellipsoid Axis C,1,3224,
0.833426,-0.552631,-1.2941e-12,um,Surface,Ellipsoid Axis C,1,3225,
