
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
17.6596,,Surface,1,Image 1,1,3028,
51.6095,,Surface,1,Image 1,1,3029,
18.3878,,Surface,1,Image 1,1,3030,
36.7756,,Surface,1,Image 1,1,3031,
30.174,,Surface,1,Image 1,1,3032,
41.3802,,Surface,1,Image 1,1,3033,
43.824,,Surface,1,Image 1,1,3034,
52.0018,,Surface,1,Image 1,1,3035,
40.7482,,Surface,1,Image 1,1,3036,
28.7369,,Surface,1,Image 1,1,3037,
34.1104,,Surface,1,Image 1,1,3038,
33.3065,,Surface,1,Image 1,1,3039,
27.7929,,Surface,1,Image 1,1,3040,
32.7848,,Surface,1,Image 1,1,3041,
42.3082,,Surface,1,Image 1,1,3042,
15.4371,,Surface,1,Image 1,1,3043,
19.8205,,Surface,1,Image 1,1,3044,
34.6799,,Surface,1,Image 1,1,3045,
26.6638,,Surface,1,Image 1,1,3046,
56.9172,,Surface,1,Image 1,1,3047,
11.2061,,Surface,1,Image 1,1,3048,
18.602,,Surface,1,Image 1,1,3049,
34.4749,,Surface,1,Image 1,1,3050,
40.0462,,Surface,1,Image 1,1,3051,
16.4874,,Surface,1,Image 1,1,3052,
26.0628,,Surface,1,Image 1,1,3053,
45.1296,,Surface,1,Image 1,1,3054,
31.6272,,Surface,1,Image 1,1,3055,
33.8684,,Surface,1,Image 1,1,3056,
36.3059,,Surface,1,Image 1,1,3057,
26.7425,,Surface,1,Image 1,1,3058,
29.6919,,Surface,1,Image 1,1,3059,
47.4325,,Surface,1,Image 1,1,3060,
24.6068,,Surface,1,Image 1,1,3061,
28.4,,Surface,1,Image 1,1,3062,
37.3168,,Surface,1,Image 1,1,3063,
18.7014,,Surface,1,Image 1,1,3064,
24.8605,,Surface,1,Image 1,1,3065,
20.1208,,Surface,1,Image 1,1,3066,
38.2368,,Surface,1,Image 1,1,3067,
19.9517,,Surface,1,Image 1,1,3068,
35.0222,,Surface,1,Image 1,1,3069,
59.0446,,Surface,1,Image 1,1,3070,
14.8868,,Surface,1,Image 1,1,3071,
14.1916,,Surface,1,Image 1,1,3072,
36.5181,,Surface,1,Image 1,1,3073,
29.3108,,Surface,1,Image 1,1,3074,
26.0224,,Surface,1,Image 1,1,3075,
46.4478,,Surface,1,Image 1,1,3076,
36.7955,,Surface,1,Image 1,1,3077,
12.8757,,Surface,1,Image 1,1,3078,
26.2792,,Surface,1,Image 1,1,3079,
17.8009,,Surface,1,Image 1,1,3080,
22.7574,,Surface,1,Image 1,1,3081,
15.0356,,Surface,1,Image 1,1,3082,
56.4063,,Surface,1,Image 1,1,3083,
19.5188,,Surface,1,Image 1,1,3084,
15.2649,,Surface,1,Image 1,1,3085,
10.5486,,Surface,1,Image 1,1,3086,
49.4605,,Surface,1,Image 1,1,3087,
40.7836,,Surface,1,Image 1,1,3088,
18.5624,,Surface,1,Image 1,1,3089,
46.6494,,Surface,1,Image 1,1,3090,
50.5919,,Surface,1,Image 1,1,3091,
26.6804,,Surface,1,Image 1,1,3092,
15.7758,,Surface,1,Image 1,1,3093,
22.6979,,Surface,1,Image 1,1,3094,
18.4985,,Surface,1,Image 1,1,3095,
36.9621,,Surface,1,Image 1,1,3096,
32.8304,,Surface,1,Image 1,1,3097,
26.1856,,Surface,1,Image 1,1,3098,
40.3271,,Surface,1,Image 1,1,3099,
19.3139,,Surface,1,Image 1,1,3100,
13.061,,Surface,1,Image 1,1,3101,
39.8512,,Surface,1,Image 1,1,3102,
39.0459,,Surface,1,Image 1,1,3103,
23.7306,,Surface,1,Image 1,1,3104,
27.02,,Surface,1,Image 1,1,3105,
42.5661,,Surface,1,Image 1,1,3106,
21.9713,,Surface,1,Image 1,1,3107,
43.1927,,Surface,1,Image 1,1,3108,
37.5389,,Surface,1,Image 1,1,3109,
25.6784,,Surface,1,Image 1,1,3110,
49.5576,,Surface,1,Image 1,1,3111,
28.8747,,Surface,1,Image 1,1,3112,
41.6528,,Surface,1,Image 1,1,3113,
59.5351,,Surface,1,Image 1,1,3114,
18.4067,,Surface,1,Image 1,1,3115,
27.5632,,Surface,1,Image 1,1,3116,
35.6631,,Surface,1,Image 1,1,3117,
13.8569,,Surface,1,Image 1,1,3118,
28.0679,,Surface,1,Image 1,1,3119,
34.3352,,Surface,1,Image 1,1,3120,
25.7887,,Surface,1,Image 1,1,3121,
28.5985,,Surface,1,Image 1,1,3122,
29.5222,,Surface,1,Image 1,1,3123,
23.9495,,Surface,1,Image 1,1,3124,
18.4129,,Surface,1,Image 1,1,3125,
32.3629,,Surface,1,Image 1,1,3126,
46.53,,Surface,1,Image 1,1,3127,
32.7366,,Surface,1,Image 1,1,3128,
40.6766,,Surface,1,Image 1,1,3129,
21.1098,,Surface,1,Image 1,1,3130,
44.7085,,Surface,1,Image 1,1,3131,
28.2806,,Surface,1,Image 1,1,3132,
20.8993,,Surface,1,Image 1,1,3133,
23.774,,Surface,1,Image 1,1,3134,
43.2228,,Surface,1,Image 1,1,3135,
36.6877,,Surface,1,Image 1,1,3136,
27.5443,,Surface,1,Image 1,1,3137,
24.3265,,Surface,1,Image 1,1,3138,
29.1606,,Surface,1,Image 1,1,3139,
43.479,,Surface,1,Image 1,1,3140,
46.8573,,Surface,1,Image 1,1,3141,
38.359,,Surface,1,Image 1,1,3142,
38.6019,,Surface,1,Image 1,1,3143,
70.2222,,Surface,1,Image 1,1,3144,
23.1702,,Surface,1,Image 1,1,3145,
22.6066,,Surface,1,Image 1,1,3146,
40.3214,,Surface,1,Image 1,1,3147,
17.9049,,Surface,1,Image 1,1,3148,
47.8026,,Surface,1,Image 1,1,3149,
47.1529,,Surface,1,Image 1,1,3150,
60.8941,,Surface,1,Image 1,1,3151,
26.1695,,Surface,1,Image 1,1,3152,
37.8995,,Surface,1,Image 1,1,3153,
35.825,,Surface,1,Image 1,1,3154,
23.8572,,Surface,1,Image 1,1,3155,
31.814,,Surface,1,Image 1,1,3156,
16.4465,,Surface,1,Image 1,1,3157,
51.4886,,Surface,1,Image 1,1,3158,
40.4373,,Surface,1,Image 1,1,3159,
20.0431,,Surface,1,Image 1,1,3160,
36.1781,,Surface,1,Image 1,1,3161,
24.248,,Surface,1,Image 1,1,3162,
26.051,,Surface,1,Image 1,1,3163,
32.3879,,Surface,1,Image 1,1,3164,
43.3674,,Surface,1,Image 1,1,3165,
24.0062,,Surface,1,Image 1,1,3166,
16.7593,,Surface,1,Image 1,1,3167,
34.8947,,Surface,1,Image 1,1,3168,
12.9689,,Surface,1,Image 1,1,3169,
30.8634,,Surface,1,Image 1,1,3170,
57.4671,,Surface,1,Image 1,1,3171,
37.4806,,Surface,1,Image 1,1,3172,
14.6538,,Surface,1,Image 1,1,3173,
42.0384,,Surface,1,Image 1,1,3174,
40.9507,,Surface,1,Image 1,1,3175,
45.3845,,Surface,1,Image 1,1,3176,
44.7464,,Surface,1,Image 1,1,3177,
39.1027,,Surface,1,Image 1,1,3178,
13.3617,,Surface,1,Image 1,1,3179,
27.732,,Surface,1,Image 1,1,3180,
27.6298,,Surface,1,Image 1,1,3181,
41.0533,,Surface,1,Image 1,1,3182,
17.1579,,Surface,1,Image 1,1,3183,
57.4821,,Surface,1,Image 1,1,3184,
52.6932,,Surface,1,Image 1,1,3185,
22.9429,,Surface,1,Image 1,1,3186,
35.293,,Surface,1,Image 1,1,3187,
37.2644,,Surface,1,Image 1,1,3188,
26.0155,,Surface,1,Image 1,1,3189,
36.7095,,Surface,1,Image 1,1,3190,
61.5919,,Surface,1,Image 1,1,3191,
14.3254,,Surface,1,Image 1,1,3192,
42.2791,,Surface,1,Image 1,1,3193,
32.8726,,Surface,1,Image 1,1,3194,
20.4792,,Surface,1,Image 1,1,3195,
17.4256,,Surface,1,Image 1,1,3196,
23.5861,,Surface,1,Image 1,1,3197,
28.8767,,Surface,1,Image 1,1,3198,
52.8458,,Surface,1,Image 1,1,3199,
36.3665,,Surface,1,Image 1,1,3200,
49.026,,Surface,1,Image 1,1,3201,
27.6181,,Surface,1,Image 1,1,3202,
33.707,,Surface,1,Image 1,1,3203,
29.487,,Surface,1,Image 1,1,3204,
57.0519,,Surface,1,Image 1,1,3205,
29.6624,,Surface,1,Image 1,1,3206,
41.7239,,Surface,1,Image 1,1,3207,
33.1221,,Surface,1,Image 1,1,3208,
17.8792,,Surface,1,Image 1,1,3209,
28.8895,,Surface,1,Image 1,1,3210,
58.587,,Surface,1,Image 1,1,3211,
19.6257,,Surface,1,Image 1,1,3212,
34.2874,,Surface,1,Image 1,1,3213,
29.6624,,Surface,1,Image 1,1,3214,
43.9374,,Surface,1,Image 1,1,3215,
19.6249,,Surface,1,Image 1,1,3216,
23.7226,,Surface,1,Image 1,1,3217,
62.4299,,Surface,1,Image 1,1,3218,
20.1601,,Surface,1,Image 1,1,3219,
20.9437,,Surface,1,Image 1,1,3220,
29.2651,,Surface,1,Image 1,1,3221,
31.0267,,Surface,1,Image 1,1,3222,
50.9863,,Surface,1,Image 1,1,3223,
24.5053,,Surface,1,Image 1,1,3224,
49.3636,,Surface,1,Image 1,1,3225,
