
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
128.04,,Surface,5,Image 1,1,3055,
120.968,,Surface,5,Image 1,1,3056,
120.98,,Surface,5,Image 1,1,3057,
125.04,,Surface,5,Image 1,1,3058,
128.04,,Surface,5,Image 1,1,3059,
115.04,,Surface,5,Image 1,1,3060,
120.06,,Surface,5,Image 1,1,3061,
131.016,,Surface,5,Image 1,1,3062,
119.984,,Surface,5,Image 1,1,3063,
119.98,,Surface,5,Image 1,1,3064,
132.996,,Surface,5,Image 1,1,3065,
140.976,,Surface,5,Image 1,1,3066,
118.06,,Surface,5,Image 1,1,3067,
113.996,,Surface,5,Image 1,1,3068,
121.04,,Surface,5,Image 1,1,3069,
118.024,,Surface,5,Image 1,1,3070,
128.012,,Surface,5,Image 1,1,3071,
127.512,,Surface,5,Image 1,1,3072,
122.05,,Surface,5,Image 1,1,3073,
122.05,,Surface,5,Image 1,1,3074,
133.01,,Surface,5,Image 1,1,3075,
127.972,,Surface,5,Image 1,1,3076,
124.032,,Surface,5,Image 1,1,3077,
123.984,,Surface,5,Image 1,1,3078,
148.016,,Surface,5,Image 1,1,3079,
116.5,,Surface,5,Image 1,1,3080,
118.064,,Surface,5,Image 1,1,3081,
127.52,,Surface,5,Image 1,1,3082,
113.044,,Surface,5,Image 1,1,3083,
136.496,,Surface,5,Image 1,1,3084,
147.488,,Surface,5,Image 1,1,3085,
130.016,,Surface,5,Image 1,1,3086,
118.984,,Surface,5,Image 1,1,3087,
125.956,,Surface,5,Image 1,1,3088,
121.968,,Surface,5,Image 1,1,3089,
129.002,,Surface,5,Image 1,1,3090,
117.024,,Surface,5,Image 1,1,3091,
114.016,,Surface,5,Image 1,1,3092,
129.008,,Surface,5,Image 1,1,3093,
119.032,,Surface,5,Image 1,1,3094,
125,,Surface,5,Image 1,1,3095,
130.05,,Surface,5,Image 1,1,3096,
117.016,,Surface,5,Image 1,1,3097,
120.016,,Surface,5,Image 1,1,3098,
123.027,,Surface,5,Image 1,1,3099,
122.008,,Surface,5,Image 1,1,3100,
123.02,,Surface,5,Image 1,1,3101,
133.962,,Surface,5,Image 1,1,3102,
117.044,,Surface,5,Image 1,1,3103,
120.032,,Surface,5,Image 1,1,3104,
117.952,,Surface,5,Image 1,1,3105,
124.024,,Surface,5,Image 1,1,3106,
118.992,,Surface,5,Image 1,1,3107,
117.032,,Surface,5,Image 1,1,3108,
124.975,,Surface,5,Image 1,1,3109,
118,,Surface,5,Image 1,1,3110,
123.012,,Surface,5,Image 1,1,3111,
118.99,,Surface,5,Image 1,1,3112,
122.04,,Surface,5,Image 1,1,3113,
117.96,,Surface,5,Image 1,1,3114,
115.98,,Surface,5,Image 1,1,3115,
120,,Surface,5,Image 1,1,3116,
115.04,,Surface,5,Image 1,1,3117,
125.96,,Surface,5,Image 1,1,3118,
137.504,,Surface,5,Image 1,1,3119,
123.048,,Surface,5,Image 1,1,3120,
120,,Surface,5,Image 1,1,3121,
118.02,,Surface,5,Image 1,1,3122,
126.504,,Surface,5,Image 1,1,3123,
120.984,,Surface,5,Image 1,1,3124,
124.012,,Surface,5,Image 1,1,3125,
115.992,,Surface,5,Image 1,1,3126,
117.96,,Surface,5,Image 1,1,3127,
122.01,,Surface,5,Image 1,1,3128,
125.022,,Surface,5,Image 1,1,3129,
118.016,,Surface,5,Image 1,1,3130,
114.491,,Surface,5,Image 1,1,3131,
125.056,,Surface,5,Image 1,1,3132,
128.512,,Surface,5,Image 1,1,3133,
128.488,,Surface,5,Image 1,1,3134,
124.05,,Surface,5,Image 1,1,3135,
115.004,,Surface,5,Image 1,1,3136,
120.04,,Surface,5,Image 1,1,3137,
118.04,,Surface,5,Image 1,1,3138,
130.01,,Surface,5,Image 1,1,3139,
119.025,,Surface,5,Image 1,1,3140,
111.996,,Surface,5,Image 1,1,3141,
120.052,,Surface,5,Image 1,1,3142,
118.048,,Surface,5,Image 1,1,3143,
115.004,,Surface,5,Image 1,1,3144,
118.032,,Surface,5,Image 1,1,3145,
119.032,,Surface,5,Image 1,1,3146,
117.024,,Surface,5,Image 1,1,3147,
120.058,,Surface,5,Image 1,1,3148,
120.504,,Surface,5,Image 1,1,3149,
122.984,,Surface,5,Image 1,1,3150,
113.994,,Surface,5,Image 1,1,3151,
116.024,,Surface,5,Image 1,1,3152,
121.008,,Surface,5,Image 1,1,3153,
120.056,,Surface,5,Image 1,1,3154,
118,,Surface,5,Image 1,1,3155,
119.992,,Surface,5,Image 1,1,3156,
122.992,,Surface,5,Image 1,1,3157,
113.976,,Surface,5,Image 1,1,3158,
124.968,,Surface,5,Image 1,1,3159,
119.968,,Surface,5,Image 1,1,3160,
118.014,,Surface,5,Image 1,1,3161,
122.52,,Surface,5,Image 1,1,3162,
122.032,,Surface,5,Image 1,1,3163,
121.944,,Surface,5,Image 1,1,3164,
121.016,,Surface,5,Image 1,1,3165,
113.04,,Surface,5,Image 1,1,3166,
121.016,,Surface,5,Image 1,1,3167,
118.044,,Surface,5,Image 1,1,3168,
125.959,,Surface,5,Image 1,1,3169,
120.048,,Surface,5,Image 1,1,3170,
119.032,,Surface,5,Image 1,1,3171,
118.018,,Surface,5,Image 1,1,3172,
125.96,,Surface,5,Image 1,1,3173,
119.496,,Surface,5,Image 1,1,3174,
118.966,,Surface,5,Image 1,1,3175,
113.012,,Surface,5,Image 1,1,3176,
118.982,,Surface,5,Image 1,1,3177,
119,,Surface,5,Image 1,1,3178,
127.054,,Surface,5,Image 1,1,3179,
120.96,,Surface,5,Image 1,1,3180,
120.97,,Surface,5,Image 1,1,3181,
115.956,,Surface,5,Image 1,1,3182,
123.992,,Surface,5,Image 1,1,3183,
112.496,,Surface,5,Image 1,1,3184,
113.024,,Surface,5,Image 1,1,3185,
122.52,,Surface,5,Image 1,1,3186,
120.984,,Surface,5,Image 1,1,3187,
123.016,,Surface,5,Image 1,1,3188,
119.04,,Surface,5,Image 1,1,3189,
122,,Surface,5,Image 1,1,3190,
117.96,,Surface,5,Image 1,1,3191,
125.952,,Surface,5,Image 1,1,3192,
117,,Surface,5,Image 1,1,3193,
120.971,,Surface,5,Image 1,1,3194,
129.048,,Surface,5,Image 1,1,3195,
125,,Surface,5,Image 1,1,3196,
122.028,,Surface,5,Image 1,1,3197,
119.992,,Surface,5,Image 1,1,3198,
119.032,,Surface,5,Image 1,1,3199,
118.96,,Surface,5,Image 1,1,3200,
122.05,,Surface,5,Image 1,1,3201,
117.984,,Surface,5,Image 1,1,3202,
121.04,,Surface,5,Image 1,1,3203,
122.036,,Surface,5,Image 1,1,3204,
115.984,,Surface,5,Image 1,1,3205,
122.064,,Surface,5,Image 1,1,3206,
119.028,,Surface,5,Image 1,1,3207,
119.02,,Surface,5,Image 1,1,3208,
127.984,,Surface,5,Image 1,1,3209,
126.04,,Surface,5,Image 1,1,3210,
116.02,,Surface,5,Image 1,1,3211,
123.04,,Surface,5,Image 1,1,3212,
111.02,,Surface,5,Image 1,1,3213,
122.016,,Surface,5,Image 1,1,3214,
116.02,,Surface,5,Image 1,1,3215,
115.956,,Surface,5,Image 1,1,3216,
126.504,,Surface,5,Image 1,1,3217,
118.516,,Surface,5,Image 1,1,3218,
122.498,,Surface,5,Image 1,1,3219,
125.048,,Surface,5,Image 1,1,3220,
118.04,,Surface,5,Image 1,1,3221,
116.006,,Surface,5,Image 1,1,3222,
120.492,,Surface,5,Image 1,1,3223,
119.504,,Surface,5,Image 1,1,3224,
117.976,,Surface,5,Image 1,1,3225,
