
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
105.959,,Surface,4,Image 1,1,3053,
132.837,,Surface,4,Image 1,1,3054,
125.265,,Surface,4,Image 1,1,3055,
135.929,,Surface,4,Image 1,1,3056,
132.519,,Surface,4,Image 1,1,3057,
128.205,,Surface,4,Image 1,1,3058,
123.779,,Surface,4,Image 1,1,3059,
139.917,,Surface,4,Image 1,1,3060,
133.939,,Surface,4,Image 1,1,3061,
123.16,,Surface,4,Image 1,1,3062,
136.442,,Surface,4,Image 1,1,3063,
135.645,,Surface,4,Image 1,1,3064,
120.878,,Surface,4,Image 1,1,3065,
113.997,,Surface,4,Image 1,1,3066,
136.601,,Surface,4,Image 1,1,3067,
139.961,,Surface,4,Image 1,1,3068,
133.148,,Surface,4,Image 1,1,3069,
136.551,,Surface,4,Image 1,1,3070,
128.703,,Surface,4,Image 1,1,3071,
128.8,,Surface,4,Image 1,1,3072,
133.891,,Surface,4,Image 1,1,3073,
133.844,,Surface,4,Image 1,1,3074,
119.739,,Surface,4,Image 1,1,3075,
127.865,,Surface,4,Image 1,1,3076,
130.477,,Surface,4,Image 1,1,3077,
130.396,,Surface,4,Image 1,1,3078,
106.798,,Surface,4,Image 1,1,3079,
139.435,,Surface,4,Image 1,1,3080,
136.304,,Surface,4,Image 1,1,3081,
128.417,,Surface,4,Image 1,1,3082,
140.279,,Surface,4,Image 1,1,3083,
119.693,,Surface,4,Image 1,1,3084,
106.346,,Surface,4,Image 1,1,3085,
123.793,,Surface,4,Image 1,1,3086,
137.308,,Surface,4,Image 1,1,3087,
128.25,,Surface,4,Image 1,1,3088,
132.378,,Surface,4,Image 1,1,3089,
125.211,,Surface,4,Image 1,1,3090,
138.088,,Surface,4,Image 1,1,3091,
140.378,,Surface,4,Image 1,1,3092,
125.232,,Surface,4,Image 1,1,3093,
134.245,,Surface,4,Image 1,1,3094,
129.667,,Surface,4,Image 1,1,3095,
126.785,,Surface,4,Image 1,1,3096,
137.44,,Surface,4,Image 1,1,3097,
136.675,,Surface,4,Image 1,1,3098,
129.172,,Surface,4,Image 1,1,3099,
133.297,,Surface,4,Image 1,1,3100,
133.377,,Surface,4,Image 1,1,3101,
122.466,,Surface,4,Image 1,1,3102,
138.13,,Surface,4,Image 1,1,3103,
135.317,,Surface,4,Image 1,1,3104,
137.079,,Surface,4,Image 1,1,3105,
131.434,,Surface,4,Image 1,1,3106,
137.095,,Surface,4,Image 1,1,3107,
137.577,,Surface,4,Image 1,1,3108,
130.098,,Surface,4,Image 1,1,3109,
138.237,,Surface,4,Image 1,1,3110,
133.65,,Surface,4,Image 1,1,3111,
137.004,,Surface,4,Image 1,1,3112,
132.792,,Surface,4,Image 1,1,3113,
136.63,,Surface,4,Image 1,1,3114,
139.487,,Surface,4,Image 1,1,3115,
134.632,,Surface,4,Image 1,1,3116,
141.852,,Surface,4,Image 1,1,3117,
129.874,,Surface,4,Image 1,1,3118,
123.634,,Surface,4,Image 1,1,3119,
131.506,,Surface,4,Image 1,1,3120,
137.013,,Surface,4,Image 1,1,3121,
137.513,,Surface,4,Image 1,1,3122,
128.156,,Surface,4,Image 1,1,3123,
134.281,,Surface,4,Image 1,1,3124,
129.671,,Surface,4,Image 1,1,3125,
138.398,,Surface,4,Image 1,1,3126,
136.339,,Surface,4,Image 1,1,3127,
133.815,,Surface,4,Image 1,1,3128,
130.235,,Surface,4,Image 1,1,3129,
136.146,,Surface,4,Image 1,1,3130,
140.373,,Surface,4,Image 1,1,3131,
129.448,,Surface,4,Image 1,1,3132,
128.023,,Surface,4,Image 1,1,3133,
126.596,,Surface,4,Image 1,1,3134,
130.614,,Surface,4,Image 1,1,3135,
138.598,,Surface,4,Image 1,1,3136,
134.241,,Surface,4,Image 1,1,3137,
135.934,,Surface,4,Image 1,1,3138,
124.699,,Surface,4,Image 1,1,3139,
137,,Surface,4,Image 1,1,3140,
141.619,,Surface,4,Image 1,1,3141,
135.737,,Surface,4,Image 1,1,3142,
136.36,,Surface,4,Image 1,1,3143,
140.325,,Surface,4,Image 1,1,3144,
136.529,,Surface,4,Image 1,1,3145,
136.997,,Surface,4,Image 1,1,3146,
136.294,,Surface,4,Image 1,1,3147,
134.631,,Surface,4,Image 1,1,3148,
134.456,,Surface,4,Image 1,1,3149,
132.483,,Surface,4,Image 1,1,3150,
141.22,,Surface,4,Image 1,1,3151,
139.322,,Surface,4,Image 1,1,3152,
136.391,,Surface,4,Image 1,1,3153,
135.069,,Surface,4,Image 1,1,3154,
137.577,,Surface,4,Image 1,1,3155,
134.789,,Surface,4,Image 1,1,3156,
131.933,,Surface,4,Image 1,1,3157,
140.864,,Surface,4,Image 1,1,3158,
130.562,,Surface,4,Image 1,1,3159,
135.739,,Surface,4,Image 1,1,3160,
138.282,,Surface,4,Image 1,1,3161,
133.1,,Surface,4,Image 1,1,3162,
133.107,,Surface,4,Image 1,1,3163,
133.501,,Surface,4,Image 1,1,3164,
133.739,,Surface,4,Image 1,1,3165,
140.28,,Surface,4,Image 1,1,3166,
133.114,,Surface,4,Image 1,1,3167,
137.447,,Surface,4,Image 1,1,3168,
128.62,,Surface,4,Image 1,1,3169,
134.577,,Surface,4,Image 1,1,3170,
137.467,,Surface,4,Image 1,1,3171,
137.125,,Surface,4,Image 1,1,3172,
129.847,,Surface,4,Image 1,1,3173,
136.316,,Surface,4,Image 1,1,3174,
135.506,,Surface,4,Image 1,1,3175,
141.696,,Surface,4,Image 1,1,3176,
134.606,,Surface,4,Image 1,1,3177,
135.577,,Surface,4,Image 1,1,3178,
127.239,,Surface,4,Image 1,1,3179,
131.347,,Surface,4,Image 1,1,3180,
133.789,,Surface,4,Image 1,1,3181,
137.759,,Surface,4,Image 1,1,3182,
131.658,,Surface,4,Image 1,1,3183,
142.655,,Surface,4,Image 1,1,3184,
141.634,,Surface,4,Image 1,1,3185,
131.979,,Surface,4,Image 1,1,3186,
132.265,,Surface,4,Image 1,1,3187,
132.502,,Surface,4,Image 1,1,3188,
135.538,,Surface,4,Image 1,1,3189,
132.526,,Surface,4,Image 1,1,3190,
135.595,,Surface,4,Image 1,1,3191,
128.495,,Surface,4,Image 1,1,3192,
136.594,,Surface,4,Image 1,1,3193,
133.78,,Surface,4,Image 1,1,3194,
125.7,,Surface,4,Image 1,1,3195,
130.348,,Surface,4,Image 1,1,3196,
132.675,,Surface,4,Image 1,1,3197,
135.236,,Surface,4,Image 1,1,3198,
136.306,,Surface,4,Image 1,1,3199,
135.92,,Surface,4,Image 1,1,3200,
132.829,,Surface,4,Image 1,1,3201,
137.911,,Surface,4,Image 1,1,3202,
134.427,,Surface,4,Image 1,1,3203,
131.06,,Surface,4,Image 1,1,3204,
139.52,,Surface,4,Image 1,1,3205,
133.264,,Surface,4,Image 1,1,3206,
135.167,,Surface,4,Image 1,1,3207,
136.948,,Surface,4,Image 1,1,3208,
128.697,,Surface,4,Image 1,1,3209,
126.315,,Surface,4,Image 1,1,3210,
139.12,,Surface,4,Image 1,1,3211,
131.962,,Surface,4,Image 1,1,3212,
142.967,,Surface,4,Image 1,1,3213,
133.633,,Surface,4,Image 1,1,3214,
139.587,,Surface,4,Image 1,1,3215,
139.141,,Surface,4,Image 1,1,3216,
129.382,,Surface,4,Image 1,1,3217,
137.526,,Surface,4,Image 1,1,3218,
134.887,,Surface,4,Image 1,1,3219,
130.29,,Surface,4,Image 1,1,3220,
137.044,,Surface,4,Image 1,1,3221,
139.237,,Surface,4,Image 1,1,3222,
134.882,,Surface,4,Image 1,1,3223,
135.934,,Surface,4,Image 1,1,3224,
136.317,,Surface,4,Image 1,1,3225,
