
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
127.04,,Surface,4,Image 1,1,3055,
134.032,,Surface,4,Image 1,1,3056,
134.02,,Surface,4,Image 1,1,3057,
129.96,,Surface,4,Image 1,1,3058,
127.04,,Surface,4,Image 1,1,3059,
140.04,,Surface,4,Image 1,1,3060,
135.06,,Surface,4,Image 1,1,3061,
123.984,,Surface,4,Image 1,1,3062,
135.016,,Surface,4,Image 1,1,3063,
135.02,,Surface,4,Image 1,1,3064,
122.004,,Surface,4,Image 1,1,3065,
114.024,,Surface,4,Image 1,1,3066,
137.06,,Surface,4,Image 1,1,3067,
141.004,,Surface,4,Image 1,1,3068,
134.04,,Surface,4,Image 1,1,3069,
136.976,,Surface,4,Image 1,1,3070,
126.988,,Surface,4,Image 1,1,3071,
127.488,,Surface,4,Image 1,1,3072,
132.95,,Surface,4,Image 1,1,3073,
133.05,,Surface,4,Image 1,1,3074,
121.99,,Surface,4,Image 1,1,3075,
127.028,,Surface,4,Image 1,1,3076,
130.968,,Surface,4,Image 1,1,3077,
131.016,,Surface,4,Image 1,1,3078,
106.984,,Surface,4,Image 1,1,3079,
138.5,,Surface,4,Image 1,1,3080,
136.936,,Surface,4,Image 1,1,3081,
127.504,,Surface,4,Image 1,1,3082,
141.956,,Surface,4,Image 1,1,3083,
118.504,,Surface,4,Image 1,1,3084,
107.512,,Surface,4,Image 1,1,3085,
124.984,,Surface,4,Image 1,1,3086,
136.016,,Surface,4,Image 1,1,3087,
129.044,,Surface,4,Image 1,1,3088,
133.032,,Surface,4,Image 1,1,3089,
125.998,,Surface,4,Image 1,1,3090,
137.976,,Surface,4,Image 1,1,3091,
140.984,,Surface,4,Image 1,1,3092,
125.992,,Surface,4,Image 1,1,3093,
135.968,,Surface,4,Image 1,1,3094,
130,,Surface,4,Image 1,1,3095,
125.05,,Surface,4,Image 1,1,3096,
137.984,,Surface,4,Image 1,1,3097,
134.984,,Surface,4,Image 1,1,3098,
131.973,,Surface,4,Image 1,1,3099,
132.992,,Surface,4,Image 1,1,3100,
131.98,,Surface,4,Image 1,1,3101,
121.038,,Surface,4,Image 1,1,3102,
138.044,,Surface,4,Image 1,1,3103,
134.968,,Surface,4,Image 1,1,3104,
137.048,,Surface,4,Image 1,1,3105,
130.976,,Surface,4,Image 1,1,3106,
136.008,,Surface,4,Image 1,1,3107,
137.968,,Surface,4,Image 1,1,3108,
130.025,,Surface,4,Image 1,1,3109,
137,,Surface,4,Image 1,1,3110,
131.988,,Surface,4,Image 1,1,3111,
136.01,,Surface,4,Image 1,1,3112,
133.04,,Surface,4,Image 1,1,3113,
137.04,,Surface,4,Image 1,1,3114,
139.02,,Surface,4,Image 1,1,3115,
135,,Surface,4,Image 1,1,3116,
139.96,,Surface,4,Image 1,1,3117,
129.04,,Surface,4,Image 1,1,3118,
117.568,,Surface,4,Image 1,1,3119,
132.048,,Surface,4,Image 1,1,3120,
135,,Surface,4,Image 1,1,3121,
136.98,,Surface,4,Image 1,1,3122,
128.496,,Surface,4,Image 1,1,3123,
134.016,,Surface,4,Image 1,1,3124,
130.988,,Surface,4,Image 1,1,3125,
139.008,,Surface,4,Image 1,1,3126,
137.04,,Surface,4,Image 1,1,3127,
132.99,,Surface,4,Image 1,1,3128,
129.978,,Surface,4,Image 1,1,3129,
136.984,,Surface,4,Image 1,1,3130,
140.509,,Surface,4,Image 1,1,3131,
130.056,,Surface,4,Image 1,1,3132,
126.488,,Surface,4,Image 1,1,3133,
126.512,,Surface,4,Image 1,1,3134,
131.05,,Surface,4,Image 1,1,3135,
139.996,,Surface,4,Image 1,1,3136,
134.96,,Surface,4,Image 1,1,3137,
136.96,,Surface,4,Image 1,1,3138,
124.99,,Surface,4,Image 1,1,3139,
135.975,,Surface,4,Image 1,1,3140,
143.004,,Surface,4,Image 1,1,3141,
135.052,,Surface,4,Image 1,1,3142,
137.048,,Surface,4,Image 1,1,3143,
139.996,,Surface,4,Image 1,1,3144,
136.968,,Surface,4,Image 1,1,3145,
135.968,,Surface,4,Image 1,1,3146,
137.976,,Surface,4,Image 1,1,3147,
134.942,,Surface,4,Image 1,1,3148,
134.496,,Surface,4,Image 1,1,3149,
132.016,,Surface,4,Image 1,1,3150,
141.006,,Surface,4,Image 1,1,3151,
138.976,,Surface,4,Image 1,1,3152,
133.992,,Surface,4,Image 1,1,3153,
135.056,,Surface,4,Image 1,1,3154,
137,,Surface,4,Image 1,1,3155,
135.008,,Surface,4,Image 1,1,3156,
132.008,,Surface,4,Image 1,1,3157,
140.96,,Surface,4,Image 1,1,3158,
130.032,,Surface,4,Image 1,1,3159,
135.032,,Surface,4,Image 1,1,3160,
136.986,,Surface,4,Image 1,1,3161,
132.532,,Surface,4,Image 1,1,3162,
132.968,,Surface,4,Image 1,1,3163,
133.056,,Surface,4,Image 1,1,3164,
133.984,,Surface,4,Image 1,1,3165,
141.96,,Surface,4,Image 1,1,3166,
133.984,,Surface,4,Image 1,1,3167,
137.044,,Surface,4,Image 1,1,3168,
129.041,,Surface,4,Image 1,1,3169,
135.048,,Surface,4,Image 1,1,3170,
135.968,,Surface,4,Image 1,1,3171,
136.982,,Surface,4,Image 1,1,3172,
129.04,,Surface,4,Image 1,1,3173,
135.504,,Surface,4,Image 1,1,3174,
136.034,,Surface,4,Image 1,1,3175,
141.988,,Surface,4,Image 1,1,3176,
136.018,,Surface,4,Image 1,1,3177,
136,,Surface,4,Image 1,1,3178,
127.946,,Surface,4,Image 1,1,3179,
134.04,,Surface,4,Image 1,1,3180,
134.03,,Surface,4,Image 1,1,3181,
139.044,,Surface,4,Image 1,1,3182,
131.008,,Surface,4,Image 1,1,3183,
142.504,,Surface,4,Image 1,1,3184,
141.976,,Surface,4,Image 1,1,3185,
132.54,,Surface,4,Image 1,1,3186,
134.016,,Surface,4,Image 1,1,3187,
131.984,,Surface,4,Image 1,1,3188,
135.96,,Surface,4,Image 1,1,3189,
133,,Surface,4,Image 1,1,3190,
137.04,,Surface,4,Image 1,1,3191,
129.048,,Surface,4,Image 1,1,3192,
138,,Surface,4,Image 1,1,3193,
134.029,,Surface,4,Image 1,1,3194,
125.952,,Surface,4,Image 1,1,3195,
130,,Surface,4,Image 1,1,3196,
132.972,,Surface,4,Image 1,1,3197,
135.008,,Surface,4,Image 1,1,3198,
135.968,,Surface,4,Image 1,1,3199,
136.04,,Surface,4,Image 1,1,3200,
133.05,,Surface,4,Image 1,1,3201,
137.016,,Surface,4,Image 1,1,3202,
133.96,,Surface,4,Image 1,1,3203,
132.964,,Surface,4,Image 1,1,3204,
139.016,,Surface,4,Image 1,1,3205,
132.936,,Surface,4,Image 1,1,3206,
135.972,,Surface,4,Image 1,1,3207,
135.98,,Surface,4,Image 1,1,3208,
127.016,,Surface,4,Image 1,1,3209,
129.04,,Surface,4,Image 1,1,3210,
139.02,,Surface,4,Image 1,1,3211,
132.04,,Surface,4,Image 1,1,3212,
143.98,,Surface,4,Image 1,1,3213,
132.984,,Surface,4,Image 1,1,3214,
138.98,,Surface,4,Image 1,1,3215,
139.044,,Surface,4,Image 1,1,3216,
128.496,,Surface,4,Image 1,1,3217,
136.484,,Surface,4,Image 1,1,3218,
132.502,,Surface,4,Image 1,1,3219,
130.048,,Surface,4,Image 1,1,3220,
137.04,,Surface,4,Image 1,1,3221,
138.994,,Surface,4,Image 1,1,3222,
134.508,,Surface,4,Image 1,1,3223,
135.496,,Surface,4,Image 1,1,3224,
137.024,,Surface,4,Image 1,1,3225,
