
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
22,,Surface,1,Image 1,1,3116,
125,,Surface,1,Image 1,1,3117,
35,,Surface,1,Image 1,1,3118,
132,,Surface,1,Image 1,1,3119,
92,,Surface,1,Image 1,1,3120,
75,,Surface,1,Image 1,1,3121,
80,,Surface,1,Image 1,1,3122,
104,,Surface,1,Image 1,1,3123,
37,,Surface,1,Image 1,1,3124,
63,,Surface,1,Image 1,1,3125,
154,,Surface,1,Image 1,1,3126,
151,,Surface,1,Image 1,1,3127,
27,,Surface,1,Image 1,1,3128,
76,,Surface,1,Image 1,1,3129,
52,,Surface,1,Image 1,1,3130,
191,,Surface,1,Image 1,1,3131,
88,,Surface,1,Image 1,1,3132,
103,,Surface,1,Image 1,1,3133,
53,,Surface,1,Image 1,1,3134,
118,,Surface,1,Image 1,1,3135,
79,,Surface,1,Image 1,1,3136,
39,,Surface,1,Image 1,1,3137,
37,,Surface,1,Image 1,1,3138,
100,,Surface,1,Image 1,1,3139,
101,,Surface,1,Image 1,1,3140,
57,,Surface,1,Image 1,1,3141,
82,,Surface,1,Image 1,1,3142,
85,,Surface,1,Image 1,1,3143,
215,,Surface,1,Image 1,1,3144,
94,,Surface,1,Image 1,1,3145,
73,,Surface,1,Image 1,1,3146,
77,,Surface,1,Image 1,1,3147,
65,,Surface,1,Image 1,1,3148,
170,,Surface,1,Image 1,1,3149,
142,,Surface,1,Image 1,1,3150,
183,,Surface,1,Image 1,1,3151,
45,,Surface,1,Image 1,1,3152,
159,,Surface,1,Image 1,1,3153,
104,,Surface,1,Image 1,1,3154,
55,,Surface,1,Image 1,1,3155,
69,,Surface,1,Image 1,1,3156,
59,,Surface,1,Image 1,1,3157,
129,,Surface,1,Image 1,1,3158,
109,,Surface,1,Image 1,1,3159,
74,,Surface,1,Image 1,1,3160,
68,,Surface,1,Image 1,1,3161,
74,,Surface,1,Image 1,1,3162,
57,,Surface,1,Image 1,1,3163,
76,,Surface,1,Image 1,1,3164,
100,,Surface,1,Image 1,1,3165,
65,,Surface,1,Image 1,1,3166,
45,,Surface,1,Image 1,1,3167,
65,,Surface,1,Image 1,1,3168,
54,,Surface,1,Image 1,1,3169,
72,,Surface,1,Image 1,1,3170,
245,,Surface,1,Image 1,1,3171,
71,,Surface,1,Image 1,1,3172,
56,,Surface,1,Image 1,1,3173,
149,,Surface,1,Image 1,1,3174,
46,,Surface,1,Image 1,1,3175,
161,,Surface,1,Image 1,1,3176,
148,,Surface,1,Image 1,1,3177,
107,,Surface,1,Image 1,1,3178,
19,,Surface,1,Image 1,1,3179,
90,,Surface,1,Image 1,1,3180,
65,,Surface,1,Image 1,1,3181,
40,,Surface,1,Image 1,1,3182,
55,,Surface,1,Image 1,1,3183,
167,,Surface,1,Image 1,1,3184,
176,,Surface,1,Image 1,1,3185,
62,,Surface,1,Image 1,1,3186,
38,,Surface,1,Image 1,1,3187,
77,,Surface,1,Image 1,1,3188,
25,,Surface,1,Image 1,1,3189,
92,,Surface,1,Image 1,1,3190,
167,,Surface,1,Image 1,1,3191,
36,,Surface,1,Image 1,1,3192,
60,,Surface,1,Image 1,1,3193,
63,,Surface,1,Image 1,1,3194,
59,,Surface,1,Image 1,1,3195,
60,,Surface,1,Image 1,1,3196,
57,,Surface,1,Image 1,1,3197,
117,,Surface,1,Image 1,1,3198,
128,,Surface,1,Image 1,1,3199,
23,,Surface,1,Image 1,1,3200,
148,,Surface,1,Image 1,1,3201,
102,,Surface,1,Image 1,1,3202,
87,,Surface,1,Image 1,1,3203,
77,,Surface,1,Image 1,1,3204,
189,,Surface,1,Image 1,1,3205,
89,,Surface,1,Image 1,1,3206,
158,,Surface,1,Image 1,1,3207,
119,,Surface,1,Image 1,1,3208,
74,,Surface,1,Image 1,1,3209,
74,,Surface,1,Image 1,1,3210,
233,,Surface,1,Image 1,1,3211,
98,,Surface,1,Image 1,1,3212,
114,,Surface,1,Image 1,1,3213,
94,,Surface,1,Image 1,1,3214,
62,,Surface,1,Image 1,1,3215,
72,,Surface,1,Image 1,1,3216,
64,,Surface,1,Image 1,1,3217,
236,,Surface,1,Image 1,1,3218,
59,,Surface,1,Image 1,1,3219,
61,,Surface,1,Image 1,1,3220,
61,,Surface,1,Image 1,1,3221,
76,,Surface,1,Image 1,1,3222,
168,,Surface,1,Image 1,1,3223,
33,,Surface,1,Image 1,1,3224,
195,,Surface,1,Image 1,1,3225,
