
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
149.041,,Surface,5,Image 1,1,3053,
122.163,,Surface,5,Image 1,1,3054,
129.735,,Surface,5,Image 1,1,3055,
119.071,,Surface,5,Image 1,1,3056,
122.481,,Surface,5,Image 1,1,3057,
126.795,,Surface,5,Image 1,1,3058,
131.221,,Surface,5,Image 1,1,3059,
115.083,,Surface,5,Image 1,1,3060,
121.061,,Surface,5,Image 1,1,3061,
131.84,,Surface,5,Image 1,1,3062,
118.558,,Surface,5,Image 1,1,3063,
119.355,,Surface,5,Image 1,1,3064,
134.122,,Surface,5,Image 1,1,3065,
141.003,,Surface,5,Image 1,1,3066,
118.399,,Surface,5,Image 1,1,3067,
115.039,,Surface,5,Image 1,1,3068,
121.852,,Surface,5,Image 1,1,3069,
118.449,,Surface,5,Image 1,1,3070,
126.297,,Surface,5,Image 1,1,3071,
126.2,,Surface,5,Image 1,1,3072,
121.11,,Surface,5,Image 1,1,3073,
121.156,,Surface,5,Image 1,1,3074,
135.261,,Surface,5,Image 1,1,3075,
127.135,,Surface,5,Image 1,1,3076,
124.523,,Surface,5,Image 1,1,3077,
124.604,,Surface,5,Image 1,1,3078,
148.202,,Surface,5,Image 1,1,3079,
115.565,,Surface,5,Image 1,1,3080,
118.696,,Surface,5,Image 1,1,3081,
126.583,,Surface,5,Image 1,1,3082,
114.721,,Surface,5,Image 1,1,3083,
135.307,,Surface,5,Image 1,1,3084,
148.654,,Surface,5,Image 1,1,3085,
131.207,,Surface,5,Image 1,1,3086,
117.692,,Surface,5,Image 1,1,3087,
126.75,,Surface,5,Image 1,1,3088,
122.622,,Surface,5,Image 1,1,3089,
129.789,,Surface,5,Image 1,1,3090,
116.912,,Surface,5,Image 1,1,3091,
114.622,,Surface,5,Image 1,1,3092,
129.768,,Surface,5,Image 1,1,3093,
120.755,,Surface,5,Image 1,1,3094,
125.333,,Surface,5,Image 1,1,3095,
128.215,,Surface,5,Image 1,1,3096,
117.56,,Surface,5,Image 1,1,3097,
118.325,,Surface,5,Image 1,1,3098,
125.828,,Surface,5,Image 1,1,3099,
121.703,,Surface,5,Image 1,1,3100,
121.623,,Surface,5,Image 1,1,3101,
132.534,,Surface,5,Image 1,1,3102,
116.87,,Surface,5,Image 1,1,3103,
119.683,,Surface,5,Image 1,1,3104,
117.921,,Surface,5,Image 1,1,3105,
123.566,,Surface,5,Image 1,1,3106,
117.905,,Surface,5,Image 1,1,3107,
117.423,,Surface,5,Image 1,1,3108,
124.902,,Surface,5,Image 1,1,3109,
116.763,,Surface,5,Image 1,1,3110,
121.35,,Surface,5,Image 1,1,3111,
117.996,,Surface,5,Image 1,1,3112,
122.208,,Surface,5,Image 1,1,3113,
118.37,,Surface,5,Image 1,1,3114,
115.513,,Surface,5,Image 1,1,3115,
120.368,,Surface,5,Image 1,1,3116,
113.148,,Surface,5,Image 1,1,3117,
125.126,,Surface,5,Image 1,1,3118,
131.366,,Surface,5,Image 1,1,3119,
123.494,,Surface,5,Image 1,1,3120,
117.987,,Surface,5,Image 1,1,3121,
117.487,,Surface,5,Image 1,1,3122,
126.844,,Surface,5,Image 1,1,3123,
120.719,,Surface,5,Image 1,1,3124,
125.329,,Surface,5,Image 1,1,3125,
116.602,,Surface,5,Image 1,1,3126,
118.661,,Surface,5,Image 1,1,3127,
121.185,,Surface,5,Image 1,1,3128,
124.765,,Surface,5,Image 1,1,3129,
118.854,,Surface,5,Image 1,1,3130,
114.627,,Surface,5,Image 1,1,3131,
125.552,,Surface,5,Image 1,1,3132,
126.977,,Surface,5,Image 1,1,3133,
128.404,,Surface,5,Image 1,1,3134,
124.386,,Surface,5,Image 1,1,3135,
116.402,,Surface,5,Image 1,1,3136,
120.759,,Surface,5,Image 1,1,3137,
119.066,,Surface,5,Image 1,1,3138,
130.301,,Surface,5,Image 1,1,3139,
118,,Surface,5,Image 1,1,3140,
113.381,,Surface,5,Image 1,1,3141,
119.263,,Surface,5,Image 1,1,3142,
118.64,,Surface,5,Image 1,1,3143,
114.675,,Surface,5,Image 1,1,3144,
118.471,,Surface,5,Image 1,1,3145,
118.003,,Surface,5,Image 1,1,3146,
118.706,,Surface,5,Image 1,1,3147,
120.369,,Surface,5,Image 1,1,3148,
120.544,,Surface,5,Image 1,1,3149,
122.517,,Surface,5,Image 1,1,3150,
113.78,,Surface,5,Image 1,1,3151,
115.678,,Surface,5,Image 1,1,3152,
118.609,,Surface,5,Image 1,1,3153,
119.931,,Surface,5,Image 1,1,3154,
117.423,,Surface,5,Image 1,1,3155,
120.211,,Surface,5,Image 1,1,3156,
123.067,,Surface,5,Image 1,1,3157,
114.136,,Surface,5,Image 1,1,3158,
124.438,,Surface,5,Image 1,1,3159,
119.261,,Surface,5,Image 1,1,3160,
116.718,,Surface,5,Image 1,1,3161,
121.9,,Surface,5,Image 1,1,3162,
121.893,,Surface,5,Image 1,1,3163,
121.499,,Surface,5,Image 1,1,3164,
121.261,,Surface,5,Image 1,1,3165,
114.72,,Surface,5,Image 1,1,3166,
121.886,,Surface,5,Image 1,1,3167,
117.553,,Surface,5,Image 1,1,3168,
126.38,,Surface,5,Image 1,1,3169,
120.423,,Surface,5,Image 1,1,3170,
117.533,,Surface,5,Image 1,1,3171,
117.875,,Surface,5,Image 1,1,3172,
125.153,,Surface,5,Image 1,1,3173,
118.684,,Surface,5,Image 1,1,3174,
119.494,,Surface,5,Image 1,1,3175,
113.304,,Surface,5,Image 1,1,3176,
120.394,,Surface,5,Image 1,1,3177,
119.423,,Surface,5,Image 1,1,3178,
127.761,,Surface,5,Image 1,1,3179,
123.653,,Surface,5,Image 1,1,3180,
121.211,,Surface,5,Image 1,1,3181,
117.241,,Surface,5,Image 1,1,3182,
123.342,,Surface,5,Image 1,1,3183,
112.345,,Surface,5,Image 1,1,3184,
113.366,,Surface,5,Image 1,1,3185,
123.021,,Surface,5,Image 1,1,3186,
122.735,,Surface,5,Image 1,1,3187,
122.498,,Surface,5,Image 1,1,3188,
119.462,,Surface,5,Image 1,1,3189,
122.474,,Surface,5,Image 1,1,3190,
119.405,,Surface,5,Image 1,1,3191,
126.505,,Surface,5,Image 1,1,3192,
118.406,,Surface,5,Image 1,1,3193,
121.22,,Surface,5,Image 1,1,3194,
129.3,,Surface,5,Image 1,1,3195,
124.652,,Surface,5,Image 1,1,3196,
122.325,,Surface,5,Image 1,1,3197,
119.764,,Surface,5,Image 1,1,3198,
118.694,,Surface,5,Image 1,1,3199,
119.08,,Surface,5,Image 1,1,3200,
122.171,,Surface,5,Image 1,1,3201,
117.089,,Surface,5,Image 1,1,3202,
120.573,,Surface,5,Image 1,1,3203,
123.94,,Surface,5,Image 1,1,3204,
115.48,,Surface,5,Image 1,1,3205,
121.736,,Surface,5,Image 1,1,3206,
119.833,,Surface,5,Image 1,1,3207,
118.052,,Surface,5,Image 1,1,3208,
126.303,,Surface,5,Image 1,1,3209,
128.685,,Surface,5,Image 1,1,3210,
115.88,,Surface,5,Image 1,1,3211,
123.038,,Surface,5,Image 1,1,3212,
112.033,,Surface,5,Image 1,1,3213,
121.367,,Surface,5,Image 1,1,3214,
115.413,,Surface,5,Image 1,1,3215,
115.859,,Surface,5,Image 1,1,3216,
125.618,,Surface,5,Image 1,1,3217,
117.474,,Surface,5,Image 1,1,3218,
120.113,,Surface,5,Image 1,1,3219,
124.71,,Surface,5,Image 1,1,3220,
117.956,,Surface,5,Image 1,1,3221,
115.763,,Surface,5,Image 1,1,3222,
120.118,,Surface,5,Image 1,1,3223,
119.066,,Surface,5,Image 1,1,3224,
118.683,,Surface,5,Image 1,1,3225,
