
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
13,,Surface,1,Image 1,1,3116,
17,,Surface,1,Image 1,1,3117,
22,,Surface,1,Image 1,1,3118,
17,,Surface,1,Image 1,1,3119,
16,,Surface,1,Image 1,1,3120,
18,,Surface,1,Image 1,1,3121,
15,,Surface,1,Image 1,1,3122,
17,,Surface,1,Image 1,1,3123,
16,,Surface,1,Image 1,1,3124,
21,,Surface,1,Image 1,1,3125,
10,,Surface,1,Image 1,1,3126,
17,,Surface,1,Image 1,1,3127,
16,,Surface,1,Image 1,1,3128,
9,,Surface,1,Image 1,1,3129,
13,,Surface,1,Image 1,1,3130,
17,,Surface,1,Image 1,1,3131,
15,,Surface,1,Image 1,1,3132,
25,,Surface,1,Image 1,1,3133,
27,,Surface,1,Image 1,1,3134,
10,,Surface,1,Image 1,1,3135,
12,,Surface,1,Image 1,1,3136,
19,,Surface,1,Image 1,1,3137,
18,,Surface,1,Image 1,1,3138,
18,,Surface,1,Image 1,1,3139,
17,,Surface,1,Image 1,1,3140,
20,,Surface,1,Image 1,1,3141,
12,,Surface,1,Image 1,1,3142,
10,,Surface,1,Image 1,1,3143,
15,,Surface,1,Image 1,1,3144,
11,,Surface,1,Image 1,1,3145,
17,,Surface,1,Image 1,1,3146,
16,,Surface,1,Image 1,1,3147,
18,,Surface,1,Image 1,1,3148,
14,,Surface,1,Image 1,1,3149,
17,,Surface,1,Image 1,1,3150,
11,,Surface,1,Image 1,1,3151,
15,,Surface,1,Image 1,1,3152,
23,,Surface,1,Image 1,1,3153,
15,,Surface,1,Image 1,1,3154,
22,,Surface,1,Image 1,1,3155,
18,,Surface,1,Image 1,1,3156,
14,,Surface,1,Image 1,1,3157,
16,,Surface,1,Image 1,1,3158,
12,,Surface,1,Image 1,1,3159,
20,,Surface,1,Image 1,1,3160,
23,,Surface,1,Image 1,1,3161,
17,,Surface,1,Image 1,1,3162,
13,,Surface,1,Image 1,1,3163,
15,,Surface,1,Image 1,1,3164,
14,,Surface,1,Image 1,1,3165,
15,,Surface,1,Image 1,1,3166,
13,,Surface,1,Image 1,1,3167,
15,,Surface,1,Image 1,1,3168,
25,,Surface,1,Image 1,1,3169,
15,,Surface,1,Image 1,1,3170,
21,,Surface,1,Image 1,1,3171,
15,,Surface,1,Image 1,1,3172,
11,,Surface,1,Image 1,1,3173,
21,,Surface,1,Image 1,1,3174,
9,,Surface,1,Image 1,1,3175,
7,,Surface,1,Image 1,1,3176,
17,,Surface,1,Image 1,1,3177,
17,,Surface,1,Image 1,1,3178,
17,,Surface,1,Image 1,1,3179,
18,,Surface,1,Image 1,1,3180,
19,,Surface,1,Image 1,1,3181,
15,,Surface,1,Image 1,1,3182,
15,,Surface,1,Image 1,1,3183,
17,,Surface,1,Image 1,1,3184,
13,,Surface,1,Image 1,1,3185,
17,,Surface,1,Image 1,1,3186,
20,,Surface,1,Image 1,1,3187,
14,,Surface,1,Image 1,1,3188,
14,,Surface,1,Image 1,1,3189,
11,,Surface,1,Image 1,1,3190,
7,,Surface,1,Image 1,1,3191,
17,,Surface,1,Image 1,1,3192,
13,,Surface,1,Image 1,1,3193,
19,,Surface,1,Image 1,1,3194,
21,,Surface,1,Image 1,1,3195,
15,,Surface,1,Image 1,1,3196,
9,,Surface,1,Image 1,1,3197,
14,,Surface,1,Image 1,1,3198,
14,,Surface,1,Image 1,1,3199,
9,,Surface,1,Image 1,1,3200,
16,,Surface,1,Image 1,1,3201,
18,,Surface,1,Image 1,1,3202,
13,,Surface,1,Image 1,1,3203,
16,,Surface,1,Image 1,1,3204,
9,,Surface,1,Image 1,1,3205,
16,,Surface,1,Image 1,1,3206,
13,,Surface,1,Image 1,1,3207,
16,,Surface,1,Image 1,1,3208,
25,,Surface,1,Image 1,1,3209,
28,,Surface,1,Image 1,1,3210,
10,,Surface,1,Image 1,1,3211,
36,,Surface,1,Image 1,1,3212,
18,,Surface,1,Image 1,1,3213,
10,,Surface,1,Image 1,1,3214,
12,,Surface,1,Image 1,1,3215,
18,,Surface,1,Image 1,1,3216,
3,,Surface,1,Image 1,1,3217,
14,,Surface,1,Image 1,1,3218,
17,,Surface,1,Image 1,1,3219,
20,,Surface,1,Image 1,1,3220,
14,,Surface,1,Image 1,1,3221,
19,,Surface,1,Image 1,1,3222,
13,,Surface,1,Image 1,1,3223,
23,,Surface,1,Image 1,1,3224,
16,,Surface,1,Image 1,1,3225,
