
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
49850.8,36559.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3083,
50246.4,36162.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3084,
50090.1,36319.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3085,
49933.6,36481.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3086,
50480.3,35934.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3087,
50334.5,36008.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3088,
50294.9,36086.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3089,
50347.8,36007.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3090,
50402.5,35949.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3091,
50108.7,36248.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3092,
50457.6,35898.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3093,
50443.6,35922.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3094,
50252.5,36122,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3095,
49877.2,36494,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3096,
49847.5,36529.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3097,
49888.2,36481,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3098,
50350.1,36030.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3099,
50145.1,36169.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3100,
49820.5,36489.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3101,
49967.9,36347.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3102,
50175.8,36136.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3103,
49843,36495.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3104,
50080.7,36243,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3105,
50107.3,36220.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3106,
49852.5,36469.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3107,
50033.2,36295,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3108,
50429.7,35904.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3109,
49985.5,36344.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3110,
50001.5,36327.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3111,
50024.2,36307.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3112,
50325.5,36021.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3113,
50369.4,35961.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3114,
50140.7,36195.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3115,
49853.5,36494.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3116,
49969.1,36303.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3117,
50379.7,35901.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3118,
49856.4,36418,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3119,
50099.1,36186.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3120,
50081.7,36196.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3121,
50190,36101.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3122,
49978.5,36303.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3123,
49919.8,36372.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3124,
50136.8,36149.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3125,
50108.6,36187,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3126,
50008.4,36293.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3127,
50209.3,36100.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3128,
49989.8,36316.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3129,
50384.3,35924.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3130,
50291,36014.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3131,
49833.3,36475.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3132,
49876.1,36362.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3133,
50356.5,35879.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3134,
50347.8,35902.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3135,
50080.5,36174.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3136,
49868.4,36374.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3137,
50049.2,36206.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3138,
50357.1,35898.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3139,
49882.1,36369.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3140,
50158.4,36094.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3141,
49848.6,36409.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3142,
50099.6,36174.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3143,
50191.9,36074.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3144,
50046.7,36248.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3145,
49893.7,36376.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3146,
49845,36366.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3147,
50022.2,36231.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3148,
49853.4,36357.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3149,
49909.3,36303.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3150,
50154.7,36061.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3151,
49997.5,36229.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3152,
49827.8,36387.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3153,
50136.1,36087.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3154,
50182.8,36040.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3155,
50055.7,36167.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3156,
50249.5,36059.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3157,
49827.8,36395.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3158,
49890.6,36343.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3159,
49979,36251.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3160,
49814.3,36410.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3161,
49989.7,36248.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3162,
49974.4,36272.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3163,
50169,36023.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3164,
50050.5,36140.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3165,
50009.5,36164.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3166,
49955.8,36248.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3167,
50130.8,36053.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3168,
50282.3,35917.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3169,
49872.7,36319.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3170,
49885.6,36305.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3171,
49899.9,36297.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3172,
50229.8,36004.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3173,
50048.6,36087.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3174,
50123.2,36019.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3175,
49863.6,36280.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3176,
49816.5,36333.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3177,
49945.5,36207.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3178,
50260.8,35913.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3179,
49956.6,36202.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3180,
50217.1,35956.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3181,
49983.4,36184.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3182,
50198.2,36012.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3183,
50150.1,36015.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3184,
49937,36229.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3185,
49851.3,36255.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3186,
49895.1,36218.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3187,
50002,36116.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3188,
50011.5,36123.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3189,
50111.6,36007.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3190,
49985,36151.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3191,
50236.1,35924.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3192,
49852.1,36280.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3193,
50149.6,35994,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3194,
50120.9,35955.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3195,
50190.7,35923.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3196,
50163.3,35947.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3197,
50089.4,35989.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3198,
49973.1,36108.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3199,
49964,36117.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3200,
50061.2,36021.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3201,
50083.5,35996,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3202,
50092.1,36002.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3203,
49968.2,36131.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3204,
49912.9,36188.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3205,
49980.6,36120.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3206,
49843.5,36255.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3207,
49991.2,36114.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3208,
49957.4,36038.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3209,
50068.9,35926.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3210,
50025,35974.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3211,
49876.5,36124.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3212,
50026.1,35985.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3213,
49997.3,36024.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3214,
49885.8,36148.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3215,
50061.2,35978.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3216,
50109.4,35939.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3217,
50102.5,35938.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3218,
50141,35900.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3219,
50152.7,35898.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3220,
50055.8,35999,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3221,
49888,36175.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3222,
49855.2,36200.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3223,
49847.9,36210.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3224,
49896.6,36167.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3225,
