
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
19,,Surface,2,Image 1,1,3116,
218,,Surface,2,Image 1,1,3117,
72,,Surface,2,Image 1,1,3118,
169,,Surface,2,Image 1,1,3119,
129,,Surface,2,Image 1,1,3120,
172,,Surface,2,Image 1,1,3121,
55,,Surface,2,Image 1,1,3122,
199,,Surface,2,Image 1,1,3123,
47,,Surface,2,Image 1,1,3124,
101,,Surface,2,Image 1,1,3125,
255,,Surface,2,Image 1,1,3126,
251,,Surface,2,Image 1,1,3127,
22,,Surface,2,Image 1,1,3128,
194,,Surface,2,Image 1,1,3129,
110,,Surface,2,Image 1,1,3130,
182,,Surface,2,Image 1,1,3131,
154,,Surface,2,Image 1,1,3132,
169,,Surface,2,Image 1,1,3133,
103,,Surface,2,Image 1,1,3134,
229,,Surface,2,Image 1,1,3135,
124,,Surface,2,Image 1,1,3136,
78,,Surface,2,Image 1,1,3137,
63,,Surface,2,Image 1,1,3138,
214,,Surface,2,Image 1,1,3139,
84,,Surface,2,Image 1,1,3140,
42,,Surface,2,Image 1,1,3141,
37,,Surface,2,Image 1,1,3142,
123,,Surface,2,Image 1,1,3143,
165,,Surface,2,Image 1,1,3144,
122,,Surface,2,Image 1,1,3145,
108,,Surface,2,Image 1,1,3146,
70,,Surface,2,Image 1,1,3147,
90,,Surface,2,Image 1,1,3148,
104,,Surface,2,Image 1,1,3149,
218,,Surface,2,Image 1,1,3150,
71,,Surface,2,Image 1,1,3151,
72,,Surface,2,Image 1,1,3152,
223,,Surface,2,Image 1,1,3153,
172,,Surface,2,Image 1,1,3154,
115,,Surface,2,Image 1,1,3155,
95,,Surface,2,Image 1,1,3156,
113,,Surface,2,Image 1,1,3157,
64,,Surface,2,Image 1,1,3158,
185,,Surface,2,Image 1,1,3159,
132,,Surface,2,Image 1,1,3160,
57,,Surface,2,Image 1,1,3161,
89,,Surface,2,Image 1,1,3162,
107,,Surface,2,Image 1,1,3163,
106,,Surface,2,Image 1,1,3164,
225,,Surface,2,Image 1,1,3165,
78,,Surface,2,Image 1,1,3166,
98,,Surface,2,Image 1,1,3167,
70,,Surface,2,Image 1,1,3168,
63,,Surface,2,Image 1,1,3169,
123,,Surface,2,Image 1,1,3170,
116,,Surface,2,Image 1,1,3171,
65,,Surface,2,Image 1,1,3172,
78,,Surface,2,Image 1,1,3173,
72,,Surface,2,Image 1,1,3174,
35,,Surface,2,Image 1,1,3175,
124,,Surface,2,Image 1,1,3176,
46,,Surface,2,Image 1,1,3177,
110,,Surface,2,Image 1,1,3178,
57,,Surface,2,Image 1,1,3179,
112,,Surface,2,Image 1,1,3180,
60,,Surface,2,Image 1,1,3181,
64,,Surface,2,Image 1,1,3182,
124,,Surface,2,Image 1,1,3183,
85,,Surface,2,Image 1,1,3184,
79,,Surface,2,Image 1,1,3185,
69,,Surface,2,Image 1,1,3186,
94,,Surface,2,Image 1,1,3187,
154,,Surface,2,Image 1,1,3188,
37,,Surface,2,Image 1,1,3189,
153,,Surface,2,Image 1,1,3190,
75,,Surface,2,Image 1,1,3191,
97,,Surface,2,Image 1,1,3192,
58,,Surface,2,Image 1,1,3193,
75,,Surface,2,Image 1,1,3194,
81,,Surface,2,Image 1,1,3195,
66,,Surface,2,Image 1,1,3196,
59,,Surface,2,Image 1,1,3197,
161,,Surface,2,Image 1,1,3198,
195,,Surface,2,Image 1,1,3199,
49,,Surface,2,Image 1,1,3200,
255,,Surface,2,Image 1,1,3201,
126,,Surface,2,Image 1,1,3202,
171,,Surface,2,Image 1,1,3203,
58,,Surface,2,Image 1,1,3204,
100,,Surface,2,Image 1,1,3205,
148,,Surface,2,Image 1,1,3206,
70,,Surface,2,Image 1,1,3207,
201,,Surface,2,Image 1,1,3208,
137,,Surface,2,Image 1,1,3209,
130,,Surface,2,Image 1,1,3210,
63,,Surface,2,Image 1,1,3211,
44,,Surface,2,Image 1,1,3212,
64,,Surface,2,Image 1,1,3213,
153,,Surface,2,Image 1,1,3214,
24,,Surface,2,Image 1,1,3215,
46,,Surface,2,Image 1,1,3216,
73,,Surface,2,Image 1,1,3217,
140,,Surface,2,Image 1,1,3218,
75,,Surface,2,Image 1,1,3219,
80,,Surface,2,Image 1,1,3220,
83,,Surface,2,Image 1,1,3221,
79,,Surface,2,Image 1,1,3222,
54,,Surface,2,Image 1,1,3223,
56,,Surface,2,Image 1,1,3224,
80,,Surface,2,Image 1,1,3225,
