
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,ID,
-0.402292,-0.915511,-9.61101e-12,um,Surface,Ellipsoid Axis B,1,3061,
-0.295263,0.955416,-4.18512e-12,um,Surface,Ellipsoid Axis B,1,3062,
0.718833,-0.695183,1.60508e-11,um,Surface,Ellipsoid Axis B,1,3063,
0.000509546,-1,-3.10922e-12,um,Surface,Ellipsoid Axis B,1,3064,
0.286078,0.958206,-5.27956e-13,um,Surface,Ellipsoid Axis B,1,3065,
-0.760967,0.648791,-6.77389e-13,um,Surface,Ellipsoid Axis B,1,3066,
0.884645,0.466264,2.21716e-12,um,Surface,Ellipsoid Axis B,1,3067,
-0.983145,0.182827,5.38148e-12,um,Surface,Ellipsoid Axis B,1,3068,
-0.289137,-0.957288,-2.9571e-12,um,Surface,Ellipsoid Axis B,1,3069,
-0.678728,-0.73439,3.00663e-11,um,Surface,Ellipsoid Axis B,1,3070,
0.995725,0.0923664,2.16337e-11,um,Surface,Ellipsoid Axis B,1,3071,
0.48221,0.876056,-1.4812e-12,um,Surface,Ellipsoid Axis B,1,3072,
0.583183,0.812341,1.72998e-12,um,Surface,Ellipsoid Axis B,1,3073,
0.360002,-0.932951,4.59361e-12,um,Surface,Ellipsoid Axis B,1,3074,
0.724002,-0.689798,8.82567e-13,um,Surface,Ellipsoid Axis B,1,3075,
0.675088,-0.737737,3.4679e-12,um,Surface,Ellipsoid Axis B,1,3076,
-0.601341,-0.798992,-1.93774e-11,um,Surface,Ellipsoid Axis B,1,3077,
-0.487865,-0.872919,-3.6754e-12,um,Surface,Ellipsoid Axis B,1,3078,
-0.368787,-0.929514,-9.07762e-12,um,Surface,Ellipsoid Axis B,1,3079,
0.267163,0.963651,2.46284e-12,um,Surface,Ellipsoid Axis B,1,3080,
0.845779,-0.533533,-6.85953e-13,um,Surface,Ellipsoid Axis B,1,3081,
0.46166,0.887057,5.895e-12,um,Surface,Ellipsoid Axis B,1,3082,
0.628896,-0.777489,1.75874e-12,um,Surface,Ellipsoid Axis B,1,3083,
0.968081,-0.250638,-7.07952e-12,um,Surface,Ellipsoid Axis B,1,3084,
0.754287,-0.656545,-4.18451e-13,um,Surface,Ellipsoid Axis B,1,3085,
0.973874,-0.227087,2.76956e-11,um,Surface,Ellipsoid Axis B,1,3086,
0.245762,0.96933,-1.12018e-12,um,Surface,Ellipsoid Axis B,1,3087,
-0.162065,-0.98678,1.34176e-11,um,Surface,Ellipsoid Axis B,1,3088,
0.984229,-0.1769,6.80942e-13,um,Surface,Ellipsoid Axis B,1,3089,
-0.0403047,-0.999187,-2.49222e-12,um,Surface,Ellipsoid Axis B,1,3090,
0.487033,-0.873383,1.54143e-12,um,Surface,Ellipsoid Axis B,1,3091,
-0.988113,0.153728,-1.95982e-12,um,Surface,Ellipsoid Axis B,1,3092,
6.80018e-06,1,0,um,Surface,Ellipsoid Axis B,1,3093,
0.0935729,-0.995612,5.99182e-11,um,Surface,Ellipsoid Axis B,1,3094,
0.754204,-0.656641,-6.02762e-12,um,Surface,Ellipsoid Axis B,1,3095,
-0.937183,-0.348838,1.42118e-11,um,Surface,Ellipsoid Axis B,1,3096,
-0.0775607,-0.996988,-1.2894e-12,um,Surface,Ellipsoid Axis B,1,3097,
0.0510697,0.998695,2.7749e-12,um,Surface,Ellipsoid Axis B,1,3098,
-0.0603739,-0.998176,-1.6219e-11,um,Surface,Ellipsoid Axis B,1,3099,
-0.4744,0.880309,-1.97477e-11,um,Surface,Ellipsoid Axis B,1,3100,
-0.999773,0.021325,-5.58374e-12,um,Surface,Ellipsoid Axis B,1,3101,
0.302277,-0.95322,1.12201e-11,um,Surface,Ellipsoid Axis B,1,3102,
0.23352,0.972352,-7.5791e-13,um,Surface,Ellipsoid Axis B,1,3103,
0.85081,-0.525474,1.27438e-12,um,Surface,Ellipsoid Axis B,1,3104,
0.865721,-0.500527,-2.28063e-12,um,Surface,Ellipsoid Axis B,1,3105,
0.990999,-0.133872,3.93057e-12,um,Surface,Ellipsoid Axis B,1,3106,
0.840152,-0.542351,-4.53842e-12,um,Surface,Ellipsoid Axis B,1,3107,
0.320966,0.947091,1.25821e-12,um,Surface,Ellipsoid Axis B,1,3108,
0.655738,-0.754988,-2.75173e-11,um,Surface,Ellipsoid Axis B,1,3109,
-0.174999,-0.984569,-3.37347e-12,um,Surface,Ellipsoid Axis B,1,3110,
0.167535,0.985866,1.25707e-12,um,Surface,Ellipsoid Axis B,1,3111,
0.663771,-0.747936,2.96515e-12,um,Surface,Ellipsoid Axis B,1,3112,
0.213179,-0.977013,7.03516e-12,um,Surface,Ellipsoid Axis B,1,3113,
0.707208,0.707005,8.05305e-12,um,Surface,Ellipsoid Axis B,1,3114,
0.187891,-0.98219,-9.95859e-12,um,Surface,Ellipsoid Axis B,1,3115,
0.788652,-0.61484,-8.15123e-12,um,Surface,Ellipsoid Axis B,1,3116,
-0.125339,-0.992114,-5.91203e-13,um,Surface,Ellipsoid Axis B,1,3117,
-0.657912,0.753095,8.74411e-13,um,Surface,Ellipsoid Axis B,1,3118,
-1,-3.83186e-06,2.22118e-12,um,Surface,Ellipsoid Axis B,1,3119,
0.721175,0.692753,-2.7559e-12,um,Surface,Ellipsoid Axis B,1,3120,
-0.606753,0.79489,0,um,Surface,Ellipsoid Axis B,1,3121,
0.890074,0.455815,8.58593e-13,um,Surface,Ellipsoid Axis B,1,3122,
-0.246342,-0.969183,-4.8249e-12,um,Surface,Ellipsoid Axis B,1,3123,
0.0519251,0.998651,6.85315e-13,um,Surface,Ellipsoid Axis B,1,3124,
0.871417,0.490544,1.78786e-11,um,Surface,Ellipsoid Axis B,1,3125,
0.347472,0.93769,1.55522e-12,um,Surface,Ellipsoid Axis B,1,3126,
0.094686,-0.995507,8.14337e-12,um,Surface,Ellipsoid Axis B,1,3127,
-0.996654,0.0817339,-4.69031e-11,um,Surface,Ellipsoid Axis B,1,3128,
0.605302,0.795996,5.05107e-12,um,Surface,Ellipsoid Axis B,1,3129,
-0.847095,-0.531441,-1.48466e-12,um,Surface,Ellipsoid Axis B,1,3130,
1.34228e-07,1,-3.50814e-19,um,Surface,Ellipsoid Axis B,1,3131,
-0.434314,0.900761,-8.16992e-12,um,Surface,Ellipsoid Axis B,1,3132,
0.0409215,-0.999162,-1.11188e-11,um,Surface,Ellipsoid Axis B,1,3133,
-3.18976e-07,1,0,um,Surface,Ellipsoid Axis B,1,3134,
-0.0865866,-0.996244,9.09497e-12,um,Surface,Ellipsoid Axis B,1,3135,
0.866664,-0.498892,-2.04036e-12,um,Surface,Ellipsoid Axis B,1,3136,
-0.975324,0.220779,-1.32052e-11,um,Surface,Ellipsoid Axis B,1,3137,
0.72451,-0.689264,2.70535e-12,um,Surface,Ellipsoid Axis B,1,3138,
0.997885,-0.0650021,4.16281e-12,um,Surface,Ellipsoid Axis B,1,3139,
0.691441,-0.722433,-3.82313e-12,um,Surface,Ellipsoid Axis B,1,3140,
-0.907647,-0.419734,-8.71253e-12,um,Surface,Ellipsoid Axis B,1,3141,
-0.905805,-0.423695,-2.05171e-11,um,Surface,Ellipsoid Axis B,1,3142,
-0.301089,-0.953596,7.3621e-12,um,Surface,Ellipsoid Axis B,1,3143,
0.815595,-0.578623,1.14403e-12,um,Surface,Ellipsoid Axis B,1,3144,
0.225744,-0.974187,7.74324e-13,um,Surface,Ellipsoid Axis B,1,3145,
0.999445,-0.0333073,3.52459e-12,um,Surface,Ellipsoid Axis B,1,3146,
0.939509,-0.342525,-2.11766e-11,um,Surface,Ellipsoid Axis B,1,3147,
-0.969422,-0.245401,8.29289e-13,um,Surface,Ellipsoid Axis B,1,3148,
-0.999917,0.0128834,6.55493e-12,um,Surface,Ellipsoid Axis B,1,3149,
0.471021,-0.882122,1.0453e-13,um,Surface,Ellipsoid Axis B,1,3150,
0.606788,-0.794864,-1.8926e-13,um,Surface,Ellipsoid Axis B,1,3151,
0.72904,-0.684471,-2.51229e-11,um,Surface,Ellipsoid Axis B,1,3152,
1,-2.49653e-06,4.86809e-12,um,Surface,Ellipsoid Axis B,1,3153,
0.884543,0.466458,8.49622e-12,um,Surface,Ellipsoid Axis B,1,3154,
0.498023,-0.867164,9.31615e-12,um,Surface,Ellipsoid Axis B,1,3155,
-0.60891,0.79324,-1.41847e-12,um,Surface,Ellipsoid Axis B,1,3156,
0.992061,0.125755,1.33766e-15,um,Surface,Ellipsoid Axis B,1,3157,
0.706721,0.707493,0,um,Surface,Ellipsoid Axis B,1,3158,
-0.961266,-0.275621,4.79601e-12,um,Surface,Ellipsoid Axis B,1,3159,
-0.527787,0.849377,-4.70164e-12,um,Surface,Ellipsoid Axis B,1,3160,
0.91021,-0.414148,0,um,Surface,Ellipsoid Axis B,1,3161,
0.816016,-0.57803,-1.13178e-11,um,Surface,Ellipsoid Axis B,1,3162,
0.685043,-0.728503,3.53595e-12,um,Surface,Ellipsoid Axis B,1,3163,
0.929933,-0.367729,-3.4228e-12,um,Surface,Ellipsoid Axis B,1,3164,
-0.377349,-0.926071,2.5816e-12,um,Surface,Ellipsoid Axis B,1,3165,
-0.458536,-0.888676,1.397e-11,um,Surface,Ellipsoid Axis B,1,3166,
-0.624738,-0.780835,5.62723e-12,um,Surface,Ellipsoid Axis B,1,3167,
0.995263,-0.0972178,-1.74179e-12,um,Surface,Ellipsoid Axis B,1,3168,
0.758015,0.652238,-2.75107e-12,um,Surface,Ellipsoid Axis B,1,3169,
0.661132,0.75027,-3.71902e-12,um,Surface,Ellipsoid Axis B,1,3170,
0.953143,-0.302519,-7.69334e-13,um,Surface,Ellipsoid Axis B,1,3171,
0.852669,-0.522452,-2.11371e-12,um,Surface,Ellipsoid Axis B,1,3172,
0.714446,-0.699691,-2.23937e-12,um,Surface,Ellipsoid Axis B,1,3173,
0.0737901,0.997274,4.46226e-12,um,Surface,Ellipsoid Axis B,1,3174,
-0.103288,0.994652,-1.323e-11,um,Surface,Ellipsoid Axis B,1,3175,
0.27498,-0.96145,-1.94079e-11,um,Surface,Ellipsoid Axis B,1,3176,
0.370217,-0.928945,6.53155e-12,um,Surface,Ellipsoid Axis B,1,3177,
0.771677,-0.636015,-4.77969e-12,um,Surface,Ellipsoid Axis B,1,3178,
0.794079,-0.607814,2.94535e-12,um,Surface,Ellipsoid Axis B,1,3179,
-0.663866,-0.747852,9.43762e-12,um,Surface,Ellipsoid Axis B,1,3180,
-0.542229,0.840231,-8.35866e-13,um,Surface,Ellipsoid Axis B,1,3181,
-0.354452,-0.935074,1.37523e-12,um,Surface,Ellipsoid Axis B,1,3182,
0.910443,-0.413635,2.00075e-13,um,Surface,Ellipsoid Axis B,1,3183,
0.797605,-0.603181,-1.68547e-12,um,Surface,Ellipsoid Axis B,1,3184,
0.671696,0.740827,-4.45498e-12,um,Surface,Ellipsoid Axis B,1,3185,
-0.946655,0.322249,1.9008e-11,um,Surface,Ellipsoid Axis B,1,3186,
0.628293,0.777977,-1.28595e-11,um,Surface,Ellipsoid Axis B,1,3187,
0.530799,0.847497,9.93322e-12,um,Surface,Ellipsoid Axis B,1,3188,
-0.136942,-0.990579,-1.70055e-11,um,Surface,Ellipsoid Axis B,1,3189,
0.156122,-0.987738,1.18156e-11,um,Surface,Ellipsoid Axis B,1,3190,
-0.794896,-0.606745,-1.12879e-11,um,Surface,Ellipsoid Axis B,1,3191,
0.802054,-0.597252,-1.87078e-12,um,Surface,Ellipsoid Axis B,1,3192,
0.788772,-0.614686,4.35426e-11,um,Surface,Ellipsoid Axis B,1,3193,
-0.0576932,-0.998334,9.71582e-12,um,Surface,Ellipsoid Axis B,1,3194,
0.719641,-0.694347,-2.02363e-12,um,Surface,Ellipsoid Axis B,1,3195,
0.481236,-0.876591,4.88322e-14,um,Surface,Ellipsoid Axis B,1,3196,
0.0613462,-0.998117,2.51419e-12,um,Surface,Ellipsoid Axis B,1,3197,
0.0338798,-0.999426,1.70909e-12,um,Surface,Ellipsoid Axis B,1,3198,
-0.196957,-0.980412,-3.23118e-12,um,Surface,Ellipsoid Axis B,1,3199,
0.0598068,-0.99821,-9.2629e-13,um,Surface,Ellipsoid Axis B,1,3200,
0.260382,0.965506,-1.30763e-12,um,Surface,Ellipsoid Axis B,1,3201,
0.535694,0.844412,5.39551e-12,um,Surface,Ellipsoid Axis B,1,3202,
0.735871,-0.677122,-8.41033e-12,um,Surface,Ellipsoid Axis B,1,3203,
0.486697,0.873571,-3.43875e-12,um,Surface,Ellipsoid Axis B,1,3204,
-0.25513,-0.966907,2.59787e-11,um,Surface,Ellipsoid Axis B,1,3205,
0.168035,0.985781,-1.69614e-12,um,Surface,Ellipsoid Axis B,1,3206,
0.992694,-0.120663,-8.48893e-12,um,Surface,Ellipsoid Axis B,1,3207,
0.490686,-0.871337,-5.00895e-12,um,Surface,Ellipsoid Axis B,1,3208,
-0.501592,-0.865105,5.90613e-12,um,Surface,Ellipsoid Axis B,1,3209,
-0.252758,-0.96753,5.79227e-12,um,Surface,Ellipsoid Axis B,1,3210,
0.544807,0.838561,-1.90131e-12,um,Surface,Ellipsoid Axis B,1,3211,
0.870909,-0.491445,-4.54572e-12,um,Surface,Ellipsoid Axis B,1,3212,
-0.16868,0.985671,4.26966e-12,um,Surface,Ellipsoid Axis B,1,3213,
0.528491,-0.848939,-1.61825e-13,um,Surface,Ellipsoid Axis B,1,3214,
-0.157702,-0.987487,-2.81858e-12,um,Surface,Ellipsoid Axis B,1,3215,
0.068885,-0.997625,6.9982e-11,um,Surface,Ellipsoid Axis B,1,3216,
0.996213,-0.0869499,6.99787e-13,um,Surface,Ellipsoid Axis B,1,3217,
0.998623,-0.0524549,3.78889e-13,um,Surface,Ellipsoid Axis B,1,3218,
-0.677074,-0.735914,-7.67589e-12,um,Surface,Ellipsoid Axis B,1,3219,
-0.0157676,-0.999876,-1.70822e-12,um,Surface,Ellipsoid Axis B,1,3220,
-0.205685,0.978618,1.58277e-12,um,Surface,Ellipsoid Axis B,1,3221,
0.821924,0.569597,6.44249e-12,um,Surface,Ellipsoid Axis B,1,3222,
-0.260916,0.965361,2.4874e-12,um,Surface,Ellipsoid Axis B,1,3223,
-0.483454,0.87537,0,um,Surface,Ellipsoid Axis B,1,3224,
-0.552631,-0.833426,-1.37498e-11,um,Surface,Ellipsoid Axis B,1,3225,
