
Center of Image Mass Ch=3 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
49933.5,36481.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3086,
50479.9,35935.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3087,
50334.4,36008.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3088,
50294.2,36088,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3089,
50348.2,36007,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3090,
50402.1,35949.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3091,
50108.6,36248.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3092,
50457.7,35898.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3093,
50445.1,35923.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3094,
50252.2,36121.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3095,
49877.2,36495,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3096,
49848.4,36529.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3097,
49888.7,36481.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3098,
50352,36030.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3099,
50145.2,36169.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3100,
49820.5,36489.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3101,
49966.9,36347.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3102,
50175.4,36136.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3103,
49842.8,36495.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3104,
50080.9,36243.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3105,
50107.2,36220.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3106,
49852.6,36470.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3107,
50032.3,36294.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3108,
50430.4,35905.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3109,
49985.1,36344.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3110,
50001.5,36327.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3111,
50024.4,36308.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3112,
50324.4,36020.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3113,
50369.3,35961,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3114,
50140.6,36196.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3115,
49852.7,36494.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3116,
49968.9,36303.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3117,
50379,35901,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3118,
49856.1,36417.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3119,
50099,36187.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3120,
50081.7,36196.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3121,
50189.5,36100.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3122,
49978.4,36304.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3123,
49919,36372.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3124,
50137,36150,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3125,
50108.7,36186.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3126,
50008.4,36293,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3127,
50209.4,36099.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3128,
49988.6,36318,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3129,
50384.5,35924.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3130,
50291.9,36015.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3131,
49834.6,36476.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3132,
49874.2,36362.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3133,
50356.5,35879.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3134,
50348.2,35901.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3135,
50079.8,36173.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3136,
49868.9,36373.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3137,
50048.5,36205.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3138,
50356.1,35898.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3139,
49882.1,36369.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3140,
50158,36094.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3141,
49848.8,36409.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3142,
50100.6,36173,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3143,
50191.3,36074.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3144,
50049.3,36248.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3145,
49894,36376.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3146,
49845.1,36366.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3147,
50021,36240.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3148,
49853.6,36358.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3149,
49909.2,36304,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3150,
50154.3,36061.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3151,
49996.3,36228.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3152,
49827.9,36387.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3153,
50136.7,36087.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3154,
50183.7,36040.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3155,
50055.7,36167.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3156,
50253.4,36058.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3157,
49827.6,36395.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3158,
49890.2,36343,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3159,
49978.8,36252,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3160,
49814.1,36410.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3161,
49990.2,36248.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3162,
49973,36271.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3163,
50168.6,36022,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3164,
50050.9,36139,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3165,
50012,36163.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3166,
49950.2,36253.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3167,
50131.6,36053.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3168,
50282,35917.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3169,
49873.6,36319.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3170,
49885.6,36305.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3171,
49899.3,36296.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3172,
50229.5,36002.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3173,
50048.6,36088.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3174,
50125,36020.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3175,
49863.9,36281.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3176,
49816.7,36333.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3177,
49945.9,36207,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3178,
50260.7,35914.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3179,
49955.5,36203.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3180,
50218.3,35957.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3181,
49984.4,36183.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3182,
50198.5,36011.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3183,
50150,36016,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3184,
49937.4,36229.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3185,
49851.3,36255.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3186,
49894.5,36219.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3187,
50002,36116.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3188,
50006.8,36124.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3189,
50111.5,36007.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3190,
49983.3,36152.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3191,
50235,35925.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3192,
49852.2,36280.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3193,
50149.4,35994.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3194,
50120.4,35955.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3195,
50186.1,35925.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3196,
50165.9,35946.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3197,
50089.1,35990.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3198,
49975.1,36108.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3199,
49963.2,36117.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3200,
50060.2,36022.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3201,
50083.4,35995.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3202,
50091.4,36002.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3203,
49965.7,36133.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3204,
49913.7,36188.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3205,
49981.5,36120.5,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3206,
49843.4,36255,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3207,
49991,36114.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3208,
49957.4,36038.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3209,
50068.7,35926.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3210,
50024.7,35974.4,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3211,
49876.5,36124.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3212,
50025.7,35985.1,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3213,
49996.5,36023.8,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3214,
49886,36148,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3215,
50062,35978.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3216,
50109.4,35940.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3217,
50102.8,35938.9,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3218,
50140.8,35900.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3219,
50151.8,35898.3,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3220,
50055.7,35999,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3221,
49888,36175.2,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3222,
49855.4,36200.6,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3223,
49847.8,36210.7,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3224,
49895.7,36168,0.5,um,Surface,3,Center of Image Mass,Image 1,1,3225,
