
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
91,,Surface,4,Image 1,1,3116,
107,,Surface,4,Image 1,1,3117,
92,,Surface,4,Image 1,1,3118,
56,,Surface,4,Image 1,1,3119,
81,,Surface,4,Image 1,1,3120,
104,,Surface,4,Image 1,1,3121,
103,,Surface,4,Image 1,1,3122,
91,,Surface,4,Image 1,1,3123,
97,,Surface,4,Image 1,1,3124,
95,,Surface,4,Image 1,1,3125,
106,,Surface,4,Image 1,1,3126,
95,,Surface,4,Image 1,1,3127,
101,,Surface,4,Image 1,1,3128,
80,,Surface,4,Image 1,1,3129,
96,,Surface,4,Image 1,1,3130,
107,,Surface,4,Image 1,1,3131,
79,,Surface,4,Image 1,1,3132,
97,,Surface,4,Image 1,1,3133,
84,,Surface,4,Image 1,1,3134,
87,,Surface,4,Image 1,1,3135,
88,,Surface,4,Image 1,1,3136,
93,,Surface,4,Image 1,1,3137,
88,,Surface,4,Image 1,1,3138,
83,,Surface,4,Image 1,1,3139,
100,,Surface,4,Image 1,1,3140,
88,,Surface,4,Image 1,1,3141,
82,,Surface,4,Image 1,1,3142,
88,,Surface,4,Image 1,1,3143,
106,,Surface,4,Image 1,1,3144,
71,,Surface,4,Image 1,1,3145,
97,,Surface,4,Image 1,1,3146,
102,,Surface,4,Image 1,1,3147,
64,,Surface,4,Image 1,1,3148,
97,,Surface,4,Image 1,1,3149,
94,,Surface,4,Image 1,1,3150,
99,,Surface,4,Image 1,1,3151,
89,,Surface,4,Image 1,1,3152,
95,,Surface,4,Image 1,1,3153,
95,,Surface,4,Image 1,1,3154,
103,,Surface,4,Image 1,1,3155,
95,,Surface,4,Image 1,1,3156,
58,,Surface,4,Image 1,1,3157,
107,,Surface,4,Image 1,1,3158,
86,,Surface,4,Image 1,1,3159,
89,,Surface,4,Image 1,1,3160,
102,,Surface,4,Image 1,1,3161,
69,,Surface,4,Image 1,1,3162,
64,,Surface,4,Image 1,1,3163,
89,,Surface,4,Image 1,1,3164,
71,,Surface,4,Image 1,1,3165,
93,,Surface,4,Image 1,1,3166,
63,,Surface,4,Image 1,1,3167,
88,,Surface,4,Image 1,1,3168,
76,,Surface,4,Image 1,1,3169,
102,,Surface,4,Image 1,1,3170,
107,,Surface,4,Image 1,1,3171,
92,,Surface,4,Image 1,1,3172,
64,,Surface,4,Image 1,1,3173,
115,,Surface,4,Image 1,1,3174,
95,,Surface,4,Image 1,1,3175,
105,,Surface,4,Image 1,1,3176,
94,,Surface,4,Image 1,1,3177,
90,,Surface,4,Image 1,1,3178,
69,,Surface,4,Image 1,1,3179,
56,,Surface,4,Image 1,1,3180,
64,,Surface,4,Image 1,1,3181,
87,,Surface,4,Image 1,1,3182,
59,,Surface,4,Image 1,1,3183,
109,,Surface,4,Image 1,1,3184,
91,,Surface,4,Image 1,1,3185,
93,,Surface,4,Image 1,1,3186,
95,,Surface,4,Image 1,1,3187,
87,,Surface,4,Image 1,1,3188,
73,,Surface,4,Image 1,1,3189,
103,,Surface,4,Image 1,1,3190,
72,,Surface,4,Image 1,1,3191,
64,,Surface,4,Image 1,1,3192,
89,,Surface,4,Image 1,1,3193,
80,,Surface,4,Image 1,1,3194,
80,,Surface,4,Image 1,1,3195,
71,,Surface,4,Image 1,1,3196,
64,,Surface,4,Image 1,1,3197,
103,,Surface,4,Image 1,1,3198,
101,,Surface,4,Image 1,1,3199,
76,,Surface,4,Image 1,1,3200,
92,,Surface,4,Image 1,1,3201,
101,,Surface,4,Image 1,1,3202,
90,,Surface,4,Image 1,1,3203,
71,,Surface,4,Image 1,1,3204,
89,,Surface,4,Image 1,1,3205,
92,,Surface,4,Image 1,1,3206,
92,,Surface,4,Image 1,1,3207,
96,,Surface,4,Image 1,1,3208,
100,,Surface,4,Image 1,1,3209,
74,,Surface,4,Image 1,1,3210,
106,,Surface,4,Image 1,1,3211,
99,,Surface,4,Image 1,1,3212,
101,,Surface,4,Image 1,1,3213,
98,,Surface,4,Image 1,1,3214,
95,,Surface,4,Image 1,1,3215,
105,,Surface,4,Image 1,1,3216,
92,,Surface,4,Image 1,1,3217,
98,,Surface,4,Image 1,1,3218,
82,,Surface,4,Image 1,1,3219,
92,,Surface,4,Image 1,1,3220,
106,,Surface,4,Image 1,1,3221,
106,,Surface,4,Image 1,1,3222,
94,,Surface,4,Image 1,1,3223,
92,,Surface,4,Image 1,1,3224,
79,,Surface,4,Image 1,1,3225,
