
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
102.88,,Surface,2,Image 1,1,3058,
106.48,,Surface,2,Image 1,1,3059,
37,,Surface,2,Image 1,1,3060,
50.962,,Surface,2,Image 1,1,3061,
136.104,,Surface,2,Image 1,1,3062,
55.954,,Surface,2,Image 1,1,3063,
90.976,,Surface,2,Image 1,1,3064,
160.02,,Surface,2,Image 1,1,3065,
135.52,,Surface,2,Image 1,1,3066,
94,,Surface,2,Image 1,1,3067,
65.024,,Surface,2,Image 1,1,3068,
103.456,,Surface,2,Image 1,1,3069,
42.984,,Surface,2,Image 1,1,3070,
103.062,,Surface,2,Image 1,1,3071,
91.008,,Surface,2,Image 1,1,3072,
105.014,,Surface,2,Image 1,1,3073,
94.024,,Surface,2,Image 1,1,3074,
158.996,,Surface,2,Image 1,1,3075,
74.512,,Surface,2,Image 1,1,3076,
133.96,,Surface,2,Image 1,1,3077,
90.04,,Surface,2,Image 1,1,3078,
169.44,,Surface,2,Image 1,1,3079,
54,,Surface,2,Image 1,1,3080,
77.976,,Surface,2,Image 1,1,3081,
96.04,,Surface,2,Image 1,1,3082,
46.04,,Surface,2,Image 1,1,3083,
150.488,,Surface,2,Image 1,1,3084,
130.96,,Surface,2,Image 1,1,3085,
89.024,,Surface,2,Image 1,1,3086,
50.056,,Surface,2,Image 1,1,3087,
161.072,,Surface,2,Image 1,1,3088,
82.008,,Surface,2,Image 1,1,3089,
165.464,,Surface,2,Image 1,1,3090,
53.568,,Surface,2,Image 1,1,3091,
99.456,,Surface,2,Image 1,1,3092,
84.976,,Surface,2,Image 1,1,3093,
71.056,,Surface,2,Image 1,1,3094,
95.012,,Surface,2,Image 1,1,3095,
122.64,,Surface,2,Image 1,1,3096,
59.024,,Surface,2,Image 1,1,3097,
112,,Surface,2,Image 1,1,3098,
115.464,,Surface,2,Image 1,1,3099,
89.02,,Surface,2,Image 1,1,3100,
89.08,,Surface,2,Image 1,1,3101,
161.948,,Surface,2,Image 1,1,3102,
70.99,,Surface,2,Image 1,1,3103,
71.966,,Surface,2,Image 1,1,3104,
86.976,,Surface,2,Image 1,1,3105,
111.008,,Surface,2,Image 1,1,3106,
89.488,,Surface,2,Image 1,1,3107,
150.888,,Surface,2,Image 1,1,3108,
104.468,,Surface,2,Image 1,1,3109,
113.488,,Surface,2,Image 1,1,3110,
108.98,,Surface,2,Image 1,1,3111,
123.136,,Surface,2,Image 1,1,3112,
104.512,,Surface,2,Image 1,1,3113,
144.6,,Surface,2,Image 1,1,3114,
65.032,,Surface,2,Image 1,1,3115,
93.009,,Surface,2,Image 1,1,3116,
117.424,,Surface,2,Image 1,1,3117,
77.932,,Surface,2,Image 1,1,3118,
116.512,,Surface,2,Image 1,1,3119,
120.08,,Surface,2,Image 1,1,3120,
101.992,,Surface,2,Image 1,1,3121,
73.104,,Surface,2,Image 1,1,3122,
128.1,,Surface,2,Image 1,1,3123,
65.02,,Surface,2,Image 1,1,3124,
98.032,,Surface,2,Image 1,1,3125,
105.168,,Surface,2,Image 1,1,3126,
112.928,,Surface,2,Image 1,1,3127,
104.088,,Surface,2,Image 1,1,3128,
137.976,,Surface,2,Image 1,1,3129,
89.976,,Surface,2,Image 1,1,3130,
63.024,,Surface,2,Image 1,1,3131,
86.1,,Surface,2,Image 1,1,3132,
104.496,,Surface,2,Image 1,1,3133,
121.52,,Surface,2,Image 1,1,3134,
111.004,,Surface,2,Image 1,1,3135,
91.92,,Surface,2,Image 1,1,3136,
84.021,,Surface,2,Image 1,1,3137,
97.992,,Surface,2,Image 1,1,3138,
124.974,,Surface,2,Image 1,1,3139,
49.022,,Surface,2,Image 1,1,3140,
56.512,,Surface,2,Image 1,1,3141,
69.04,,Surface,2,Image 1,1,3142,
103.008,,Surface,2,Image 1,1,3143,
52.972,,Surface,2,Image 1,1,3144,
90.96,,Surface,2,Image 1,1,3145,
72.512,,Surface,2,Image 1,1,3146,
49,,Surface,2,Image 1,1,3147,
87.032,,Surface,2,Image 1,1,3148,
51.088,,Surface,2,Image 1,1,3149,
94.008,,Surface,2,Image 1,1,3150,
49.992,,Surface,2,Image 1,1,3151,
81.96,,Surface,2,Image 1,1,3152,
94.576,,Surface,2,Image 1,1,3153,
112.88,,Surface,2,Image 1,1,3154,
89.5,,Surface,2,Image 1,1,3155,
108.032,,Surface,2,Image 1,1,3156,
88.072,,Surface,2,Image 1,1,3157,
61.1,,Surface,2,Image 1,1,3158,
102.464,,Surface,2,Image 1,1,3159,
87.112,,Surface,2,Image 1,1,3160,
36.032,,Surface,2,Image 1,1,3161,
86.1,,Surface,2,Image 1,1,3162,
96.888,,Surface,2,Image 1,1,3163,
88.952,,Surface,2,Image 1,1,3164,
113.888,,Surface,2,Image 1,1,3165,
66.978,,Surface,2,Image 1,1,3166,
91.944,,Surface,2,Image 1,1,3167,
67.944,,Surface,2,Image 1,1,3168,
88.98,,Surface,2,Image 1,1,3169,
78.944,,Surface,2,Image 1,1,3170,
51.52,,Surface,2,Image 1,1,3171,
77.912,,Surface,2,Image 1,1,3172,
89.96,,Surface,2,Image 1,1,3173,
46.496,,Surface,2,Image 1,1,3174,
79.608,,Surface,2,Image 1,1,3175,
52.08,,Surface,2,Image 1,1,3176,
50.016,,Surface,2,Image 1,1,3177,
90.08,,Surface,2,Image 1,1,3178,
84.008,,Surface,2,Image 1,1,3179,
77.024,,Surface,2,Image 1,1,3180,
76,,Surface,2,Image 1,1,3181,
55.984,,Surface,2,Image 1,1,3182,
91.072,,Surface,2,Image 1,1,3183,
56.956,,Surface,2,Image 1,1,3184,
50.004,,Surface,2,Image 1,1,3185,
70.568,,Surface,2,Image 1,1,3186,
80.976,,Surface,2,Image 1,1,3187,
119.5,,Surface,2,Image 1,1,3188,
76.965,,Surface,2,Image 1,1,3189,
117.608,,Surface,2,Image 1,1,3190,
72.016,,Surface,2,Image 1,1,3191,
85.96,,Surface,2,Image 1,1,3192,
48.964,,Surface,2,Image 1,1,3193,
78.968,,Surface,2,Image 1,1,3194,
81.004,,Surface,2,Image 1,1,3195,
79.08,,Surface,2,Image 1,1,3196,
78.04,,Surface,2,Image 1,1,3197,
111.944,,Surface,2,Image 1,1,3198,
94.856,,Surface,2,Image 1,1,3199,
90.064,,Surface,2,Image 1,1,3200,
133.096,,Surface,2,Image 1,1,3201,
83.928,,Surface,2,Image 1,1,3202,
126.91,,Surface,2,Image 1,1,3203,
77.472,,Surface,2,Image 1,1,3204,
67.036,,Surface,2,Image 1,1,3205,
85.976,,Surface,2,Image 1,1,3206,
47.976,,Surface,2,Image 1,1,3207,
90.16,,Surface,2,Image 1,1,3208,
103.1,,Surface,2,Image 1,1,3209,
94.936,,Surface,2,Image 1,1,3210,
34.984,,Surface,2,Image 1,1,3211,
50.04,,Surface,2,Image 1,1,3212,
51.008,,Surface,2,Image 1,1,3213,
154,,Surface,2,Image 1,1,3214,
34.99,,Surface,2,Image 1,1,3215,
53.056,,Surface,2,Image 1,1,3216,
75.972,,Surface,2,Image 1,1,3217,
67.968,,Surface,2,Image 1,1,3218,
68.04,,Surface,2,Image 1,1,3219,
65.96,,Surface,2,Image 1,1,3220,
83.952,,Surface,2,Image 1,1,3221,
92.024,,Surface,2,Image 1,1,3222,
35.52,,Surface,2,Image 1,1,3223,
40,,Surface,2,Image 1,1,3224,
65.992,,Surface,2,Image 1,1,3225,
