
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
23.2406,,Surface,2,Image 1,1,3028,
19.1207,,Surface,2,Image 1,1,3029,
23.945,,Surface,2,Image 1,1,3030,
72.7456,,Surface,2,Image 1,1,3031,
55.6309,,Surface,2,Image 1,1,3032,
70.0495,,Surface,2,Image 1,1,3033,
44.7492,,Surface,2,Image 1,1,3034,
33.5015,,Surface,2,Image 1,1,3035,
65.3794,,Surface,2,Image 1,1,3036,
56.5552,,Surface,2,Image 1,1,3037,
22.7386,,Surface,2,Image 1,1,3038,
52.9868,,Surface,2,Image 1,1,3039,
56.8076,,Surface,2,Image 1,1,3040,
56.1481,,Surface,2,Image 1,1,3041,
74.6967,,Surface,2,Image 1,1,3042,
21.2362,,Surface,2,Image 1,1,3043,
12.3798,,Surface,2,Image 1,1,3044,
11.6375,,Surface,2,Image 1,1,3045,
48.9534,,Surface,2,Image 1,1,3046,
24.6767,,Surface,2,Image 1,1,3047,
15.0248,,Surface,2,Image 1,1,3048,
37.4129,,Surface,2,Image 1,1,3049,
47.0383,,Surface,2,Image 1,1,3050,
16.6423,,Surface,2,Image 1,1,3051,
25.9502,,Surface,2,Image 1,1,3052,
57.1443,,Surface,2,Image 1,1,3053,
63.526,,Surface,2,Image 1,1,3054,
44.0074,,Surface,2,Image 1,1,3055,
39.8132,,Surface,2,Image 1,1,3056,
31.6854,,Surface,2,Image 1,1,3057,
45.9881,,Surface,2,Image 1,1,3058,
38.1578,,Surface,2,Image 1,1,3059,
14.5832,,Surface,2,Image 1,1,3060,
15.5294,,Surface,2,Image 1,1,3061,
60.7028,,Surface,2,Image 1,1,3062,
24.0152,,Surface,2,Image 1,1,3063,
28.4242,,Surface,2,Image 1,1,3064,
58.8796,,Surface,2,Image 1,1,3065,
48.4588,,Surface,2,Image 1,1,3066,
44.4946,,Surface,2,Image 1,1,3067,
17.9243,,Surface,2,Image 1,1,3068,
55.8136,,Surface,2,Image 1,1,3069,
15.5351,,Surface,2,Image 1,1,3070,
25.9166,,Surface,2,Image 1,1,3071,
29.6862,,Surface,2,Image 1,1,3072,
43.2666,,Surface,2,Image 1,1,3073,
37.0854,,Surface,2,Image 1,1,3074,
56.5371,,Surface,2,Image 1,1,3075,
72.5359,,Surface,2,Image 1,1,3076,
52.4121,,Surface,2,Image 1,1,3077,
19.7414,,Surface,2,Image 1,1,3078,
56.681,,Surface,2,Image 1,1,3079,
18.6482,,Surface,2,Image 1,1,3080,
28.5621,,Surface,2,Image 1,1,3081,
24.7153,,Surface,2,Image 1,1,3082,
19.4213,,Surface,2,Image 1,1,3083,
45.8757,,Surface,2,Image 1,1,3084,
32.016,,Surface,2,Image 1,1,3085,
13.6151,,Surface,2,Image 1,1,3086,
14.6151,,Surface,2,Image 1,1,3087,
67.1215,,Surface,2,Image 1,1,3088,
30.1991,,Surface,2,Image 1,1,3089,
72.7097,,Surface,2,Image 1,1,3090,
33.6672,,Surface,2,Image 1,1,3091,
44.2743,,Surface,2,Image 1,1,3092,
18.6963,,Surface,2,Image 1,1,3093,
28.1724,,Surface,2,Image 1,1,3094,
28.0703,,Surface,2,Image 1,1,3095,
60.0655,,Surface,2,Image 1,1,3096,
22.4513,,Surface,2,Image 1,1,3097,
45.5522,,Surface,2,Image 1,1,3098,
63.4789,,Surface,2,Image 1,1,3099,
33.4506,,Surface,2,Image 1,1,3100,
28.8148,,Surface,2,Image 1,1,3101,
68.4244,,Surface,2,Image 1,1,3102,
26.8613,,Surface,2,Image 1,1,3103,
37.3512,,Surface,2,Image 1,1,3104,
44.8333,,Surface,2,Image 1,1,3105,
67.6732,,Surface,2,Image 1,1,3106,
36.6404,,Surface,2,Image 1,1,3107,
69.8939,,Surface,2,Image 1,1,3108,
66.1304,,Surface,2,Image 1,1,3109,
41.0495,,Surface,2,Image 1,1,3110,
74.6214,,Surface,2,Image 1,1,3111,
48.6219,,Surface,2,Image 1,1,3112,
60.6511,,Surface,2,Image 1,1,3113,
78.06,,Surface,2,Image 1,1,3114,
29.9155,,Surface,2,Image 1,1,3115,
43.9714,,Surface,2,Image 1,1,3116,
55.8099,,Surface,2,Image 1,1,3117,
21.1747,,Surface,2,Image 1,1,3118,
40.1259,,Surface,2,Image 1,1,3119,
57.796,,Surface,2,Image 1,1,3120,
47.6765,,Surface,2,Image 1,1,3121,
51.4125,,Surface,2,Image 1,1,3122,
63.7653,,Surface,2,Image 1,1,3123,
40.8913,,Surface,2,Image 1,1,3124,
28.7638,,Surface,2,Image 1,1,3125,
52.4552,,Surface,2,Image 1,1,3126,
68.3461,,Surface,2,Image 1,1,3127,
51.6482,,Surface,2,Image 1,1,3128,
70.2066,,Surface,2,Image 1,1,3129,
42.0332,,Surface,2,Image 1,1,3130,
36.2941,,Surface,2,Image 1,1,3131,
54.163,,Surface,2,Image 1,1,3132,
40.7964,,Surface,2,Image 1,1,3133,
48.6388,,Surface,2,Image 1,1,3134,
70.562,,Surface,2,Image 1,1,3135,
57.8782,,Surface,2,Image 1,1,3136,
26.2977,,Surface,2,Image 1,1,3137,
41.9976,,Surface,2,Image 1,1,3138,
54.5716,,Surface,2,Image 1,1,3139,
18.1414,,Surface,2,Image 1,1,3140,
27.7391,,Surface,2,Image 1,1,3141,
37.7069,,Surface,2,Image 1,1,3142,
62.4255,,Surface,2,Image 1,1,3143,
35.2869,,Surface,2,Image 1,1,3144,
37.103,,Surface,2,Image 1,1,3145,
33.0658,,Surface,2,Image 1,1,3146,
18.4486,,Surface,2,Image 1,1,3147,
24.688,,Surface,2,Image 1,1,3148,
28.7369,,Surface,2,Image 1,1,3149,
70.3896,,Surface,2,Image 1,1,3150,
20.355,,Surface,2,Image 1,1,3151,
35.4874,,Surface,2,Image 1,1,3152,
47.9233,,Surface,2,Image 1,1,3153,
55.809,,Surface,2,Image 1,1,3154,
41.3887,,Surface,2,Image 1,1,3155,
49.3478,,Surface,2,Image 1,1,3156,
23.2811,,Surface,2,Image 1,1,3157,
25.7838,,Surface,2,Image 1,1,3158,
65.9412,,Surface,2,Image 1,1,3159,
36.5529,,Surface,2,Image 1,1,3160,
11.7171,,Surface,2,Image 1,1,3161,
21.2463,,Surface,2,Image 1,1,3162,
40.9672,,Surface,2,Image 1,1,3163,
61.8279,,Surface,2,Image 1,1,3164,
74.8319,,Surface,2,Image 1,1,3165,
21.4431,,Surface,2,Image 1,1,3166,
24.7246,,Surface,2,Image 1,1,3167,
28.5634,,Surface,2,Image 1,1,3168,
19.0284,,Surface,2,Image 1,1,3169,
51.0738,,Surface,2,Image 1,1,3170,
24.0103,,Surface,2,Image 1,1,3171,
22.4819,,Surface,2,Image 1,1,3172,
22.5266,,Surface,2,Image 1,1,3173,
13.1863,,Surface,2,Image 1,1,3174,
68.5596,,Surface,2,Image 1,1,3175,
30.7135,,Surface,2,Image 1,1,3176,
21.767,,Surface,2,Image 1,1,3177,
26.2534,,Surface,2,Image 1,1,3178,
20.4902,,Surface,2,Image 1,1,3179,
35.6998,,Surface,2,Image 1,1,3180,
33.905,,Surface,2,Image 1,1,3181,
19.4446,,Surface,2,Image 1,1,3182,
22.938,,Surface,2,Image 1,1,3183,
28.8961,,Surface,2,Image 1,1,3184,
17.2281,,Surface,2,Image 1,1,3185,
37.9291,,Surface,2,Image 1,1,3186,
51.3256,,Surface,2,Image 1,1,3187,
60.5883,,Surface,2,Image 1,1,3188,
21.6257,,Surface,2,Image 1,1,3189,
69.8923,,Surface,2,Image 1,1,3190,
21.3579,,Surface,2,Image 1,1,3191,
19.1913,,Surface,2,Image 1,1,3192,
19.8641,,Surface,2,Image 1,1,3193,
57.1576,,Surface,2,Image 1,1,3194,
45.413,,Surface,2,Image 1,1,3195,
22.1467,,Surface,2,Image 1,1,3196,
25.6677,,Surface,2,Image 1,1,3197,
51.1207,,Surface,2,Image 1,1,3198,
56.8058,,Surface,2,Image 1,1,3199,
54.7003,,Surface,2,Image 1,1,3200,
74.5761,,Surface,2,Image 1,1,3201,
40.7722,,Surface,2,Image 1,1,3202,
54.9622,,Surface,2,Image 1,1,3203,
29.0136,,Surface,2,Image 1,1,3204,
20.9438,,Surface,2,Image 1,1,3205,
54.2683,,Surface,2,Image 1,1,3206,
18.1874,,Surface,2,Image 1,1,3207,
58.1961,,Surface,2,Image 1,1,3208,
31.6806,,Surface,2,Image 1,1,3209,
39.3725,,Surface,2,Image 1,1,3210,
17.6167,,Surface,2,Image 1,1,3211,
28.2542,,Surface,2,Image 1,1,3212,
19.4061,,Surface,2,Image 1,1,3213,
52.1195,,Surface,2,Image 1,1,3214,
15.176,,Surface,2,Image 1,1,3215,
25.7279,,Surface,2,Image 1,1,3216,
25.3845,,Surface,2,Image 1,1,3217,
35.0484,,Surface,2,Image 1,1,3218,
18.1121,,Surface,2,Image 1,1,3219,
17.3569,,Surface,2,Image 1,1,3220,
40.5765,,Surface,2,Image 1,1,3221,
46.0787,,Surface,2,Image 1,1,3222,
13.0989,,Surface,2,Image 1,1,3223,
12.1092,,Surface,2,Image 1,1,3224,
41.3982,,Surface,2,Image 1,1,3225,
