
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
9,,Surface,3,Image 1,1,3116,
7,,Surface,3,Image 1,1,3117,
5,,Surface,3,Image 1,1,3118,
3,,Surface,3,Image 1,1,3119,
6,,Surface,3,Image 1,1,3120,
29,,Surface,3,Image 1,1,3121,
4,,Surface,3,Image 1,1,3122,
13,,Surface,3,Image 1,1,3123,
4,,Surface,3,Image 1,1,3124,
4,,Surface,3,Image 1,1,3125,
21,,Surface,3,Image 1,1,3126,
5,,Surface,3,Image 1,1,3127,
10,,Surface,3,Image 1,1,3128,
6,,Surface,3,Image 1,1,3129,
4,,Surface,3,Image 1,1,3130,
8,,Surface,3,Image 1,1,3131,
10,,Surface,3,Image 1,1,3132,
4,,Surface,3,Image 1,1,3133,
12,,Surface,3,Image 1,1,3134,
4,,Surface,3,Image 1,1,3135,
15,,Surface,3,Image 1,1,3136,
7,,Surface,3,Image 1,1,3137,
12,,Surface,3,Image 1,1,3138,
10,,Surface,3,Image 1,1,3139,
15,,Surface,3,Image 1,1,3140,
7,,Surface,3,Image 1,1,3141,
2,,Surface,3,Image 1,1,3142,
5,,Surface,3,Image 1,1,3143,
10,,Surface,3,Image 1,1,3144,
1,,Surface,3,Image 1,1,3145,
39,,Surface,3,Image 1,1,3146,
13,,Surface,3,Image 1,1,3147,
3,,Surface,3,Image 1,1,3148,
10,,Surface,3,Image 1,1,3149,
3,,Surface,3,Image 1,1,3150,
13,,Surface,3,Image 1,1,3151,
5,,Surface,3,Image 1,1,3152,
18,,Surface,3,Image 1,1,3153,
4,,Surface,3,Image 1,1,3154,
20,,Surface,3,Image 1,1,3155,
21,,Surface,3,Image 1,1,3156,
1,,Surface,3,Image 1,1,3157,
35,,Surface,3,Image 1,1,3158,
7,,Surface,3,Image 1,1,3159,
4,,Surface,3,Image 1,1,3160,
8,,Surface,3,Image 1,1,3161,
0,,Surface,3,Image 1,1,3162,
4,,Surface,3,Image 1,1,3163,
4,,Surface,3,Image 1,1,3164,
9,,Surface,3,Image 1,1,3165,
4,,Surface,3,Image 1,1,3166,
2,,Surface,3,Image 1,1,3167,
6,,Surface,3,Image 1,1,3168,
5,,Surface,3,Image 1,1,3169,
8,,Surface,3,Image 1,1,3170,
33,,Surface,3,Image 1,1,3171,
9,,Surface,3,Image 1,1,3172,
2,,Surface,3,Image 1,1,3173,
26,,Surface,3,Image 1,1,3174,
9,,Surface,3,Image 1,1,3175,
14,,Surface,3,Image 1,1,3176,
10,,Surface,3,Image 1,1,3177,
10,,Surface,3,Image 1,1,3178,
2,,Surface,3,Image 1,1,3179,
6,,Surface,3,Image 1,1,3180,
5,,Surface,3,Image 1,1,3181,
5,,Surface,3,Image 1,1,3182,
0,,Surface,3,Image 1,1,3183,
6,,Surface,3,Image 1,1,3184,
11,,Surface,3,Image 1,1,3185,
18,,Surface,3,Image 1,1,3186,
7,,Surface,3,Image 1,1,3187,
8,,Surface,3,Image 1,1,3188,
3,,Surface,3,Image 1,1,3189,
13,,Surface,3,Image 1,1,3190,
1,,Surface,3,Image 1,1,3191,
2,,Surface,3,Image 1,1,3192,
39,,Surface,3,Image 1,1,3193,
3,,Surface,3,Image 1,1,3194,
4,,Surface,3,Image 1,1,3195,
3,,Surface,3,Image 1,1,3196,
3,,Surface,3,Image 1,1,3197,
16,,Surface,3,Image 1,1,3198,
9,,Surface,3,Image 1,1,3199,
4,,Surface,3,Image 1,1,3200,
8,,Surface,3,Image 1,1,3201,
29,,Surface,3,Image 1,1,3202,
15,,Surface,3,Image 1,1,3203,
2,,Surface,3,Image 1,1,3204,
0,,Surface,3,Image 1,1,3205,
9,,Surface,3,Image 1,1,3206,
46,,Surface,3,Image 1,1,3207,
6,,Surface,3,Image 1,1,3208,
1,,Surface,3,Image 1,1,3209,
6,,Surface,3,Image 1,1,3210,
2,,Surface,3,Image 1,1,3211,
5,,Surface,3,Image 1,1,3212,
5,,Surface,3,Image 1,1,3213,
2,,Surface,3,Image 1,1,3214,
19,,Surface,3,Image 1,1,3215,
20,,Surface,3,Image 1,1,3216,
5,,Surface,3,Image 1,1,3217,
10,,Surface,3,Image 1,1,3218,
11,,Surface,3,Image 1,1,3219,
8,,Surface,3,Image 1,1,3220,
26,,Surface,3,Image 1,1,3221,
4,,Surface,3,Image 1,1,3222,
42,,Surface,3,Image 1,1,3223,
55,,Surface,3,Image 1,1,3224,
9,,Surface,3,Image 1,1,3225,
