
Center of Image Mass Ch=5 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
50528.2,37407.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2753,
50522.6,37414.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2754,
50390.1,37565.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2755,
50383.3,37590.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2756,
50214.1,37567.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2757,
50449.7,37323.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2758,
50437.6,37344.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2759,
50418.3,37374.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2760,
50415.8,37388.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2761,
50234.2,37557.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2762,
50307.3,37485.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2763,
50106.4,37688.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2764,
50486,37314.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2765,
50478.8,37335.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2766,
50557.2,37253.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2767,
50450.4,37373.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2768,
50475.4,37347.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2769,
50542.6,37277.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2770,
50537.9,37282.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2771,
50539.1,37301.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2772,
50483.4,37367.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2773,
50051.1,37627.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2774,
50407.4,37281.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2775,
50379.2,37315.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2776,
50236.9,37454.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2777,
50309.8,37384.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2778,
50317,37382.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2779,
50057.5,37641.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2780,
50067.7,37642.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2781,
50330.3,37376,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2782,
50347.7,37360.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2783,
50477.1,37234.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2784,
50519.2,37184.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2785,
50409.5,37312.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2786,
50401.7,37324.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2787,
50493.4,37227.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2788,
50417,37309.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2789,
50365,37359.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2790,
50529.4,37194.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2791,
50436.6,37303.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2792,
50480.2,37259.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2793,
50372.9,37380.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2794,
50500.5,37252.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2795,
50468.5,37295,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2796,
50427.4,37331.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2797,
50287.7,37473,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2798,
50196.5,37566.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2799,
50452.3,37127.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2800,
50262.9,37341.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2801,
50312.6,37278.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2802,
50277.2,37316.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2803,
50511.9,37083.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2804,
50308.8,37289,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2805,
50516.1,37095.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2806,
50542.7,37067.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2807,
50318.3,37303.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2808,
50474.9,37144.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2809,
50526.3,37095.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2810,
50424.1,37203.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2811,
50503.2,37123.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2812,
50491,37136.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2813,
50330.1,37306.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2814,
50299.5,37337.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2815,
50455.1,37176.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2816,
50349.9,37283.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2817,
50438.7,37198.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2818,
50448.9,37185.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2819,
50523.6,37110.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2820,
50455.9,37185.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2821,
50043.3,37613.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2822,
50308.7,37343.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2823,
50271.1,37384.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2824,
50407.7,37250.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2825,
50389.9,37277,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2826,
50357.3,37302.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2827,
50415.1,37247.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2828,
50326.3,37337.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2829,
50538.7,37128.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2830,
50349.5,37327,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2831,
50105.2,37287.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2832,
50275,37170.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2833,
50436.3,37055.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2834,
50260,37233.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2835,
50414.9,37116.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2836,
50079,37452.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2837,
50259.5,37290.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2838,
50289.7,37274.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2839,
50510.5,37062.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2840,
50028.1,37547.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2841,
50317,36895.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2842,
50417.7,36796,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2843,
50240,36975.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2844,
50278.3,36944.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2845,
50334.8,36900.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2846,
49885.4,37360.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2847,
50456.3,36792.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2848,
50425.9,36837.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2849,
49918.9,37348.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2850,
50060,37228.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2851,
50080.3,37207,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2852,
50222.7,36939.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2853,
50243.2,36921.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2854,
49966.4,37210.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2855,
50455.7,36728.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2856,
49879.3,37311.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2857,
50335,36864.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2858,
49887.2,37313,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2859,
50189.2,36857.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2860,
49864.5,37188,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2861,
50378.8,36682.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2862,
50437.9,36627.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2863,
49941,37142.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2864,
50257.3,36826.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2865,
50218.6,36868.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2866,
50339,36760.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2867,
50391.2,36714.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2868,
50458.2,36643.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2869,
50257.3,36847.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2870,
50240.4,36880.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2871,
50448.1,36679.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2872,
50328.9,36803.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2873,
50447.9,36688.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2874,
50205.2,36933.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2875,
50220.9,36921.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2876,
50215.2,36930.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2877,
50303.9,36849.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2878,
50208.8,36705.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2879,
50381.7,36537.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2880,
50202.6,36717.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2881,
50025.6,36896.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2882,
50304.9,36622,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2883,
50070.4,36861.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2884,
50326.3,36621.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2885,
50178.6,36763.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2886,
50386,36559.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2887,
50342.3,36617.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2888,
49877.2,37077.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2889,
50356.6,36600.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2890,
50394.3,36571.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2891,
50371.9,36602.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2892,
50322.9,36670.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2893,
50200.7,36802.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2894,
50411.8,36615.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2895,
50199.4,36830.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2896,
50212.7,36830.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2897,
50157.1,36884.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2898,
50421.2,36628.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2899,
50247,36591.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2900,
50314.8,36522.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2901,
50549.9,36292.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2902,
50073.8,36761.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2903,
50297.3,36545.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2904,
50627.4,36215.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2905,
50356.9,36479.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2906,
50336.5,36510.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2907,
50284.5,36554.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2908,
50596.4,36249.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2909,
50325.9,36522.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2910,
50183.7,36667,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2911,
50320.9,36528.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2912,
50634.9,36229.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2913,
50618.1,36253.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2914,
49933.5,36920.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2915,
50243.3,36614.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2916,
50584.3,36281.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2917,
50569.8,36293.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2918,
50123.7,36741.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2919,
50592.5,36286.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2920,
50602,36282,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2921,
50330.5,36550.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2922,
50274.9,36605.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2923,
50648.3,36252.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2924,
50299.2,36597.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2925,
50181.1,36714.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2926,
50668.4,36122.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2927,
50223.2,36569.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2928,
50261.6,36525.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2929,
50107.4,36682,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2930,
50541,36252.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2931,
50330.1,36463.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2932,
50571.2,36228,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2933,
50346,36450,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2934,
50550,36247.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2935,
50185.8,36613.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2936,
50232.9,36571.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2937,
50111.3,36707.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2938,
50278.7,36539,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2939,
50214.9,36617.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2940,
50619.4,36204.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2941,
50117.4,36711.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2942,
50498.9,36246.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2943,
50204.8,36542,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2944,
49927.1,36816.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2945,
50196.7,36552.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2946,
50566,36183.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2947,
50083.3,36667.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2948,
49942.2,36812.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2949,
49923.2,36832.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2950,
50208.6,36549.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2951,
50346.4,36418.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2952,
50254.4,36508.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2953,
50532.9,36245.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2954,
50593.4,36197.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2955,
50330.3,36442.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2956,
49911.1,36862.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2957,
50637.3,36147.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2958,
50586.5,36132.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2959,
50437.4,36271.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2960,
50410.6,36298.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2961,
50244,36466.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2962,
50551.9,36168.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2963,
50036.5,36673.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2964,
50515.2,36226.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2965,
50299.4,36416.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2966,
49911.9,36803.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2967,
49934.6,36779.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2968,
50332.5,36378.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2969,
50485.6,36243,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2970,
50322.1,36395.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2971,
50321.4,36402.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2972,
50468.4,36259.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2973,
50617.7,36117.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2974,
50061.8,36669.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2975,
50580,36160.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2976,
50445.6,36299.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2977,
50465.6,36274,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2978,
50285.3,36387.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2979,
50565.9,36129.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2980,
49863.9,36819,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2981,
49891.1,36796.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2982,
50488,36223.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2983,
50528.5,36181.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2984,
50496.4,36202.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2985,
50447.7,36252.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2986,
50556.5,36145.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2987,
50056.7,36639.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2988,
50354.6,36290.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2989,
50505.4,36136.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2990,
50217.6,36428.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2991,
50443.7,36228.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2992,
50247.3,36414.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2993,
50222.4,36436.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2994,
50372,36295.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2995,
50359,36310.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2996,
49911.1,36749.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2997,
49909.9,36756.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2998,
50617.8,36050.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,2999,
50353.6,36271.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3000,
50514.2,36129.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3001,
50583.1,36048.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3002,
50456.9,36204,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3003,
50591.4,35982.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3004,
50331,36261.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3005,
49878.3,36700.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3006,
50519.7,36105.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3007,
50574.1,36015.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3008,
50451.2,36154.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3009,
50543.1,36062.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3010,
50200.8,36385.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3011,
50305.4,36289.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3012,
50467.6,36126.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3013,
50554.4,36047.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3014,
50298.9,36299.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3015,
50356.9,36247.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3016,
50071.9,36521.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3017,
49881.3,36715.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3018,
50242.1,36377,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3019,
50279.5,36326.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3020,
49889,36719.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3021,
50476.3,36101.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3022,
50455.1,36104.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3023,
49938.2,36611.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3024,
50065.7,36492.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3025,
50387,36200.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3026,
50338.7,36233.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3027,
50353.1,36204.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3028,
50558.4,35958.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3029,
50172.3,36347.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3030,
50232.4,36304.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3031,
50244.1,36291.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3032,
50239.2,36299.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3033,
50567.8,35969.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3034,
50514.6,36033.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3035,
50218.7,36328.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3036,
50330,36224.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3037,
50523.9,35975.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3038,
49976.6,36525.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3039,
50312.5,36197.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3040,
50404.2,36108.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3041,
50533.1,35987.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3042,
50356.1,36170.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3043,
49905.7,36606.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3044,
49927.4,36586,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3045,
50297.7,36244.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3046,
50535.7,35942.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3047,
50123,36348.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3048,
50063.1,36435.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3049,
50486.4,36008.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3050,
50196.9,36287.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3051,
50387.3,36144.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3052,
50305.8,36184.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3053,
50521.2,35935.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3054,
50337.9,36144.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3055,
50269.6,36196.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3056,
50453.7,36015.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3057,
50231.3,36234.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3058,
50276.2,36196.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3059,
49837.2,36583.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3060,
50409.5,36010.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3061,
50287.3,36140.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3062,
49865,36561.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3063,
50207.2,36223.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3064,
50274.7,36154.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3065,
50401.2,36028.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3066,
50253.1,36183.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3067,
50020.1,36409.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3068,
50324.9,36112.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3069,
49835.3,36595.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3070,
49930.2,36500.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3071,
50183.2,36253.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3072,
50261.1,36189.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3073,
50252,36199.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3074,
50289.1,36169,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3075,
50463.2,35920.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3076,
49885.6,36502,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3077,
50263.7,36129.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3078,
50234.5,36162.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3079,
50051.8,36337.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3080,
50358.9,36057.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3081,
50099.1,36303.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3082,
49850.9,36559.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3083,
50246.2,36162.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3084,
50090.1,36319.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3085,
49933.7,36481,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3086,
