Area, CD68/CD163405S, HLA-DR488, CD45568, Hematoxylin, Position X, Position Y, Sphericity, Volume
66.7084, 74.3448, 106.095, 39.1034, 135.586, 49928.9, 38293.9, 0.815988, 37.7633
50.6082, 84.925, 45.3, 71.1875, 142.625, 50216.6, 38006.2, 0.846061, 26.3456
60.9964, 70.2308, 53.2981, 37.6058, 135.058, 50281.5, 37945.2, 0.796224, 31.8261
39.6344, 77.9833, 67.2667, 49.2333, 125.8, 49872.8, 38353.1, 0.874963, 19.2029
37.8778, 86.3167, 38.7167, 77.5333, 137.667, 50097.7, 38130.1, 0.876038, 17.9737
66.5307, 65.1034, 94.4828, 17.4483, 137.664, 50197.2, 38036, 0.810443, 37.2298
78.4958, 109, 65.5429, 48.7214, 136.586, 49897.8, 38337, 0.804122, 47.1549
180.914, 64.7385, 57.931, 73.1724, 139.342, 50218.7, 38027.1, 0.64299, 117.975
81.463, 70.9236, 90.9514, 6.13889, 140.924, 49967.1, 38277.6, 0.768252, 46.5554
227.03, 73.9322, 118.909, 24.9907, 124.521, 50451.8, 37800.3, 0.591226, 146.227
35.4256, 72.3393, 150.446, 16.125, 111.625, 49748, 38501.6, 0.870173, 16.0938
35.2439, 75.2115, 61.8077, 44, 136.981, 50319, 37778.4, 0.867487, 15.8962
50.3449, 67.1932, 97.7955, 14.5455, 120.42, 50452.9, 37671.2, 0.842031, 25.9537
34.0758, 86.1071, 136.375, 16.7321, 130.321, 50239.1, 37884.7, 0.875411, 15.3201
72.3189, 92.0564, 38.5564, 34.9194, 145.097, 50117.4, 38020.1, 0.781989, 39.9901
9.23598, 58.6667, 42.4167, 67.4167, 138, 49829.2, 38313.2, 0.679675, 1.47894
35.3487, 80.1964, 44.0179, 78.4643, 136.696, 50096.6, 38048.2, 0.878154, 16.2626
349.129, 65.1048, 80.1347, 5.92066, 135.21, 49897, 38267.2, 0.513939, 226.005
172.26, 82.2912, 151.791, 15.7441, 121.291, 50305.9, 37853.8, 0.680093, 119.235
66.1427, 61.5179, 108.759, 32.9643, 121.973, 50434.7, 37731.6, 0.779613, 34.819
146.638, 74.6341, 89.7464, 18.3261, 136.507, 49892.8, 38276.7, 0.691359, 95.9837
199.569, 60.3447, 77.5184, 6.49474, 135.826, 49886.8, 38286.7, 0.617569, 128.66
362.418, 63.375, 80.2131, 11.9446, 135.099, 49902.5, 38282.4, 0.521598, 244.395
39.8736, 67.2679, 92.6429, 5.80357, 137.857, 49929.2, 38245.5, 0.73727, 14.988
113.653, 100.745, 37.0144, 62.3702, 141.591, 50094.8, 38090.5, 0.715409, 68.9407
154.83, 72.7842, 37.7192, 51.024, 141.027, 50193.8, 37998.6, 0.670329, 99.4237
47.1462, 87.3684, 31.5921, 71.5921, 138.25, 50103.3, 38084.5, 0.866841, 24.567
68.925, 75.0357, 41.3929, 97.0714, 140, 50189, 38006.3, 0.766278, 36.0927
277.633, 64.5059, 89.8828, 5.57031, 134.104, 50330.4, 37666.6, 0.531645, 168.621
114.347, 58.0425, 102.226, 14.4198, 127.203, 50392.7, 37607.3, 0.722041, 70.5427
126.182, 60.0805, 119.475, 11.5339, 130.894, 50251, 37765.1, 0.70577, 79.0247
215.074, 64.9742, 90.8737, 5.85825, 136.088, 50340.9, 37681.3, 0.58526, 132.794
128.784, 78.2, 101.387, 6.28333, 133.821, 50350.6, 37679.5, 0.718808, 83.7498
72.6578, 77.8203, 133.664, 11.6328, 131.313, 50363.6, 37670, 0.792117, 41.0564
126.703, 69.7888, 93.5086, 5.65948, 133.931, 50343.9, 37695.4, 0.693029, 77.371
132.696, 66.3661, 85.5223, 6.33482, 137.871, 50346.9, 37703.9, 0.623596, 70.7804
58.6533, 57.4545, 87.4659, 11.375, 121.67, 50422.7, 37650.2, 0.709832, 25.2608
149.427, 63.5493, 100.792, 16.0634, 138.433, 50370.3, 37721.2, 0.668937, 93.971
856.202, 65.8488, 89.494, 28.97, 140.576, 50475.3, 37390.9, 0.427388, 658.222
193.164, 73.8079, 128.653, 33.6842, 130.734, 50292.2, 37561.3, 0.644375, 130.578
125.519, 84.1059, 143.059, 42.4873, 124.034, 50400.3, 37454, 0.719923, 80.7734
35.7612, 61.8036, 43.5, 69.6964, 137.143, 50520.7, 37333.2, 0.866157, 16.2101
184.332, 56.8462, 92.8407, 14.2637, 131.659, 50127.4, 37740.1, 0.652852, 124.136
365.192, 69.461, 94.0054, 21.1008, 138.56, 50463.2, 37409.8, 0.553076, 269.919
524.619, 69.2609, 94.4536, 25.62, 143.154, 50507.3, 37376.7, 0.491406, 389.224
408.517, 66.1197, 89.0735, 20.545, 138.675, 50473, 37410, 0.542673, 310.382
148.069, 76.6268, 134.482, 22.1884, 132.895, 50369.5, 37509.2, 0.686765, 96.4232
116.501, 82.0245, 134.603, 15.4657, 130.314, 50367.1, 37519, 0.704631, 69.9378
408.965, 65.92, 91.4655, 19.8288, 142.58, 50516.2, 37399, 0.513288, 285.987
269.573, 68.531, 93.6606, 14.8686, 140.569, 50497.9, 37422.2, 0.598821, 192.857
318.163, 63.4, 84.779, 9.91774, 143.021, 50498.6, 37438.9, 0.55146, 218.534
179.651, 64.9706, 84.4176, 17.7588, 136.956, 50511.4, 37422.4, 0.653085, 119.502
200.41, 69.2421, 137.042, 13.1816, 124.653, 50369.8, 37566.3, 0.621851, 130.822
235.456, 64.75, 85.4624, 16.5044, 137.277, 50507.5, 37429.8, 0.616588, 164.487
89.4071, 58.8846, 80.4231, 24.5064, 135.404, 50528.3, 37407, 0.731306, 49.7142
83.7944, 71.5286, 87.05, 13.3929, 131.95, 50522.6, 37414.5, 0.73413, 45.3686
127.508, 69.4322, 137.246, 13.3432, 123.903, 50390.1, 37565.9, 0.701438, 79.5362
146.277, 73.9167, 137.295, 22.1856, 127.314, 50383.2, 37590.8, 0.651848, 87.5503
346.347, 65.467, 92.852, 5.66092, 135.8, 50214.1, 37566.9, 0.545702, 244.328
86.3573, 72.6346, 114.269, 60.9103, 139.071, 50449.8, 37323.8, 0.755103, 49.5144
43.1267, 73.7059, 141.059, 35, 118.441, 50437.6, 37344.6, 0.873585, 21.7446
189.661, 74.5718, 141.396, 42.7367, 123.878, 50418.3, 37374.8, 0.66656, 133.659
757.366, 101.678, 188.777, 29.9393, 118.211, 50415.9, 37388.9, 0.46374, 618.934
88.7475, 61, 87.5694, 5.18056, 134.618, 50234.2, 37557.8, 0.713794, 47.4097
114.099, 86.8868, 153.835, 23.0189, 127.991, 50307.3, 37485.3, 0.740106, 72.9687
114.591, 63.4028, 122.102, 13.1435, 120.616, 50106.5, 37688.4, 0.729518, 71.8708
55.9377, 70.5217, 120.522, 8.67391, 127.674, 50486, 37314.2, 0.82414, 29.4328
290.11, 87.2908, 144.43, 48.9031, 129.888, 50478.9, 37335.3, 0.579018, 204.718
46.933, 63.0658, 55.0132, 58.4605, 133.895, 50557.2, 37253.3, 0.806804, 21.9101
411.987, 91.135, 151.772, 52.0859, 124.984, 50450.3, 37373.4, 0.550022, 320.752
171.535, 69.6605, 104.349, 77.3827, 134.605, 50475.4, 37347.7, 0.641791, 108.616
63.2295, 65.9167, 57.0463, 98.8056, 140.583, 50542.6, 37277.7, 0.795123, 33.52
47.3085, 90.5789, 62, 84.9342, 132.5, 50537.9, 37282.9, 0.857385, 24.291
139.126, 85.043, 92.0664, 87.6484, 136.227, 50539.1, 37301.3, 0.68711, 87.8872
310.115, 90.2288, 130.283, 40.3513, 135.227, 50483.6, 37367.3, 0.562646, 216.726
145.93, 75.3532, 102.385, 6.75, 127.103, 50051.2, 37627.6, 0.602622, 77.5462
367.789, 88.8731, 171.726, 20.5716, 126.058, 50407.4, 37281.3, 0.570473, 285.776
161.337, 83.6678, 147.589, 36.8454, 129.5, 50379.2, 37315.2, 0.65187, 101.418
36.7699, 81.6333, 72.1833, 12.2833, 141.45, 50236.8, 37454.5, 0.86942, 16.9964
91.7017, 76.5793, 136.372, 42.1402, 131.122, 50309.8, 37384.9, 0.764857, 55.2345
145.571, 73.087, 105.645, 60.7609, 133.696, 50317, 37382.9, 0.701469, 97.0289
78.1328, 73.9297, 94.0078, 5.84375, 118.922, 50057.6, 37641.4, 0.758389, 42.8906
317.793, 72.695, 96.8679, 6.24057, 119.869, 50067.8, 37642.1, 0.553596, 219.422
146.208, 75.0616, 129.406, 59.1486, 132.054, 50330.3, 37376, 0.670934, 91.3588
129.378, 62.1422, 126.866, 47.9526, 120.323, 50347.7, 37360.9, 0.676529, 77.0003
160.067, 81.2535, 56.9688, 81.25, 135.34, 50477.1, 37234, 0.630378, 95.3074
40.6367, 85.6563, 107.516, 51.5625, 137.141, 50519.3, 37184.9, 0.858635, 19.3805
130.844, 61.2037, 108.856, 30.2685, 131.125, 50409.4, 37312.3, 0.625007, 69.5394
244.107, 73.2008, 138.429, 29.5807, 131.252, 50401.8, 37324.2, 0.618397, 174.399
40.6738, 62.1875, 45.2656, 99.9063, 127.453, 50493.4, 37227.3, 0.813189, 17.8868
168.963, 65.3281, 110.709, 35.6375, 132.95, 50417, 37309.9, 0.65034, 108.311
84.9615, 72.0068, 131.291, 51.8581, 127.899, 50365, 37359.7, 0.758485, 48.6438
43.6305, 99.7917, 62.1667, 85.6944, 142.611, 50529.4, 37194.4, 0.852622, 21.335
264.862, 69.2598, 127.988, 45.9055, 125.758, 50436.4, 37303.1, 0.567327, 173.203
180.751, 67.1951, 107.57, 53.0396, 126.704, 50480.2, 37259.4, 0.618825, 111.237
156.853, 65.3592, 73.0599, 53.5352, 130.884, 50372.9, 37380.8, 0.637634, 94.0528
68.7733, 68.07, 89.25, 66.1, 134.52, 50500.4, 37252.4, 0.676831, 29.8623
398.091, 71.5072, 122.086, 58.1794, 125.069, 50468.5, 37294.9, 0.537033, 293.933
98.4672, 71.5489, 119.212, 42.5761, 130.457, 50427.5, 37331.8, 0.7528, 60.011
110.261, 80.9363, 143.75, 37.0294, 127.407, 50287.7, 37473, 0.738696, 69.12
139.696, 57.5202, 82.9839, 5.60484, 137.21, 50196.5, 37566.4, 0.641018, 79.6812
40.8813, 75.5156, 57.2969, 41.9844, 135.406, 50452.3, 37127.3, 0.8632, 19.7119
447.802, 87.1417, 158.863, 31.7708, 126.4, 50262.8, 37341.5, 0.535436, 349.111
54.9363, 80.6848, 130.283, 57.3478, 139.685, 50312.6, 37278.2, 0.828432, 28.8701
86.3187, 65.7162, 90.6622, 33.9797, 136.568, 50277.2, 37316.4, 0.737443, 47.7556
81.0688, 71.8714, 118.521, 77.55, 126.079, 50511.9, 37083.1, 0.746784, 44.2942
70.8576, 87.2177, 155.411, 48.4032, 124.556, 50308.8, 37289, 0.811366, 40.99
82.1931, 82.3958, 132.681, 47.8403, 124.743, 50516.1, 37095.9, 0.763526, 46.748
23.5792, 70.7222, 42.6389, 34.4722, 125.5, 50542.7, 37067.3, 0.886378, 8.98455
149.579, 79.0916, 139.025, 38.3134, 131.701, 50318.3, 37303.3, 0.684465, 97.4108
60.9041, 78.75, 49.8269, 64.4808, 138.971, 50474.8, 37144.6, 0.821556, 33.2812
100.42, 66.0976, 50.9451, 99.4878, 133.982, 50526.3, 37095.2, 0.668444, 51.7132
139.557, 75.3164, 128.109, 35.7891, 130.262, 50424, 37203.8, 0.656643, 82.4888
98.0404, 86.9167, 138.106, 43.5111, 126.144, 50503.2, 37123.3, 0.760626, 60.5533
66.6034, 83.5862, 56.3103, 52.8793, 140.483, 50490.9, 37136, 0.802893, 36.7709
152.563, 70.6056, 117.162, 25.581, 131.289, 50330, 37306.3, 0.664046, 95.8841
237.044, 65.8473, 123.546, 40.0022, 126.996, 50299.5, 37337.4, 0.591998, 156.314
70.4853, 81.4355, 76.5242, 58.1855, 138.073, 50455.1, 37176.7, 0.805801, 40.2498
73.3209, 63.5547, 109.43, 29.2188, 132.453, 50350, 37283.8, 0.743886, 37.8769
83.9779, 66.0074, 110.912, 21.0441, 130.529, 50438.7, 37198.2, 0.687918, 41.2883
59.9852, 83.9135, 147.856, 40.75, 128.538, 50448.9, 37185.8, 0.826984, 32.8538
39.4082, 75.5667, 46.9833, 101.233, 136.283, 50523.7, 37110.1, 0.87666, 19.0942
67.6997, 67.1417, 106.033, 42.4667, 130.142, 50455.9, 37185.1, 0.802813, 37.6769
238.859, 67.9408, 97.2982, 8.49123, 131.397, 50043.2, 37613.5, 0.582497, 154.321
87.2478, 81.775, 143.25, 49.475, 131.1, 50308.8, 37343.2, 0.777357, 52.5214
102.554, 63.1012, 122.774, 17.7917, 127.994, 50271.1, 37384.6, 0.660301, 52.3979
136.147, 66.377, 141.071, 14.2817, 122.421, 50407.7, 37250.3, 0.69348, 86.2654
424.742, 84.4901, 152.951, 32.4024, 129.099, 50390, 37276.9, 0.541531, 328.018
124.972, 69.9784, 117.966, 38.6466, 133.629, 50357.3, 37302.7, 0.700896, 77.0857
72.8661, 58.2656, 121.008, 11.2891, 127.773, 50415.1, 37247.5, 0.79186, 41.213
37.9457, 63.8167, 119.567, 33.6167, 127.3, 50326.3, 37337.9, 0.877924, 18.0802
32.774, 68.5192, 53.3462, 70.25, 137.538, 50538.8, 37128.4, 0.88553, 14.7019
153.152, 63.4929, 114.761, 49.5857, 129.825, 50349.6, 37326.9, 0.657488, 95.0146
82.8425, 94.1892, 33.7095, 22.4189, 141.608, 50105.3, 37287.1, 0.776467, 48.5107
86.8748, 63.9054, 47.777, 90.7635, 138.304, 50275, 37170.9, 0.72391, 46.8966
88.1943, 102.799, 52.2012, 35.5915, 139.829, 50436.2, 37055.5, 0.785325, 54.2011
52.3057, 75.0568, 128.545, 19.8409, 138.716, 50259.9, 37233.8, 0.819045, 26.3669
76.7302, 55.4545, 82.947, 13.5682, 138.22, 50414.9, 37116.4, 0.779006, 43.4545
50.7071, 87.9286, 55.0357, 17.2381, 141.179, 50078.9, 37452.1, 0.848761, 26.5494
232.722, 72.6849, 134.582, 26.3634, 127.359, 50259.6, 37290.4, 0.629818, 166.86
55.6211, 78.4792, 140.135, 37.6042, 130.917, 50289.7, 37274.6, 0.818139, 28.8652
83.7011, 70.1316, 56.4737, 75.6513, 137.138, 50510.5, 37062.1, 0.769159, 48.573
27.5612, 69.9722, 55.3611, 14.9167, 135.472, 50028.1, 37547.9, 0.873436, 11.1063
119.231, 60.1991, 113.083, 9.4537, 136.486, 50317, 36895, 0.697297, 71.2829
108.417, 74.2908, 58.0204, 47.6684, 135.638, 50417.8, 36796, 0.727325, 65.8437
40.4045, 67.4118, 68.1471, 9.91177, 138.544, 50240.1, 36975.7, 0.865665, 19.4511
83.5538, 65.8026, 58.8158, 26.5658, 140.197, 50278.3, 36944.3, 0.762315, 47.7996
65.2844, 75.7315, 45.037, 40.0556, 139.815, 50334.8, 36900.6, 0.777894, 34.0305
174.289, 104.425, 36.4578, 40.259, 138.169, 49885.3, 37360.4, 0.654691, 114.613
138.671, 69.3306, 59.7903, 47.8105, 130.194, 50456.3, 36792.6, 0.654644, 81.3315
74.0144, 78.947, 71.1364, 41.3788, 131.386, 50425.9, 36837.4, 0.790084, 42.0493
65.2349, 78.8017, 59.4483, 11.9569, 133.207, 49918.9, 37348.5, 0.822253, 36.9404
157.616, 63.5635, 86.1587, 4.84921, 140.23, 50060, 37228.4, 0.563352, 78.6766
67.6467, 68.8362, 96.819, 5.5431, 139.75, 50080.3, 37207, 0.782511, 36.2142
97.3401, 78.3778, 38.6611, 51.8889, 140.617, 50222.8, 36939.2, 0.762401, 60.1155
52.6201, 69.375, 39.0341, 53.8864, 142.432, 50243.2, 36921.1, 0.822352, 26.7663
65.3006, 69.287, 88.6481, 4.52778, 141.611, 49966.3, 37210.4, 0.758829, 32.7994
209.625, 61.2174, 85.6522, 30.7228, 127.918, 50455.8, 36728.6, 0.567829, 122.114
80.9703, 73.8382, 73.7059, 26.2206, 140.235, 49879.3, 37311.8, 0.744342, 43.9968
100.428, 61.2062, 112.156, 21.7875, 134.019, 50335, 36864.8, 0.657471, 50.4512
85.3609, 77.3782, 116.897, 53.8974, 136.071, 49887.2, 37313, 0.785732, 51.6504
52.8396, 53.4643, 87.1548, 5.40476, 131.024, 50189.2, 36857.3, 0.785815, 25.1591
37.8862, 88.1, 43.8, 79.1667, 139.3, 49864.5, 37188, 0.876307, 17.9879
96.3673, 71.8222, 51.7722, 55.4, 137.222, 50378.8, 36682.3, 0.768578, 59.9377
44.3337, 61.3056, 48.7083, 45.2778, 127.028, 50437.8, 36627.2, 0.847385, 21.6519
53.14, 72.8333, 132.488, 16.5714, 123.702, 49941, 37142.4, 0.802794, 26.2007
72.3642, 84.7097, 43.5645, 40.2661, 139.323, 50257.3, 36826.9, 0.792792, 40.86
61.6866, 79.23, 64.77, 44.92, 138.69, 50218.6, 36868.6, 0.780472, 31.4121
194.78, 58.9193, 138.823, 18.6589, 113.904, 50338.9, 36760.8, 0.646063, 132.74
111.345, 80.8163, 55.7704, 69.898, 133.918, 50391.2, 36714.2, 0.721465, 67.7022
37.2019, 70.5833, 64.2667, 21.7667, 132.05, 50458.2, 36643.4, 0.865337, 17.1751
63.4246, 56.8796, 106.352, 18.3981, 118.139, 50257.3, 36847.5, 0.793474, 33.5707
33.1975, 73.875, 36, 38.4792, 144.917, 50240.4, 36880.7, 0.887164, 15.0293
83.1621, 67.7639, 60.7917, 45.6667, 131.333, 50448.2, 36679, 0.756806, 46.9503
64.0756, 67.431, 105.94, 18.569, 127.155, 50328.9, 36803.8, 0.80888, 35.0864
79.1569, 76.1571, 49.3143, 62.6071, 139.521, 50447.9, 36688.2, 0.781917, 45.7877
37.9656, 69.2167, 61.2167, 49.2833, 139.017, 50205.2, 36933.6, 0.865505, 17.7119
54.6032, 61.8152, 40.1304, 44.2826, 139.402, 50220.9, 36921.4, 0.820612, 28.2038
140.864, 73.5152, 54.0227, 54.7348, 139.848, 50215.3, 36930.8, 0.679453, 88.0465
64.6806, 88.0648, 45.6389, 29.1481, 141.62, 50303.9, 36849.8, 0.805313, 35.3494
47.0049, 83.1184, 43.7368, 47.1447, 139.908, 50208.8, 36705.7, 0.860268, 24.179
85.7242, 62.1216, 101.899, 34.8176, 117.034, 50381.7, 36537.6, 0.721537, 45.7422
41.7727, 64.9688, 38.3281, 45.8281, 141.844, 50202.5, 36717.5, 0.800306, 18.1759
58.0205, 79.163, 32.3804, 64.2065, 143.174, 50025.7, 36896.2, 0.771855, 28.1806
43.0336, 97.1324, 47.5588, 26.7059, 138.662, 50304.9, 36622, 0.87101, 21.5785
64.4744, 63.95, 101.48, 21.1, 135.26, 50070.4, 36861.3, 0.730518, 30.3949
205.06, 89.4845, 66.018, 45.3119, 137.724, 50326.3, 36621.9, 0.624274, 136.194
45.7289, 65.4583, 125.708, 14.1389, 128.292, 50178.7, 36763.9, 0.819286, 21.5632
72.9149, 81.4167, 49.7045, 52.053, 138.53, 50386, 36559.5, 0.803976, 42.2049
195.901, 81.1071, 74.3469, 38.1352, 138.066, 50342.2, 36617.3, 0.655418, 136.807
43.3501, 93.7206, 39.5882, 57.8824, 140.191, 49877.2, 37077.7, 0.868174, 21.7105
45.0739, 95.1806, 41.7222, 61.2083, 139.819, 50356.6, 36600.5, 0.862566, 22.7955
53.4272, 89.4545, 39.6364, 93.8182, 139.227, 50394.3, 36571.5, 0.846573, 28.6032
61.7603, 77.4038, 49.4904, 50.0865, 129.394, 50371.9, 36602.9, 0.816858, 33.6944
35.7887, 70.4643, 44.3929, 65.7679, 141.286, 50322.9, 36670.5, 0.854111, 15.8915
35.2326, 65, 42.9464, 48.2679, 139.911, 50200.7, 36802.7, 0.878673, 16.1969
182.912, 63.2235, 64.1647, 38.1382, 125.576, 50411.7, 36615.8, 0.617911, 112.987
91.9825, 82.4938, 46.9437, 63.8438, 141.506, 50199.4, 36830.9, 0.749379, 53.8125
88.179, 73.5875, 35.25, 53.4938, 138.5, 50212.7, 36830.5, 0.771048, 52.7161
37.6073, 91.5333, 29.9667, 61.2, 143.5, 50157.1, 36884.1, 0.877169, 17.8159
273.363, 72.3285, 52.8157, 45.9891, 134.892, 50421.3, 36628.7, 0.591781, 193.475
190.94, 87.1432, 140.471, 29.7526, 131.339, 50247, 36591.3, 0.664238, 134.309
101.735, 72.0389, 75.5444, 71.2778, 136.533, 50314.7, 36522.2, 0.723348, 59.3605
201.047, 52.9028, 74.4, 15.0583, 134.547, 50549.9, 36292.5, 0.567823, 114.694
60.6514, 66.7788, 103.154, 15.7115, 136.452, 50073.8, 36761.8, 0.818115, 32.8667
199.055, 74.1064, 49.9202, 47.8457, 138.237, 50297.3, 36545.9, 0.621527, 129.396
159.564, 97.8604, 68.9026, 51.6007, 141.64, 50627.4, 36215.1, 0.687066, 107.938
52.9848, 91.2841, 62.5568, 95.5568, 129.534, 50356.8, 36479.7, 0.842716, 28.0558
211.066, 70.4975, 86.1837, 47.5332, 130.39, 50336.6, 36510.2, 0.601519, 134.516
64.8339, 86.0741, 48.7315, 37.9722, 137.981, 50284.5, 36554.9, 0.820444, 36.4796
90.8133, 89.0437, 117.175, 31.4813, 136.813, 50596.4, 36249.8, 0.765106, 54.4603
65.8445, 84.0982, 46.8661, 83.5089, 140.08, 50325.9, 36522.1, 0.816596, 37.0735
82.2609, 63.7578, 70.7266, 102.266, 140.641, 50183.7, 36667, 0.665974, 38.1286
69.2796, 76.5948, 53.8621, 81.5517, 140.784, 50320.9, 36528.9, 0.810308, 39.551
249.484, 98.5346, 77.9837, 48.5285, 141.695, 50634.9, 36229.2, 0.596671, 170.781
579.596, 82.6275, 64.453, 62.5747, 139.669, 50618.1, 36253.4, 0.467143, 418.926
51.693, 76.3095, 41.3571, 35.4167, 138.345, 49933.5, 36920.3, 0.837284, 26.7751
130.694, 74.4206, 131.73, 31.5119, 134.278, 50243.3, 36614.4, 0.726577, 87.0121
186.526, 75.9833, 92.9472, 42.4389, 138.911, 50584.4, 36281.6, 0.645645, 124.272
81.7085, 53.0643, 73.1357, 13.5714, 133.943, 50569.8, 36293.8, 0.726729, 43.0262
54.0457, 76.7174, 77.8913, 9.72826, 139.25, 50123.7, 36741.7, 0.845378, 29.0397
104.985, 69.6222, 62.3556, 45.3444, 143.267, 50592.5, 36286.6, 0.699157, 59.1324
169.293, 78.4567, 67.24, 27.58, 142.867, 50602, 36282, 0.605154, 97.5063
92.2048, 64.175, 62.1125, 52.5438, 136.031, 50330.5, 36550.4, 0.710663, 49.8769
62.3474, 72.6389, 85.0185, 43.2593, 136.722, 50274.9, 36605.5, 0.81591, 34.1165
358.133, 80.7103, 132.406, 25.9418, 122.944, 50648.4, 36252.4, 0.567372, 272.36
131.339, 60.0474, 102.427, 33.0474, 127.28, 50299.3, 36597.3, 0.640469, 72.5453
37.5828, 62.4833, 50.05, 32.1667, 138.983, 50181.1, 36714.3, 0.856449, 17.1715
266.441, 94.0056, 70.5522, 60.9254, 139.649, 50668.4, 36122.2, 0.600767, 190.429
262.904, 69.2367, 51.733, 55.1004, 138.299, 50223.2, 36569.1, 0.594511, 183.743
75.1609, 88.553, 56.0606, 45.0379, 136.205, 50261.6, 36525.5, 0.806295, 44.3611
100.772, 76.9333, 37.9056, 52.3167, 141.322, 50107.4, 36682, 0.745277, 61.2012
217.442, 67.7924, 95.7217, 24.6274, 130.962, 50540.9, 36252.3, 0.626451, 149.493
203.18, 75.6692, 98.952, 50.0152, 136.212, 50330.1, 36463.8, 0.639753, 139.352
314.337, 73.2067, 102.592, 50.6883, 137.833, 50571.3, 36228.1, 0.543609, 210.037
58.9243, 70.38, 60.7, 50.58, 136.45, 50346, 36450, 0.799928, 30.4293
93.3797, 77.6964, 65.7321, 27.006, 138.821, 50550, 36247.1, 0.763008, 56.5517
53.725, 79.8409, 147.591, 53.6023, 139.011, 50185.8, 36613.4, 0.825415, 27.7681
46.2476, 84.8421, 46.0263, 34.7632, 137.868, 50232.9, 36571.3, 0.86105, 23.6293
173.181, 64.8322, 90.0197, 55.8882, 136.289, 50111.3, 36707.2, 0.605623, 101.001
57.8362, 96.375, 49.0729, 51.0104, 137.979, 50278.8, 36539.1, 0.837429, 31.6953
342.332, 86.3848, 152.428, 41.1124, 132.777, 50214.9, 36617.2, 0.566553, 253.984
68.6349, 97.8833, 40.6917, 57.1583, 149.033, 50619.4, 36204.2, 0.802395, 38.4303
64.6232, 68.037, 45.1296, 115.852, 142.139, 50117.4, 36711.5, 0.771802, 33.1219
212.247, 78.0262, 120.895, 47.1333, 134.857, 50498.8, 36246.2, 0.631082, 145.768
116.077, 80.4031, 53.148, 62.5714, 137.148, 50204.8, 36542, 0.679212, 65.8263
42.4299, 92.2206, 35.7206, 39.2794, 143.779, 49927.1, 36816.4, 0.856862, 20.6134
104.088, 68.2128, 44.7819, 62.5585, 141.521, 50196.8, 36552.9, 0.736497, 63.1146
139.975, 64.1866, 92.4328, 29.3433, 131.918, 50565.9, 36183.2, 0.709098, 92.9843
50.0691, 73.3375, 36.775, 26.7, 145.438, 50083.3, 36667.7, 0.846272, 25.9354
85.6992, 72.3513, 39.1757, 46.1959, 140.568, 49942.2, 36812.9, 0.758733, 49.3029
62.7209, 93.4259, 39.1204, 25.7778, 142.759, 49923.2, 36832.8, 0.819552, 34.6543
62.0917, 83.41, 54.39, 36.51, 137.75, 50208.6, 36549.5, 0.78938, 32.2666
133.277, 85.0595, 55.254, 47.7183, 134.901, 50346.4, 36418.5, 0.701907, 85.0798
55.96, 75.9792, 48.125, 52.1042, 140.625, 50254.4, 36508.5, 0.822961, 29.3873
309.95, 63.4561, 73.4865, 32.8378, 133.742, 50533.1, 36245.7, 0.544868, 206.371
623.342, 65.9969, 112.134, 25.0509, 130.958, 50593.5, 36197.8, 0.457506, 452.855
87.1605, 79.475, 70.425, 71.0687, 134.512, 50330.3, 36442.6, 0.77856, 52.5644
61.5522, 72.3611, 90.8611, 21.1481, 134.944, 49911.2, 36862.7, 0.825114, 34.0338
252.184, 83.3169, 120.776, 41, 136.965, 50637.2, 36147.7, 0.616137, 182.123
378.495, 74.7819, 76.3694, 50.4597, 138.71, 50586.4, 36132.4, 0.500044, 244.837
120.52, 74.7328, 89.8621, 34.0302, 132.599, 50437.4, 36271.6, 0.727968, 77.2731
112.127, 89.9712, 34.3125, 45.8077, 142.659, 50410.7, 36298.2, 0.736564, 70.5752
128.419, 73.9333, 89.6042, 48.1167, 136.375, 50244, 36466.2, 0.694575, 79.2127
392.556, 69.9516, 112.003, 31.1414, 133.179, 50552.1, 36168.6, 0.513142, 268.833
46.1282, 80.5694, 35.5833, 29.8333, 143.028, 50036.5, 36673.2, 0.806942, 21.3544
945.127, 64.3475, 115.04, 34.8758, 127.234, 50515.2, 36225.7, 0.397482, 684.677
117.837, 89, 77.9, 62.5273, 139.1, 50299.4, 36416.8, 0.721966, 73.7859
73.9206, 63.4919, 56.2258, 36.3306, 142.645, 49911.9, 36803.6, 0.761862, 39.7408
66.1527, 68.3981, 58.75, 55.5926, 137.204, 49934.6, 36779.8, 0.793336, 35.7504
13.5446, 74, 64.9375, 27, 145, 50332.5, 36378.4, 0.844059, 3.63483
478.324, 63.057, 81.8101, 18.9525, 131.955, 50485.7, 36242.8, 0.48435, 331.586
77.3313, 59.4697, 59.0985, 52.7273, 132.5, 50322.1, 36395.5, 0.777182, 43.8118
115.364, 77.7885, 59.2788, 70.375, 139.577, 50321.4, 36402.7, 0.714558, 70.3776
140.461, 63.0625, 108.559, 59.6445, 133.551, 50468.4, 36259.7, 0.664389, 84.7695
226.355, 79.0376, 55.1593, 88.5376, 139.425, 50617.6, 36117.1, 0.621827, 157.022
99.1614, 102.843, 32.2442, 35.2558, 144.017, 50061.8, 36669.4, 0.732332, 58.1902
229.186, 68.6109, 97.4457, 34.2, 136.124, 50579.9, 36160.5, 0.626893, 161.937
213.677, 85.6682, 101.846, 56.9509, 134.339, 50445.5, 36299.7, 0.644845, 152.088
