
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
131,,Surface,6,Image 1,1,308,
176,,Surface,6,Image 1,1,309,
87,,Surface,6,Image 1,1,310,
255,,Surface,6,Image 1,1,311,
164,,Surface,6,Image 1,1,312,
94,,Surface,6,Image 1,1,313,
127,,Surface,6,Image 1,1,314,
132,,Surface,6,Image 1,1,315,
105,,Surface,6,Image 1,1,316,
100,,Surface,6,Image 1,1,317,
209,,Surface,6,Image 1,1,318,
110,,Surface,6,Image 1,1,319,
69,,Surface,6,Image 1,1,320,
84,,Surface,6,Image 1,1,321,
116,,Surface,6,Image 1,1,322,
135,,Surface,6,Image 1,1,323,
133,,Surface,6,Image 1,1,324,
170,,Surface,6,Image 1,1,325,
98,,Surface,6,Image 1,1,326,
244,,Surface,6,Image 1,1,327,
85,,Surface,6,Image 1,1,328,
151,,Surface,6,Image 1,1,329,
149,,Surface,6,Image 1,1,330,
119,,Surface,6,Image 1,1,331,
94,,Surface,6,Image 1,1,332,
125,,Surface,6,Image 1,1,333,
154,,Surface,6,Image 1,1,334,
208,,Surface,6,Image 1,1,335,
175,,Surface,6,Image 1,1,336,
248,,Surface,6,Image 1,1,337,
155,,Surface,6,Image 1,1,338,
205,,Surface,6,Image 1,1,339,
147,,Surface,6,Image 1,1,340,
117,,Surface,6,Image 1,1,341,
137,,Surface,6,Image 1,1,342,
229,,Surface,6,Image 1,1,343,
156,,Surface,6,Image 1,1,344,
251,,Surface,6,Image 1,1,345,
255,,Surface,6,Image 1,1,346,
151,,Surface,6,Image 1,1,347,
134,,Surface,6,Image 1,1,348,
90,,Surface,6,Image 1,1,349,
116,,Surface,6,Image 1,1,350,
108,,Surface,6,Image 1,1,351,
91,,Surface,6,Image 1,1,352,
113,,Surface,6,Image 1,1,353,
100,,Surface,6,Image 1,1,354,
255,,Surface,6,Image 1,1,355,
128,,Surface,6,Image 1,1,356,
196,,Surface,6,Image 1,1,357,
116,,Surface,6,Image 1,1,358,
192,,Surface,6,Image 1,1,359,
244,,Surface,6,Image 1,1,360,
104,,Surface,6,Image 1,1,361,
161,,Surface,6,Image 1,1,362,
155,,Surface,6,Image 1,1,363,
135,,Surface,6,Image 1,1,364,
92,,Surface,6,Image 1,1,365,
102,,Surface,6,Image 1,1,366,
255,,Surface,6,Image 1,1,367,
117,,Surface,6,Image 1,1,368,
72,,Surface,6,Image 1,1,369,
255,,Surface,6,Image 1,1,370,
255,,Surface,6,Image 1,1,371,
130,,Surface,6,Image 1,1,372,
255,,Surface,6,Image 1,1,373,
210,,Surface,6,Image 1,1,374,
241,,Surface,6,Image 1,1,375,
162,,Surface,6,Image 1,1,376,
103,,Surface,6,Image 1,1,377,
125,,Surface,6,Image 1,1,378,
159,,Surface,6,Image 1,1,379,
136,,Surface,6,Image 1,1,380,
245,,Surface,6,Image 1,1,381,
196,,Surface,6,Image 1,1,382,
154,,Surface,6,Image 1,1,383,
111,,Surface,6,Image 1,1,384,
103,,Surface,6,Image 1,1,385,
103,,Surface,6,Image 1,1,386,
186,,Surface,6,Image 1,1,387,
207,,Surface,6,Image 1,1,388,
255,,Surface,6,Image 1,1,389,
160,,Surface,6,Image 1,1,390,
255,,Surface,6,Image 1,1,391,
103,,Surface,6,Image 1,1,392,
187,,Surface,6,Image 1,1,393,
255,,Surface,6,Image 1,1,394,
116,,Surface,6,Image 1,1,395,
117,,Surface,6,Image 1,1,396,
192,,Surface,6,Image 1,1,397,
98,,Surface,6,Image 1,1,398,
143,,Surface,6,Image 1,1,399,
115,,Surface,6,Image 1,1,400,
159,,Surface,6,Image 1,1,401,
124,,Surface,6,Image 1,1,402,
189,,Surface,6,Image 1,1,403,
133,,Surface,6,Image 1,1,404,
104,,Surface,6,Image 1,1,405,
106,,Surface,6,Image 1,1,406,
239,,Surface,6,Image 1,1,407,
125,,Surface,6,Image 1,1,408,
94,,Surface,6,Image 1,1,409,
255,,Surface,6,Image 1,1,410,
88,,Surface,6,Image 1,1,411,
208,,Surface,6,Image 1,1,412,
138,,Surface,6,Image 1,1,413,
248,,Surface,6,Image 1,1,414,
201,,Surface,6,Image 1,1,415,
125,,Surface,6,Image 1,1,416,
124,,Surface,6,Image 1,1,417,
164,,Surface,6,Image 1,1,418,
122,,Surface,6,Image 1,1,419,
248,,Surface,6,Image 1,1,420,
169,,Surface,6,Image 1,1,421,
247,,Surface,6,Image 1,1,422,
188,,Surface,6,Image 1,1,423,
250,,Surface,6,Image 1,1,424,
248,,Surface,6,Image 1,1,425,
236,,Surface,6,Image 1,1,426,
248,,Surface,6,Image 1,1,427,
